datetime	theta10	theta20	theta30	theta40
2019-09-13T01:13:22Z	0.119	0.105	0.066	0.091
2019-09-13T01:33:30Z	0.117	0.105	0.066	0.091
2019-09-13T01:53:37Z	0.117	0.105	0.066	0.091
2019-09-13T02:13:44Z	0.118	0.105	0.066	0.091
2019-09-13T02:33:51Z	0.117	0.105	0.066	0.091
2019-09-13T02:53:58Z	0.117	0.105	0.066	0.091
2019-09-13T03:14:05Z	0.117	0.105	0.066	0.091
2019-09-13T03:34:12Z	0.118	0.105	0.067	0.091
2019-09-13T03:54:19Z	0.118	0.105	0.067	0.091
2019-09-13T04:14:26Z	0.117	0.105	0.067	0.091
2019-09-13T04:34:34Z	0.118	0.105	0.067	0.091
2019-09-13T04:54:41Z	0.118	0.104	0.067	0.091
2019-09-13T05:14:48Z	0.117	0.104	0.067	0.091
2019-09-13T05:34:55Z	0.117	0.104	0.067	0.091
2019-09-13T05:55:02Z	0.117	0.104	0.067	0.091
2019-09-13T06:15:09Z	0.117	0.103	0.067	0.091
2019-09-13T06:35:16Z	0.116	0.103	0.067	0.091
2019-09-13T06:55:23Z	0.116	0.103	0.067	0.091
2019-09-13T07:15:31Z	0.116	0.103	0.068	0.091
2019-09-13T07:35:38Z	0.116	0.103	0.068	0.091
2019-09-13T07:55:45Z	0.116	0.102	0.068	0.091
2019-09-13T08:15:52Z	0.116	0.102	0.068	0.091
2019-09-13T08:35:59Z	0.116	0.102	0.068	0.091
2019-09-13T08:56:07Z	0.116	0.101	0.068	0.091
2019-09-13T09:16:14Z	0.116	0.101	0.068	0.091
2019-09-13T09:36:21Z	0.116	0.1	0.068	0.091
2019-09-13T09:56:28Z	0.116	0.101	0.068	0.09
2019-09-13T10:16:36Z	0.116	0.1	0.068	0.09
2019-09-13T10:36:43Z	0.117	0.1	0.068	0.09
2019-09-13T10:56:50Z	0.116	0.1	0.068	0.09
2019-09-13T11:16:58Z	0.116	0.1	0.068	0.09
2019-09-13T11:37:05Z	0.116	0.1	0.069	0.09
2019-09-13T11:57:12Z	0.116	0.1	0.069	0.091
2019-09-13T12:17:19Z	0.116	0.1	0.069	0.091
2019-09-13T12:37:27Z	0.116	0.1	0.069	0.091
2019-09-13T12:57:34Z	0.115	0.098	0.069	0.09
2019-09-13T13:17:41Z	0.116	0.098	0.069	0.091
2019-09-13T13:37:48Z	0.116	0.099	0.069	0.091
2019-09-13T13:57:56Z	0.116	0.098	0.068	0.091
2019-09-13T14:18:03Z	0.116	0.098	0.069	0.091
2019-09-13T14:38:10Z	0.116	0.098	0.069	0.091
2019-09-13T14:58:18Z	0.116	0.098	0.068	0.091
2019-09-13T15:18:25Z	0.116	0.098	0.068	0.091
2019-09-13T15:38:32Z	0.116	0.097	0.068	0.091
2019-09-13T15:58:39Z	0.116	0.097	0.069	0.091
2019-09-13T16:18:47Z	0.116	0.097	0.069	0.091
2019-09-13T16:38:54Z	0.116	0.097	0.069	0.091
2019-09-13T16:59:01Z	0.116	0.097	0.069	0.091
2019-09-13T17:19:08Z	0.117	0.097	0.069	0.091
2019-09-13T17:39:16Z	0.117	0.097	0.069	0.091
2019-09-13T17:59:23Z	0.117	0.097	0.069	0.091
2019-09-13T18:19:30Z	0.117	0.096	0.069	0.091
2019-09-13T18:39:37Z	0.118	0.096	0.069	0.091
2019-09-13T18:59:44Z	0.118	0.096	0.069	0.091
2019-09-13T19:19:51Z	0.118	0.096	0.069	0.091
2019-09-13T19:39:58Z	0.118	0.096	0.069	0.091
2019-09-13T20:00:06Z	0.118	0.096	0.07	0.091
2019-09-13T20:20:13Z	0.118	0.096	0.069	0.091
2019-09-13T20:40:20Z	0.118	0.096	0.07	0.091
2019-09-13T21:00:27Z	0.119	0.096	0.07	0.091
2019-09-13T21:20:34Z	0.119	0.096	0.069	0.091
2019-09-13T21:40:41Z	0.119	0.096	0.07	0.091
2019-09-13T22:00:48Z	0.12	0.096	0.07	0.091
2019-09-13T22:20:55Z	0.119	0.096	0.07	0.091
2019-09-13T22:41:02Z	0.119	0.096	0.07	0.091
2019-09-13T23:01:09Z	0.12	0.096	0.07	0.091
2019-09-13T23:21:17Z	0.12	0.096	0.07	0.091
2019-09-13T23:41:24Z	0.12	0.096	0.07	0.091
2019-09-14T00:01:31Z	0.12	0.096	0.07	0.091
2019-09-14T00:21:38Z	0.12	0.096	0.07	0.091
2019-09-14T00:41:45Z	0.12	0.096	0.07	0.091
2019-09-14T01:01:52Z	0.12	0.096	0.07	0.091
2019-09-14T01:21:59Z	0.12	0.096	0.07	0.091
2019-09-14T01:42:06Z	0.121	0.096	0.07	0.091
2019-09-14T02:02:13Z	0.12	0.096	0.07	0.091
2019-09-14T02:22:20Z	0.121	0.096	0.07	0.091
2019-09-14T02:42:27Z	0.121	0.096	0.07	0.091
2019-09-14T03:02:34Z	0.121	0.096	0.07	0.091
2019-09-14T03:22:41Z	0.121	0.096	0.071	0.091
2019-09-14T03:42:48Z	0.121	0.096	0.07	0.091
2019-09-14T04:02:55Z	0.121	0.096	0.071	0.091
2019-09-14T04:23:02Z	0.121	0.096	0.071	0.091
2019-09-14T04:43:09Z	0.121	0.096	0.071	0.091
2019-09-14T05:03:16Z	0.121	0.096	0.071	0.091
2019-09-14T05:23:23Z	0.121	0.096	0.071	0.091
2019-09-14T05:43:30Z	0.121	0.096	0.071	0.091
2019-09-14T06:03:37Z	0.121	0.096	0.071	0.091
2019-09-14T06:23:45Z	0.121	0.095	0.071	0.091
2019-09-14T06:43:52Z	0.121	0.096	0.071	0.091
2019-09-14T07:03:59Z	0.121	0.095	0.071	0.091
2019-09-14T07:24:06Z	0.122	0.096	0.071	0.091
2019-09-14T07:44:13Z	0.121	0.096	0.071	0.091
2019-09-14T08:04:20Z	0.122	0.096	0.071	0.091
2019-09-14T08:24:28Z	0.122	0.096	0.071	0.091
2019-09-14T08:44:35Z	0.121	0.096	0.071	0.091
2019-09-14T09:04:42Z	0.121	0.095	0.07	0.09
2019-09-14T09:24:49Z	0.121	0.095	0.07	0.09
2019-09-14T09:44:57Z	0.121	0.095	0.07	0.09
2019-09-14T10:05:04Z	0.121	0.095	0.07	0.09
2019-09-14T10:25:11Z	0.121	0.095	0.07	0.09
2019-09-14T10:45:18Z	0.122	0.095	0.071	0.09
2019-09-14T11:05:26Z	0.121	0.095	0.071	0.09
2019-09-14T11:25:33Z	0.121	0.095	0.07	0.09
2019-09-14T11:45:40Z	0.121	0.095	0.071	0.09
2019-09-14T12:05:48Z	0.121	0.095	0.071	0.09
2019-09-14T12:25:55Z	0.121	0.095	0.071	0.09
2019-09-14T12:46:02Z	0.122	0.095	0.071	0.09
2019-09-14T13:06:10Z	0.122	0.095	0.071	0.09
2019-09-14T13:26:17Z	0.121	0.095	0.071	0.09
2019-09-14T13:46:24Z	0.122	0.095	0.071	0.09
2019-09-14T14:06:32Z	0.122	0.095	0.071	0.09
2019-09-14T14:26:39Z	0.121	0.095	0.071	0.09
2019-09-14T14:46:46Z	0.122	0.095	0.072	0.09
2019-09-14T15:06:54Z	0.122	0.095	0.072	0.09
2019-09-14T15:27:01Z	0.122	0.096	0.072	0.09
2019-09-14T15:47:08Z	0.122	0.095	0.072	0.09
2019-09-14T16:07:16Z	0.121	0.095	0.072	0.09
2019-09-14T16:27:23Z	0.122	0.096	0.072	0.091
2019-09-14T16:47:30Z	0.122	0.096	0.072	0.091
2019-09-14T17:07:37Z	0.122	0.096	0.073	0.091
2019-09-14T17:27:45Z	0.122	0.096	0.073	0.091
2019-09-14T17:47:52Z	0.122	0.096	0.073	0.091
2019-09-14T18:07:59Z	0.123	0.096	0.073	0.091
2019-09-14T18:28:06Z	0.123	0.096	0.074	0.091
2019-09-14T18:48:13Z	0.122	0.096	0.073	0.091
2019-09-14T19:08:20Z	0.123	0.097	0.073	0.091
2019-09-14T19:28:28Z	0.123	0.096	0.074	0.091
2019-09-14T19:48:35Z	0.123	0.096	0.074	0.091
2019-09-14T20:08:42Z	0.123	0.096	0.073	0.091
2019-09-14T20:28:49Z	0.123	0.096	0.074	0.091
2019-09-14T20:48:56Z	0.123	0.096	0.074	0.091
2019-09-14T21:09:03Z	0.123	0.096	0.074	0.091
2019-09-14T21:29:10Z	0.123	0.096	0.074	0.091
2019-09-14T21:49:17Z	0.124	0.096	0.074	0.091
2019-09-14T22:09:24Z	0.123	0.097	0.074	0.091
2019-09-14T22:29:31Z	0.123	0.097	0.074	0.091
2019-09-14T22:49:38Z	0.123	0.097	0.074	0.091
2019-09-14T23:09:45Z	0.123	0.097	0.074	0.091
2019-09-14T23:29:52Z	0.123	0.096	0.074	0.091
2019-09-14T23:49:59Z	0.123	0.096	0.074	0.091
2019-09-15T00:10:06Z	0.123	0.097	0.074	0.091
2019-09-15T00:30:13Z	0.123	0.097	0.074	0.091
2019-09-15T00:50:20Z	0.123	0.096	0.074	0.091
2019-09-15T01:10:27Z	0.123	0.096	0.074	0.091
2019-09-15T01:30:34Z	0.123	0.097	0.074	0.091
2019-09-15T01:50:42Z	0.123	0.097	0.074	0.091
2019-09-15T02:10:49Z	0.123	0.097	0.074	0.091
2019-09-15T02:30:56Z	0.123	0.097	0.074	0.091
2019-09-15T02:51:03Z	0.123	0.097	0.074	0.091
2019-09-15T03:11:10Z	0.124	0.097	0.074	0.091
2019-09-15T03:31:17Z	0.124	0.097	0.074	0.091
2019-09-15T03:51:24Z	0.123	0.097	0.074	0.091
2019-09-15T04:11:31Z	0.124	0.097	0.074	0.091
2019-09-15T04:31:38Z	0.124	0.097	0.075	0.091
2019-09-15T04:51:45Z	0.123	0.097	0.074	0.091
2019-09-15T05:11:52Z	0.123	0.097	0.074	0.091
2019-09-15T05:31:59Z	0.124	0.097	0.075	0.091
2019-09-15T05:52:06Z	0.124	0.097	0.074	0.091
2019-09-15T06:12:14Z	0.124	0.097	0.074	0.091
2019-09-15T06:32:21Z	0.123	0.096	0.074	0.091
2019-09-15T06:52:28Z	0.123	0.096	0.074	0.091
2019-09-15T07:12:35Z	0.124	0.096	0.074	0.091
2019-09-15T07:32:42Z	0.124	0.096	0.074	0.09
2019-09-15T07:52:49Z	0.123	0.096	0.074	0.09
2019-09-15T08:12:57Z	0.124	0.096	0.074	0.09
2019-09-15T08:33:04Z	0.124	0.096	0.074	0.09
2019-09-15T08:53:11Z	0.124	0.096	0.074	0.09
2019-09-15T09:13:18Z	0.124	0.096	0.074	0.09
2019-09-15T09:33:25Z	0.123	0.096	0.074	0.09
2019-09-15T09:53:33Z	0.123	0.096	0.074	0.09
2019-09-15T10:13:40Z	0.123	0.096	0.074	0.09
2019-09-15T10:33:47Z	0.123	0.096	0.074	0.09
2019-09-15T10:53:54Z	0.123	0.096	0.075	0.09
2019-09-15T11:14:02Z	0.123	0.096	0.074	0.09
2019-09-15T11:34:09Z	0.123	0.096	0.074	0.09
2019-09-15T11:54:16Z	0.123	0.096	0.074	0.09
2019-09-15T12:14:23Z	0.123	0.096	0.074	0.09
2019-09-15T12:34:31Z	0.123	0.095	0.074	0.09
2019-09-15T12:54:38Z	0.123	0.095	0.074	0.09
2019-09-15T13:14:45Z	0.123	0.095	0.074	0.09
2019-09-15T13:34:53Z	0.123	0.095	0.074	0.09
2019-09-15T13:55:00Z	0.123	0.095	0.074	0.09
2019-09-15T14:15:07Z	0.123	0.096	0.075	0.09
2019-09-15T14:35:15Z	0.123	0.096	0.075	0.09
2019-09-15T14:55:22Z	0.124	0.095	0.075	0.09
2019-09-15T15:15:29Z	0.124	0.096	0.075	0.09
2019-09-15T15:35:37Z	0.124	0.096	0.075	0.09
2019-09-15T15:55:44Z	0.124	0.096	0.075	0.09
2019-09-15T16:15:51Z	0.124	0.096	0.075	0.09
2019-09-15T16:35:59Z	0.124	0.096	0.075	0.091
2019-09-15T16:56:06Z	0.124	0.096	0.075	0.091
2019-09-15T17:16:13Z	0.124	0.096	0.076	0.091
2019-09-15T17:36:20Z	0.124	0.096	0.076	0.091
2019-09-15T17:56:27Z	0.124	0.096	0.076	0.091
2019-09-15T18:16:35Z	0.125	0.096	0.076	0.091
2019-09-15T18:36:42Z	0.124	0.096	0.076	0.091
2019-09-15T18:56:49Z	0.125	0.096	0.076	0.091
2019-09-15T19:16:56Z	0.125	0.096	0.076	0.091
2019-09-15T19:37:03Z	0.125	0.096	0.076	0.091
2019-09-15T19:57:11Z	0.125	0.096	0.076	0.091
2019-09-15T20:17:18Z	0.125	0.096	0.076	0.091
2019-09-15T20:37:25Z	0.125	0.096	0.076	0.091
2019-09-15T20:57:32Z	0.125	0.096	0.076	0.091
2019-09-15T21:17:39Z	0.125	0.096	0.076	0.091
2019-09-15T21:37:46Z	0.125	0.096	0.076	0.091
2019-09-15T21:57:54Z	0.125	0.096	0.076	0.091
2019-09-15T22:18:01Z	0.125	0.096	0.077	0.091
2019-09-15T22:38:08Z	0.125	0.096	0.076	0.091
2019-09-15T22:58:15Z	0.125	0.096	0.076	0.091
2019-09-15T23:18:22Z	0.125	0.096	0.077	0.091
2019-09-15T23:38:29Z	0.125	0.096	0.077	0.091
2019-09-15T23:58:37Z	0.125	0.096	0.077	0.091
2019-09-16T00:18:44Z	0.125	0.096	0.077	0.091
2019-09-16T00:38:51Z	0.125	0.096	0.077	0.091
2019-09-16T00:58:58Z	0.125	0.096	0.077	0.091
2019-09-16T01:19:05Z	0.126	0.096	0.077	0.091
2019-09-16T01:39:12Z	0.125	0.096	0.077	0.091
2019-09-16T01:59:19Z	0.126	0.096	0.077	0.091
2019-09-16T02:19:26Z	0.126	0.096	0.077	0.091
2019-09-16T02:39:34Z	0.126	0.096	0.077	0.091
2019-09-16T02:59:41Z	0.126	0.096	0.077	0.091
2019-09-16T03:19:48Z	0.126	0.096	0.077	0.091
2019-09-16T03:39:55Z	0.126	0.096	0.077	0.091
2019-09-16T04:00:02Z	0.126	0.096	0.077	0.091
2019-09-16T04:20:09Z	0.126	0.096	0.078	0.091
2019-09-16T04:40:16Z	0.126	0.096	0.077	0.091
2019-09-16T05:00:23Z	0.126	0.096	0.077	0.091
2019-09-16T05:20:30Z	0.126	0.096	0.077	0.091
2019-09-16T05:40:37Z	0.126	0.096	0.078	0.091
2019-09-16T06:00:44Z	0.126	0.096	0.077	0.091
2019-09-16T06:20:52Z	0.126	0.096	0.078	0.091
2019-09-16T06:40:59Z	0.126	0.096	0.078	0.091
2019-09-16T07:01:06Z	0.126	0.096	0.078	0.091
2019-09-16T07:21:13Z	0.126	0.096	0.078	0.091
2019-09-16T07:41:20Z	0.126	0.096	0.078	0.091
2019-09-16T08:01:27Z	0.126	0.096	0.078	0.091
2019-09-16T08:21:34Z	0.126	0.096	0.078	0.091
2019-09-16T08:41:41Z	0.126	0.096	0.078	0.091
2019-09-16T09:01:49Z	0.126	0.096	0.078	0.091
2019-09-16T09:21:56Z	0.126	0.096	0.078	0.091
2019-09-16T09:42:03Z	0.126	0.096	0.078	0.091
2019-09-16T10:02:10Z	0.126	0.096	0.078	0.091
2019-09-16T10:22:17Z	0.126	0.096	0.078	0.091
2019-09-16T10:42:24Z	0.126	0.096	0.078	0.091
2019-09-16T11:02:32Z	0.126	0.096	0.078	0.091
2019-09-16T11:22:39Z	0.126	0.096	0.078	0.09
2019-09-16T11:42:46Z	0.126	0.096	0.078	0.091
2019-09-16T12:02:53Z	0.126	0.096	0.078	0.09
2019-09-16T12:23:00Z	0.126	0.096	0.078	0.091
2019-09-16T12:43:08Z	0.125	0.096	0.078	0.09
2019-09-16T13:03:15Z	0.126	0.096	0.078	0.091
2019-09-16T13:23:22Z	0.125	0.096	0.078	0.091
2019-09-16T13:43:29Z	0.126	0.096	0.078	0.091
2019-09-16T14:03:36Z	0.126	0.096	0.078	0.091
2019-09-16T14:23:43Z	0.126	0.096	0.078	0.091
2019-09-16T14:43:51Z	0.126	0.096	0.078	0.091
2019-09-16T15:03:58Z	0.126	0.096	0.078	0.091
2019-09-16T15:24:05Z	0.125	0.096	0.079	0.091
2019-09-16T15:44:12Z	0.126	0.096	0.078	0.091
2019-09-16T16:04:19Z	0.126	0.096	0.078	0.091
2019-09-16T16:24:26Z	0.126	0.096	0.079	0.091
2019-09-16T16:44:34Z	0.126	0.096	0.079	0.091
2019-09-16T17:04:41Z	0.126	0.096	0.079	0.091
2019-09-16T17:24:48Z	0.126	0.096	0.079	0.091
2019-09-16T17:44:55Z	0.126	0.096	0.079	0.091
2019-09-16T18:05:02Z	0.126	0.096	0.079	0.091
2019-09-16T18:25:09Z	0.126	0.096	0.079	0.091
2019-09-16T18:45:16Z	0.126	0.096	0.079	0.091
2019-09-16T19:05:23Z	0.126	0.096	0.079	0.091
2019-09-16T19:25:30Z	0.126	0.096	0.079	0.091
2019-09-16T19:45:38Z	0.126	0.096	0.079	0.091
2019-09-16T20:05:45Z	0.126	0.096	0.079	0.091
2019-09-16T20:25:52Z	0.126	0.096	0.079	0.091
2019-09-16T20:45:59Z	0.126	0.096	0.079	0.091
2019-09-16T21:06:06Z	0.126	0.096	0.079	0.091
2019-09-16T21:26:13Z	0.126	0.096	0.079	0.091
2019-09-16T21:46:20Z	0.126	0.096	0.079	0.091
2019-09-16T22:06:27Z	0.126	0.096	0.079	0.091
2019-09-16T22:26:34Z	0.126	0.096	0.079	0.091
2019-09-16T22:46:42Z	0.126	0.096	0.079	0.091
2019-09-16T23:06:49Z	0.126	0.096	0.079	0.091
2019-09-16T23:26:56Z	0.126	0.096	0.079	0.091
2019-09-16T23:47:03Z	0.126	0.096	0.079	0.091
2019-09-17T00:07:10Z	0.126	0.096	0.079	0.091
2019-09-17T00:27:17Z	0.126	0.096	0.079	0.091
2019-09-17T00:47:24Z	0.126	0.096	0.079	0.091
2019-09-17T01:07:31Z	0.126	0.097	0.079	0.091
2019-09-17T01:27:38Z	0.126	0.096	0.079	0.091
2019-09-17T01:47:45Z	0.126	0.096	0.079	0.091
2019-09-17T02:07:52Z	0.126	0.096	0.079	0.091
2019-09-17T02:28:00Z	0.126	0.096	0.079	0.091
2019-09-17T02:48:07Z	0.126	0.096	0.079	0.091
2019-09-17T03:08:14Z	0.126	0.097	0.079	0.091
2019-09-17T03:28:21Z	0.126	0.096	0.079	0.091
2019-09-17T03:48:28Z	0.126	0.097	0.079	0.091
2019-09-17T04:08:35Z	0.126	0.097	0.079	0.091
2019-09-17T04:28:42Z	0.126	0.096	0.079	0.091
2019-09-17T04:48:49Z	0.126	0.097	0.079	0.091
2019-09-17T05:08:56Z	0.126	0.096	0.08	0.091
2019-09-17T05:29:03Z	0.126	0.096	0.079	0.091
2019-09-17T05:49:11Z	0.126	0.096	0.079	0.091
2019-09-17T06:09:18Z	0.126	0.097	0.079	0.091
2019-09-17T06:29:25Z	0.126	0.097	0.079	0.091
2019-09-17T06:49:32Z	0.125	0.097	0.079	0.091
2019-09-17T07:09:39Z	0.126	0.097	0.079	0.091
2019-09-17T07:29:46Z	0.125	0.097	0.079	0.091
2019-09-17T07:49:53Z	0.125	0.097	0.079	0.091
2019-09-17T08:10:00Z	0.125	0.096	0.08	0.091
2019-09-17T08:30:08Z	0.125	0.097	0.079	0.091
2019-09-17T08:50:15Z	0.125	0.097	0.079	0.091
2019-09-17T09:10:22Z	0.125	0.096	0.079	0.091
2019-09-17T09:30:29Z	0.125	0.096	0.079	0.091
2019-09-17T09:50:36Z	0.125	0.096	0.079	0.09
2019-09-17T10:10:44Z	0.125	0.096	0.08	0.091
2019-09-17T10:30:51Z	0.125	0.097	0.08	0.091
2019-09-17T10:50:58Z	0.125	0.097	0.08	0.091
2019-09-17T11:11:05Z	0.125	0.097	0.08	0.091
2019-09-17T11:31:12Z	0.125	0.097	0.08	0.091
2019-09-17T11:51:19Z	0.125	0.097	0.08	0.091
2019-09-17T12:11:26Z	0.125	0.097	0.08	0.091
2019-09-17T12:31:33Z	0.125	0.097	0.08	0.091
2019-09-17T12:51:41Z	0.126	0.097	0.08	0.091
2019-09-17T13:11:48Z	0.127	0.097	0.08	0.091
2019-09-17T13:31:55Z	0.128	0.097	0.08	0.091
2019-09-17T13:52:02Z	0.129	0.097	0.081	0.091
2019-09-17T14:12:09Z	0.13	0.097	0.08	0.091
2019-09-17T14:32:16Z	0.131	0.097	0.081	0.091
2019-09-17T14:52:23Z	0.131	0.097	0.081	0.091
2019-09-17T15:12:30Z	0.131	0.097	0.081	0.091
2019-09-17T15:32:37Z	0.132	0.097	0.081	0.091
2019-09-17T15:52:45Z	0.132	0.097	0.08	0.091
2019-09-17T16:12:52Z	0.132	0.097	0.081	0.091
2019-09-17T16:32:59Z	0.132	0.097	0.081	0.091
2019-09-17T16:53:06Z	0.132	0.098	0.081	0.091
2019-09-17T17:13:13Z	0.132	0.098	0.081	0.091
2019-09-17T17:33:20Z	0.132	0.098	0.081	0.091
2019-09-17T17:53:27Z	0.132	0.098	0.081	0.091
2019-09-17T18:13:34Z	0.132	0.098	0.081	0.091
2019-09-17T18:33:42Z	0.132	0.098	0.081	0.091
2019-09-17T18:53:49Z	0.132	0.098	0.081	0.091
2019-09-17T19:13:56Z	0.132	0.098	0.081	0.091
2019-09-17T19:34:03Z	0.132	0.098	0.081	0.091
2019-09-17T19:54:10Z	0.132	0.098	0.081	0.091
2019-09-17T20:14:17Z	0.132	0.098	0.081	0.091
2019-09-17T20:34:24Z	0.132	0.098	0.082	0.091
2019-09-17T20:54:31Z	0.132	0.098	0.082	0.091
2019-09-17T21:14:38Z	0.132	0.098	0.082	0.091
2019-09-17T21:34:45Z	0.132	0.098	0.082	0.091
2019-09-17T21:54:52Z	0.132	0.098	0.082	0.091
2019-09-17T22:15:00Z	0.132	0.098	0.082	0.091
2019-09-17T22:35:07Z	0.132	0.098	0.082	0.091
2019-09-17T22:55:14Z	0.132	0.098	0.082	0.091
2019-09-17T23:15:21Z	0.132	0.098	0.082	0.091
2019-09-17T23:35:28Z	0.132	0.098	0.082	0.091
2019-09-17T23:55:35Z	0.132	0.098	0.082	0.091
2019-09-18T00:15:42Z	0.132	0.098	0.082	0.091
2019-09-18T00:35:49Z	0.132	0.098	0.082	0.091
2019-09-18T00:55:56Z	0.132	0.099	0.082	0.091
2019-09-18T01:16:03Z	0.132	0.099	0.082	0.091
2019-09-18T01:36:10Z	0.132	0.098	0.082	0.091
2019-09-18T01:56:17Z	0.132	0.098	0.082	0.091
2019-09-18T02:16:24Z	0.132	0.098	0.082	0.091
2019-09-18T02:36:31Z	0.132	0.099	0.083	0.091
2019-09-18T02:56:38Z	0.132	0.098	0.083	0.091
2019-09-18T03:16:45Z	0.132	0.099	0.083	0.091
2019-09-18T03:36:52Z	0.132	0.099	0.083	0.091
2019-09-18T03:57:00Z	0.132	0.099	0.082	0.091
2019-09-18T04:17:07Z	0.132	0.099	0.083	0.091
2019-09-18T04:37:14Z	0.132	0.099	0.083	0.091
2019-09-18T04:57:21Z	0.132	0.099	0.083	0.091
2019-09-18T05:17:28Z	0.132	0.099	0.083	0.091
2019-09-18T05:37:35Z	0.132	0.099	0.083	0.091
2019-09-18T05:57:42Z	0.132	0.098	0.082	0.091
2019-09-18T06:17:49Z	0.132	0.098	0.082	0.091
2019-09-18T06:37:56Z	0.132	0.098	0.082	0.091
2019-09-18T06:58:03Z	0.132	0.098	0.082	0.091
2019-09-18T07:18:10Z	0.132	0.098	0.082	0.091
2019-09-18T07:38:17Z	0.132	0.099	0.082	0.091
2019-09-18T07:58:25Z	0.132	0.099	0.082	0.091
2019-09-18T08:18:32Z	0.132	0.098	0.082	0.09
2019-09-18T08:38:39Z	0.132	0.098	0.082	0.09
2019-09-18T08:58:46Z	0.132	0.098	0.082	0.09
2019-09-18T09:18:53Z	0.132	0.098	0.082	0.09
2019-09-18T09:39:00Z	0.132	0.098	0.082	0.09
2019-09-18T09:59:08Z	0.132	0.098	0.082	0.09
2019-09-18T10:19:15Z	0.132	0.098	0.082	0.09
2019-09-18T10:39:22Z	0.132	0.098	0.082	0.09
2019-09-18T10:59:29Z	0.132	0.098	0.082	0.09
2019-09-18T11:19:36Z	0.132	0.098	0.082	0.09
2019-09-18T11:39:43Z	0.132	0.098	0.082	0.09
2019-09-18T11:59:51Z	0.132	0.098	0.082	0.09
2019-09-18T12:19:58Z	0.132	0.098	0.082	0.09
2019-09-18T12:40:05Z	0.132	0.098	0.082	0.09
2019-09-18T13:00:12Z	0.132	0.098	0.083	0.09
2019-09-18T13:20:19Z	0.132	0.098	0.082	0.09
2019-09-18T13:40:27Z	0.132	0.098	0.082	0.09
2019-09-18T14:00:34Z	0.132	0.098	0.083	0.09
2019-09-18T14:20:41Z	0.132	0.098	0.083	0.09
2019-09-18T14:40:48Z	0.132	0.098	0.083	0.09
2019-09-18T15:00:56Z	0.131	0.098	0.083	0.09
2019-09-18T15:21:03Z	0.131	0.098	0.083	0.09
2019-09-18T15:41:10Z	0.131	0.099	0.083	0.091
2019-09-18T16:01:17Z	0.131	0.098	0.083	0.09
2019-09-18T16:21:24Z	0.131	0.099	0.083	0.091
2019-09-18T16:41:32Z	0.132	0.099	0.083	0.091
