datetime	theta15	theta25	theta35	theta45	theta65	theta105
2020-07-15T04:40:05Z	0.088	0.113	0.108	0.131	0.126	0.19
2020-07-15T05:00:05Z	0.088	0.114	0.108	0.131	0.126	0.19
2020-07-15T05:20:05Z	0.088	0.113	0.108	0.131	0.126	0.19
2020-07-15T05:40:05Z	0.088	0.113	0.108	0.131	0.126	0.19
2020-07-15T06:00:05Z	0.088	0.113	0.108	0.131	0.126	0.19
2020-07-15T06:20:05Z	0.088	0.113	0.108	0.131	0.126	0.19
2020-07-15T06:40:05Z	0.088	0.114	0.108	0.131	0.125	0.19
2020-07-15T07:00:05Z	0.089	0.113	0.108	0.131	0.126	0.19
2020-07-15T07:20:05Z	0.09	0.113	0.108	0.131	0.125	0.19
2020-07-15T07:40:05Z	0.09	0.113	0.108	0.131	0.125	0.19
2020-07-15T08:00:05Z	0.091	0.113	0.108	0.131	0.125	0.19
2020-07-15T08:20:05Z	0.092	0.113	0.108	0.131	0.125	0.19
2020-07-15T08:40:05Z	0.093	0.113	0.108	0.131	0.125	0.19
2020-07-15T09:00:05Z	0.094	0.113	0.108	0.131	0.126	0.19
2020-07-15T09:20:05Z	0.096	0.113	0.108	0.131	0.125	0.19
2020-07-15T09:40:05Z	0.097	0.113	0.108	0.131	0.126	0.19
2020-07-15T10:00:05Z	0.098	0.113	0.108	0.131	0.126	0.19
2020-07-15T10:20:05Z	0.098	0.114	0.108	0.131	0.126	0.19
2020-07-15T10:40:05Z	0.099	0.114	0.108	0.131	0.126	0.19
2020-07-15T11:00:05Z	0.1	0.113	0.108	0.131	0.126	0.19
2020-07-15T11:20:05Z	0.101	0.113	0.108	0.131	0.126	0.19
2020-07-15T11:40:05Z	0.102	0.114	0.108	0.131	0.125	0.19
2020-07-15T12:00:05Z	0.102	0.113	0.108	0.131	0.125	0.19
2020-07-15T12:20:05Z	0.103	0.113	0.108	0.131	0.125	0.19
2020-07-15T12:40:05Z	0.103	0.113	0.108	0.131	0.125	0.19
2020-07-15T13:00:05Z	0.104	0.113	0.108	0.131	0.125	0.19
2020-07-15T13:20:05Z	0.105	0.113	0.108	0.131	0.125	0.19
2020-07-15T13:40:05Z	0.108	0.113	0.108	0.131	0.125	0.19
2020-07-15T14:00:05Z	0.112	0.113	0.108	0.131	0.125	0.19
2020-07-15T14:20:05Z	0.114	0.114	0.108	0.131	0.125	0.19
2020-07-15T14:40:05Z	0.117	0.114	0.108	0.131	0.125	0.19
2020-07-15T15:00:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-15T15:20:05Z	0.122	0.114	0.108	0.131	0.125	0.19
2020-07-15T15:40:05Z	0.123	0.113	0.108	0.131	0.125	0.19
2020-07-15T16:00:05Z	0.124	0.114	0.108	0.131	0.125	0.19
2020-07-15T16:20:05Z	0.125	0.113	0.108	0.131	0.126	0.19
2020-07-15T16:40:05Z	0.125	0.114	0.108	0.131	0.126	0.19
2020-07-15T17:00:05Z	0.126	0.113	0.108	0.131	0.126	0.19
2020-07-15T17:20:05Z	0.126	0.113	0.108	0.131	0.126	0.19
2020-07-15T17:40:05Z	0.126	0.113	0.108	0.131	0.126	0.19
2020-07-15T18:00:05Z	0.126	0.113	0.108	0.131	0.126	0.19
2020-07-15T18:20:05Z	0.126	0.113	0.108	0.131	0.126	0.19
2020-07-15T18:40:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T19:00:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T19:20:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T19:40:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T20:00:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T20:20:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T20:40:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T21:00:05Z	0.127	0.113	0.108	0.131	0.125	0.19
2020-07-15T21:20:05Z	0.127	0.113	0.108	0.131	0.125	0.189
2020-07-15T21:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T22:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T22:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T22:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T23:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T23:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-15T23:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T00:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T00:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T00:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T01:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T01:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T01:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T02:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T02:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T02:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T03:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T03:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T03:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T04:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T04:20:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T04:40:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T05:00:05Z	0.128	0.113	0.108	0.131	0.125	0.189
2020-07-16T05:20:05Z	0.129	0.113	0.108	0.131	0.125	0.189
2020-07-16T05:40:05Z	0.129	0.113	0.108	0.131	0.125	0.189
2020-07-16T06:00:05Z	0.129	0.113	0.108	0.131	0.125	0.189
2020-07-16T06:20:05Z	0.129	0.113	0.108	0.131	0.125	0.19
2020-07-16T06:40:05Z	0.129	0.113	0.108	0.131	0.125	0.19
2020-07-16T07:00:05Z	0.13	0.113	0.108	0.131	0.126	0.19
2020-07-16T07:20:05Z	0.13	0.113	0.108	0.131	0.125	0.19
2020-07-16T07:40:05Z	0.13	0.113	0.109	0.131	0.126	0.19
2020-07-16T08:00:05Z	0.13	0.113	0.108	0.131	0.126	0.19
2020-07-16T08:20:05Z	0.13	0.113	0.109	0.131	0.126	0.19
2020-07-16T08:40:05Z	0.13	0.114	0.108	0.131	0.126	0.19
2020-07-16T09:00:05Z	0.13	0.113	0.109	0.131	0.126	0.19
2020-07-16T09:20:05Z	0.13	0.113	0.108	0.131	0.126	0.19
2020-07-16T09:40:05Z	0.13	0.114	0.109	0.131	0.126	0.19
2020-07-16T10:00:05Z	0.13	0.114	0.109	0.131	0.126	0.19
2020-07-16T10:20:05Z	0.13	0.114	0.109	0.131	0.126	0.191
2020-07-16T10:40:05Z	0.129	0.114	0.108	0.131	0.126	0.19
2020-07-16T11:00:05Z	0.129	0.113	0.109	0.131	0.126	0.19
2020-07-16T11:20:05Z	0.129	0.114	0.109	0.131	0.126	0.19
2020-07-16T11:40:05Z	0.129	0.114	0.109	0.131	0.126	0.19
2020-07-16T12:00:05Z	0.128	0.114	0.109	0.131	0.126	0.19
2020-07-16T12:20:05Z	0.128	0.114	0.109	0.131	0.126	0.19
2020-07-16T12:40:05Z	0.128	0.114	0.109	0.131	0.126	0.19
2020-07-16T13:00:05Z	0.127	0.114	0.109	0.131	0.126	0.19
2020-07-16T13:20:05Z	0.127	0.114	0.109	0.131	0.126	0.19
2020-07-16T13:40:05Z	0.127	0.114	0.109	0.131	0.126	0.19
2020-07-16T14:00:05Z	0.126	0.114	0.109	0.131	0.126	0.19
2020-07-16T14:20:05Z	0.126	0.114	0.109	0.131	0.126	0.19
2020-07-16T14:40:05Z	0.126	0.114	0.109	0.131	0.126	0.19
2020-07-16T15:00:05Z	0.125	0.114	0.109	0.131	0.126	0.19
2020-07-16T15:20:05Z	0.125	0.114	0.109	0.131	0.126	0.19
2020-07-16T15:40:05Z	0.125	0.114	0.109	0.131	0.126	0.19
2020-07-16T16:00:05Z	0.124	0.114	0.109	0.131	0.126	0.19
2020-07-16T16:20:05Z	0.124	0.114	0.109	0.131	0.126	0.19
2020-07-16T16:40:05Z	0.123	0.113	0.109	0.131	0.126	0.19
2020-07-16T17:00:05Z	0.123	0.114	0.109	0.131	0.126	0.19
2020-07-16T17:20:05Z	0.123	0.114	0.109	0.131	0.126	0.19
2020-07-16T17:40:05Z	0.122	0.114	0.109	0.131	0.126	0.19
2020-07-16T18:00:05Z	0.122	0.114	0.109	0.131	0.125	0.19
2020-07-16T18:20:05Z	0.122	0.113	0.109	0.131	0.125	0.19
2020-07-16T18:40:05Z	0.122	0.113	0.108	0.131	0.125	0.19
2020-07-16T19:00:05Z	0.122	0.113	0.108	0.131	0.125	0.19
2020-07-16T19:20:05Z	0.121	0.113	0.108	0.131	0.125	0.19
2020-07-16T19:40:05Z	0.121	0.113	0.108	0.131	0.125	0.19
2020-07-16T20:00:05Z	0.121	0.113	0.109	0.131	0.125	0.19
2020-07-16T20:20:05Z	0.121	0.113	0.108	0.131	0.125	0.189
2020-07-16T20:40:05Z	0.121	0.113	0.109	0.131	0.125	0.189
2020-07-16T21:00:05Z	0.121	0.113	0.109	0.131	0.125	0.189
2020-07-16T21:20:05Z	0.121	0.113	0.108	0.131	0.125	0.189
2020-07-16T21:40:05Z	0.121	0.113	0.108	0.131	0.125	0.189
2020-07-16T22:00:05Z	0.121	0.112	0.108	0.131	0.125	0.189
2020-07-16T22:20:05Z	0.12	0.112	0.108	0.131	0.125	0.189
2020-07-16T22:40:05Z	0.12	0.113	0.108	0.131	0.125	0.189
2020-07-16T23:00:05Z	0.12	0.113	0.108	0.131	0.125	0.189
2020-07-16T23:20:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-16T23:40:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T00:00:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T00:20:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T00:40:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T01:00:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T01:20:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T01:40:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T02:00:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T02:20:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T02:40:05Z	0.12	0.112	0.108	0.13	0.124	0.189
2020-07-17T03:00:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T03:20:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T03:40:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T04:00:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T04:20:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T04:40:05Z	0.119	0.112	0.108	0.13	0.124	0.189
2020-07-17T05:00:05Z	0.12	0.112	0.108	0.131	0.125	0.189
2020-07-17T05:20:05Z	0.12	0.112	0.108	0.131	0.125	0.189
2020-07-17T05:40:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T06:00:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T06:20:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T06:40:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T07:00:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T07:20:05Z	0.12	0.113	0.109	0.131	0.125	0.19
2020-07-17T07:40:05Z	0.12	0.113	0.108	0.131	0.125	0.19
2020-07-17T08:00:05Z	0.119	0.113	0.109	0.131	0.125	0.19
2020-07-17T08:20:05Z	0.119	0.113	0.108	0.131	0.125	0.19
2020-07-17T08:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T09:00:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T09:20:05Z	0.117	0.113	0.108	0.131	0.125	0.19
2020-07-17T09:40:05Z	0.117	0.113	0.108	0.131	0.125	0.19
2020-07-17T10:00:05Z	0.117	0.113	0.108	0.131	0.125	0.19
2020-07-17T10:20:05Z	0.117	0.113	0.108	0.131	0.125	0.19
2020-07-17T10:40:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T11:00:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T11:20:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T11:40:05Z	0.119	0.113	0.108	0.131	0.125	0.19
2020-07-17T12:00:05Z	0.119	0.113	0.109	0.131	0.125	0.19
2020-07-17T12:20:05Z	0.12	0.113	0.109	0.131	0.125	0.19
2020-07-17T12:40:05Z	0.12	0.113	0.109	0.131	0.126	0.19
2020-07-17T13:00:05Z	0.12	0.114	0.109	0.131	0.126	0.19
2020-07-17T13:20:05Z	0.12	0.114	0.109	0.131	0.126	0.19
2020-07-17T13:40:05Z	0.119	0.113	0.109	0.131	0.125	0.19
2020-07-17T14:00:05Z	0.119	0.114	0.109	0.131	0.126	0.19
2020-07-17T14:20:05Z	0.119	0.113	0.109	0.131	0.125	0.19
2020-07-17T14:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T15:00:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T15:20:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T15:40:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T16:00:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T16:20:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T16:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T17:00:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T17:20:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T17:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T18:00:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-17T18:20:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T18:40:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T19:00:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T19:20:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-17T19:40:05Z	0.118	0.113	0.109	0.131	0.125	0.189
2020-07-17T20:00:05Z	0.118	0.113	0.109	0.131	0.125	0.189
2020-07-17T20:20:05Z	0.118	0.113	0.109	0.131	0.125	0.189
2020-07-17T20:40:05Z	0.118	0.113	0.108	0.131	0.125	0.189
2020-07-17T21:00:05Z	0.118	0.113	0.108	0.131	0.125	0.189
2020-07-17T21:20:05Z	0.118	0.113	0.108	0.131	0.125	0.189
2020-07-17T21:40:05Z	0.117	0.113	0.108	0.13	0.125	0.189
2020-07-17T22:00:05Z	0.117	0.113	0.109	0.13	0.125	0.189
2020-07-17T22:20:05Z	0.117	0.113	0.108	0.13	0.125	0.189
2020-07-17T22:40:05Z	0.117	0.113	0.108	0.13	0.124	0.189
2020-07-17T23:00:05Z	0.117	0.112	0.108	0.13	0.125	0.189
2020-07-17T23:20:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-17T23:40:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T00:00:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T00:20:05Z	0.117	0.113	0.108	0.13	0.124	0.189
2020-07-18T00:40:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T01:00:05Z	0.117	0.113	0.108	0.13	0.124	0.189
2020-07-18T01:20:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T01:40:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T02:00:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T02:20:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T02:40:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T03:00:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T03:20:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T03:40:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T04:00:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T04:20:05Z	0.117	0.112	0.108	0.13	0.124	0.189
2020-07-18T04:40:05Z	0.117	0.112	0.108	0.13	0.125	0.189
2020-07-18T05:00:05Z	0.117	0.112	0.108	0.131	0.125	0.189
2020-07-18T05:20:05Z	0.118	0.113	0.108	0.131	0.125	0.189
2020-07-18T05:40:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-18T06:00:05Z	0.118	0.113	0.108	0.131	0.125	0.19
2020-07-18T06:20:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-18T06:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-18T07:00:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-18T07:20:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-18T07:40:05Z	0.118	0.113	0.109	0.131	0.125	0.19
2020-07-18T08:00:05Z	0.117	0.113	0.109	0.131	0.126	0.19
2020-07-18T08:20:05Z	0.117	0.114	0.109	0.131	0.126	0.19
2020-07-18T08:40:05Z	0.117	0.114	0.109	0.131	0.126	0.19
2020-07-18T09:00:05Z	0.116	0.114	0.109	0.131	0.126	0.19
2020-07-18T09:20:05Z	0.116	0.114	0.11	0.131	0.126	0.191
2020-07-18T09:40:05Z	0.116	0.114	0.109	0.131	0.126	0.191
2020-07-18T10:00:05Z	0.115	0.114	0.11	0.131	0.126	0.191
2020-07-18T10:20:05Z	0.114	0.114	0.11	0.132	0.126	0.191
2020-07-18T10:40:05Z	0.114	0.115	0.11	0.132	0.126	0.191
2020-07-18T11:00:05Z	0.113	0.115	0.11	0.132	0.126	0.191
2020-07-18T11:20:05Z	0.112	0.115	0.11	0.132	0.126	0.191
2020-07-18T11:40:05Z	0.112	0.115	0.11	0.132	0.126	0.191
2020-07-18T12:00:05Z	0.111	0.115	0.11	0.132	0.126	0.191
2020-07-18T12:20:05Z	0.11	0.115	0.11	0.132	0.126	0.191
2020-07-18T12:40:05Z	0.11	0.115	0.11	0.132	0.126	0.191
2020-07-18T13:00:05Z	0.109	0.115	0.11	0.132	0.126	0.191
2020-07-18T13:20:05Z	0.108	0.115	0.11	0.132	0.126	0.191
2020-07-18T13:40:05Z	0.107	0.115	0.11	0.132	0.126	0.191
2020-07-18T14:00:05Z	0.107	0.115	0.11	0.132	0.126	0.191
2020-07-18T14:20:05Z	0.106	0.115	0.11	0.132	0.126	0.191
2020-07-18T14:40:05Z	0.105	0.115	0.11	0.132	0.126	0.191
2020-07-18T15:00:05Z	0.105	0.115	0.11	0.132	0.126	0.191
2020-07-18T15:20:05Z	0.105	0.115	0.11	0.132	0.126	0.191
2020-07-18T15:40:05Z	0.104	0.115	0.11	0.132	0.126	0.191
2020-07-18T16:00:05Z	0.104	0.115	0.11	0.132	0.126	0.191
2020-07-18T16:20:05Z	0.103	0.115	0.11	0.132	0.126	0.191
2020-07-18T16:40:05Z	0.102	0.115	0.11	0.132	0.126	0.191
2020-07-18T17:00:05Z	0.102	0.115	0.11	0.132	0.126	0.191
2020-07-18T17:20:05Z	0.102	0.115	0.11	0.132	0.126	0.191
2020-07-18T17:40:05Z	0.101	0.115	0.11	0.132	0.125	0.191
2020-07-18T18:00:05Z	0.101	0.115	0.11	0.131	0.125	0.191
2020-07-18T18:20:05Z	0.101	0.115	0.11	0.131	0.125	0.19
2020-07-18T18:40:05Z	0.1	0.114	0.11	0.131	0.125	0.19
2020-07-18T19:00:05Z	0.1	0.114	0.11	0.131	0.125	0.19
2020-07-18T19:20:05Z	0.1	0.114	0.109	0.131	0.125	0.19
2020-07-18T19:40:05Z	0.1	0.114	0.109	0.131	0.125	0.189
2020-07-18T20:00:05Z	0.1	0.114	0.109	0.131	0.125	0.189
2020-07-18T20:20:05Z	0.099	0.113	0.109	0.131	0.125	0.189
2020-07-18T20:40:05Z	0.099	0.114	0.109	0.131	0.125	0.189
2020-07-18T21:00:05Z	0.099	0.113	0.109	0.131	0.125	0.189
2020-07-18T21:20:05Z	0.099	0.114	0.109	0.131	0.125	0.189
2020-07-18T21:40:05Z	0.099	0.113	0.109	0.131	0.125	0.189
2020-07-18T22:00:05Z	0.099	0.113	0.109	0.131	0.125	0.189
2020-07-18T22:20:05Z	0.098	0.113	0.109	0.131	0.125	0.189
2020-07-18T22:40:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-18T23:00:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-18T23:20:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-18T23:40:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T00:00:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T00:20:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T00:40:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T01:00:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T01:20:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T01:40:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T02:00:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T02:20:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T02:40:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T03:00:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T03:20:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T03:40:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T04:00:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T04:20:05Z	0.098	0.113	0.109	0.131	0.124	0.189
2020-07-19T04:40:05Z	0.098	0.113	0.108	0.131	0.124	0.189
2020-07-19T05:00:05Z	0.098	0.113	0.108	0.131	0.125	0.189
2020-07-19T05:20:05Z	0.098	0.113	0.109	0.131	0.125	0.189
2020-07-19T05:40:05Z	0.098	0.113	0.109	0.131	0.125	0.19
2020-07-19T06:00:05Z	0.098	0.113	0.109	0.131	0.125	0.19
2020-07-19T06:20:05Z	0.098	0.113	0.109	0.131	0.125	0.19
2020-07-19T06:40:05Z	0.098	0.113	0.109	0.131	0.125	0.19
2020-07-19T07:00:05Z	0.099	0.114	0.109	0.131	0.125	0.19
2020-07-19T07:20:05Z	0.099	0.114	0.11	0.131	0.126	0.19
2020-07-19T07:40:05Z	0.099	0.114	0.109	0.131	0.126	0.191
2020-07-19T08:00:05Z	0.099	0.114	0.11	0.132	0.126	0.191
2020-07-19T08:20:05Z	0.099	0.114	0.11	0.132	0.126	0.191
2020-07-19T08:40:05Z	0.099	0.114	0.11	0.132	0.126	0.191
2020-07-19T09:00:05Z	0.099	0.114	0.11	0.132	0.126	0.191
2020-07-19T09:20:05Z	0.099	0.115	0.11	0.132	0.126	0.191
2020-07-19T09:40:05Z	0.099	0.115	0.11	0.132	0.126	0.191
2020-07-19T10:00:05Z	0.099	0.115	0.11	0.132	0.126	0.191
2020-07-19T10:20:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T10:40:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T11:00:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T11:20:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T11:40:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T12:00:05Z	0.098	0.115	0.11	0.132	0.126	0.191
2020-07-19T12:20:05Z	0.097	0.115	0.11	0.132	0.126	0.191
