# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts_crs1000	nsecs_crs1000	counts_labc	nsecs_labc	cph_filtered
2019-08-26T10:08:00	1015.8	32.0	45.0	13.7	1018.0	288	1119	1229	1120	3950.4
2019-08-26T10:28:00	1015.7	32.2	44.7	13.7	1018.2	285	1200	1249	1200	3747.0
2019-08-26T10:48:00	1015.6	32.5	44.4	13.6	1018.3	260	1200	1289	1200	3867.0
2019-08-26T11:08:00	1015.5	33.1	43.8	13.2	1018.2	294	1200	1259	1200	3777.0
2019-08-26T11:28:00	1015.4	33.7	43.2	13.2	1018.2	282	1200	1278	1200	3834.0
2019-08-26T11:48:00	1015.3	33.9	42.6	13.2	1017.9	276	1200	1254	1200	3762.0
2019-08-26T12:08:00	1015.3	34.3	42.0	13.2	1017.8	310	1200	1292	1200	3876.0
2019-08-26T12:28:00	1015.2	34.7	41.7	13.2	1017.8	272	1200	1260	1200	3780.0
2019-08-26T12:48:00	1015.0	35.2	41.4	13.1	1017.6	252	1200	1359	1200	4077.0
2019-08-26T13:08:00	1014.9	35.4	40.8	13.1	1017.3	281	1200	1294	1200	3882.0
2019-08-26T13:28:00	1014.5	35.7	40.4	13.1	1016.9	263	1200	1303	1200	3909.0
2019-08-26T13:48:00	1014.4	35.9	39.9	13.1	1016.7	290	1200	1244	1200	3732.0
2019-08-26T14:08:00	1014.2	35.9	39.6	13.1	1016.5	285	1200	1313	1200	3939.0
2019-08-26T14:28:00	1014.1	35.9	39.2	13.1	1016.4	290	1200	1335	1200	4005.0
2019-08-26T14:48:00	1014.1	35.8	38.9	13.1	1016.3	296	1200	1284	1200	3852.0
2019-08-26T15:08:00	1013.9	35.8	38.8	13.1	1016.1	278	1200	1274	1200	3822.0
2019-08-26T15:28:00	1013.8	35.7	38.7	13.1	1016.0	276	1200	1346	1200	4038.0
2019-08-26T15:48:00	1014.0	35.6	38.6	13.1	1016.2	301	1200	1210	1200	3630.0
2019-08-26T16:08:00	1014.0	35.1	38.1	13.1	1016.2	284	1200	1282	1200	3846.0
2019-08-26T16:28:00	1013.8	34.2	37.9	13.1	1016.0	289	1200	1265	1200	3795.0
2019-08-26T16:48:00	1013.8	33.7	38.3	13.0	1016.0	277	1200	1305	1200	3915.0
2019-08-26T17:08:00	1013.7	33.3	38.7	13.0	1015.9	266	1200	1277	1200	3831.0
2019-08-26T17:28:00	1013.8	32.9	38.9	13.0	1016.0	268	1200	1354	1200	4062.0
2019-08-26T17:48:00	1014.3	32.3	39.3	12.9	1016.6	312	1200	1241	1200	3723.0
2019-08-26T18:08:00	1014.3	31.9	39.8	12.8	1016.5	317	1200	1270	1200	3810.0
2019-08-26T18:28:00	1014.4	31.4	40.2	12.8	1016.7	297	1200	1299	1200	3897.0
2019-08-26T18:48:00	1014.3	31.0	40.5	12.7	1016.6	268	1200	1307	1200	3921.0
2019-08-26T19:08:00	1014.2	30.4	40.8	12.7	1016.5	282	1200	1303	1200	3909.0
2019-08-26T19:28:00	1014.3	29.8	41.0	12.7	1016.6	303	1200	1342	1200	4026.0
2019-08-26T19:48:00	1014.5	29.0	41.1	12.7	1016.9	293	1200	1251	1200	3753.0
2019-08-26T20:08:00	1014.6	28.5	41.8	12.7	1017.0	308	1200	1299	1200	3897.0
2019-08-26T20:28:00	1014.2	28.0	42.4	12.7	1016.6	285	1200	1292	1200	3876.0
2019-08-26T20:48:00	1014.2	27.7	42.9	12.7	1016.7	296	1200	1290	1200	3870.0
2019-08-26T21:08:00	1014.1	27.3	43.4	12.7	1016.6	316	1200	1329	1200	3987.0
2019-08-26T21:28:00	1014.1	26.9	44.0	12.7	1016.6	285	1200	1347	1200	4041.0
2019-08-26T21:48:00	1014.0	26.6	44.5	12.7	1016.5	310	1200	1256	1200	3768.0
2019-08-26T22:08:00	1014.0	26.3	44.6	12.7	1016.5	279	1200	1292	1200	3876.0
2019-08-26T22:28:00	1014.0	25.9	44.9	12.7	1016.5	290	1200	1193	1200	3579.0
2019-08-26T22:48:00	1014.0	25.6	45.2	12.7	1016.5	259	1200	1286	1200	3858.0
2019-08-26T23:08:00	1014.0	25.1	45.5	12.7	1016.5	277	1200	1243	1200	3729.0
2019-08-26T23:28:00	1014.0	24.7	45.9	12.7	1016.4	304	1200	1308	1200	3924.0
2019-08-26T23:48:00	1014.1	24.3	46.4	12.7	1016.5	285	1200	1306	1200	3918.0
2019-08-27T00:08:00	1014.0	24.0	46.9	12.7	1016.5	291	1200	1235	1200	3705.0
2019-08-27T00:28:00	1014.1	23.8	47.5	12.7	1016.5	303	1200	1285	1200	3855.0
2019-08-27T00:48:00	1014.0	23.6	48.2	12.7	1016.4	273	1200	1314	1200	3942.0
2019-08-27T01:08:00	1013.8	23.4	48.7	12.7	1016.3	308	1200	1321	1200	3963.0
2019-08-27T01:28:00	1013.7	23.2	49.2	12.7	1016.2	306	1200	1319	1200	3957.0
2019-08-27T01:48:00	1013.5	23.0	49.4	12.7	1016.0	276	1200	1272	1200	3816.0
2019-08-27T02:08:00	1013.4	22.7	49.7	12.7	1016.0	305	1200	1342	1200	4026.0
2019-08-27T02:28:00	1013.3	22.4	50.1	12.7	1015.8	288	1200	1308	1200	3924.0
2019-08-27T02:48:00	1013.3	22.2	50.4	12.6	1016.0	267	1200	1248	1200	3744.0
2019-08-27T03:08:00	1013.3	21.9	51.0	12.6	1015.9	320	1200	1293	1200	3879.0
2019-08-27T03:28:00	1013.3	21.7	51.6	12.6	1015.8	273	1200	1302	1200	3906.0
2019-08-27T03:48:00	1013.3	21.5	52.1	12.6	1015.8	305	1200	1271	1200	3813.0
2019-08-27T04:08:00	1013.3	21.3	52.5	12.6	1015.8	272	1200	1302	1200	3906.0
2019-08-27T04:28:00	1013.4	21.1	53.0	12.7	1015.8	271	1200	1342	1200	4026.0
2019-08-27T04:48:00	1013.4	21.0	53.5	12.7	1016.0	295	1200	1304	1200	3912.0
2019-08-27T05:08:00	1013.5	21.1	54.4	12.8	1016.0	282	1200	1297	1200	3891.0
2019-08-27T05:28:00	1013.5	21.4	55.8	13.0	1015.9	275	1200	1309	1200	3927.0
2019-08-27T05:48:00	1013.6	21.9	57.6	13.2	1016.1	309	1200	1297	1200	3891.0
2019-08-27T06:08:00	1013.8	22.7	59.0	13.5	1016.4	288	1200	1264	1200	3792.0
2019-08-27T06:28:00	1013.9	23.3	59.6	13.3	1016.4	291	1200	1279	1200	3837.0
2019-08-27T06:48:00	1014.0	23.4	58.9	13.5	1016.4	264	1200	1321	1200	3963.0
2019-08-27T07:08:00	1013.9	23.8	59.7	13.9	1016.4	299	1200	1295	1200	3885.0
2019-08-27T07:28:00	1013.9	24.4	60.0	13.9	1016.3	314	1200	1313	1200	3939.0
2019-08-27T07:48:00	1014.0	24.6	59.7	13.9	1016.4	264	1200	1259	1200	3777.0
2019-08-27T08:08:00	1014.0	25.0	59.8	13.9	1016.5	300	1200	1280	1200	3840.0
2019-08-27T08:28:00	1013.9	26.1	61.4	13.9	1016.3	286	1200	1288	1200	3864.0
2019-08-27T08:48:00	1014.0	27.4	62.3	13.8	1016.4	311	1200	1315	1199	3948.3
2019-08-27T09:08:00	1013.9	28.5	60.7	13.4	1016.2	313	1200	1274	1200	3822.0
2019-08-27T09:28:00	1014.0	29.2	60.3	13.4	1016.0	281	1200	1315	1200	3945.0
2019-08-27T09:48:00	1014.0	30.1	59.6	13.3	1016.2	289	1200	1304	1200	3912.0
2019-08-27T10:08:00	1013.9	31.2	58.5	13.3	1016.0	273	1200	1343	1200	4029.0
2019-08-27T10:28:00	1014.1	32.1	57.1	13.3	1016.1	267	1200	1311	1200	3933.0
2019-08-27T10:48:00	1013.9	32.7	55.3	13.3	1015.9	265	1200	1317	1201	3947.7
2019-08-27T11:08:00	1013.7	33.2	53.8	13.2	1015.6	284	1200	1290	1200	3870.0
2019-08-27T11:28:00	1013.6	33.7	52.4	13.2	1015.6	293	1200	1308	1200	3924.0
2019-08-27T11:48:00	1013.4	34.1	51.0	13.2	1015.4	290	1200	1277	1200	3831.0
2019-08-27T12:08:00	1013.2	34.4	49.8	13.2	1015.2	280	1200	1253	1200	3759.0
2019-08-27T12:28:00	1013.1	34.8	48.5	13.2	1015.1	303	1200	1354	1200	4062.0
2019-08-27T12:48:00	1012.9	34.9	47.2	13.2	1014.9	323	1200	1329	1200	3987.0
2019-08-27T13:08:00	1012.6	35.1	46.3	13.1	1014.5	283	1200	1286	1200	3858.0
2019-08-27T13:28:00	1012.4	35.4	45.5	13.1	1014.2	281	1200	1400	1200	4200.0
2019-08-27T13:48:00	1012.0	35.0	44.3	13.2	1013.9	286	1200	1292	1200	3876.0
2019-08-27T14:08:00	1011.9	35.1	44.1	13.1	1013.8	311	1200	1370	1200	4110.0
2019-08-27T14:28:00	1011.7	35.1	43.6	13.2	1013.5	290	1200	1352	1200	4056.0
2019-08-27T14:48:00	1011.6	34.9	42.9	13.1	1013.4	283	1200	1275	1200	3825.0
2019-08-27T15:08:00	1011.7	34.5	42.5	13.2	1013.7	311	1200	1327	1200	3981.0
2019-08-27T15:28:00	1011.5	34.1	42.2	13.2	1013.5	292	1200	1375	1200	4125.0
2019-08-27T15:48:00	1011.4	33.7	42.3	13.2	1013.5	291	1200	1424	1200	4272.0
2019-08-27T16:08:00	1011.4	33.3	42.3	13.1	1013.5	291	1200	1321	1200	3963.0
2019-08-27T16:28:00	1011.5	32.9	42.3	12.9	1013.6	296	1200	1289	1200	3867.0
2019-08-27T16:48:00	1011.7	32.6	42.4	12.9	1013.7	276	1200	1259	1200	3777.0
2019-08-27T17:08:00	1011.7	32.1	42.5	12.9	1013.8	337	1200	1322	1200	3966.0
2019-08-27T17:28:00	1011.7	31.5	42.5	12.8	1013.8	295	1200	1280	1200	3840.0
2019-08-27T17:48:00	1011.7	31.0	42.9	12.8	1013.8	281	1200	1330	1200	3990.0
2019-08-27T18:08:00	1012.8	30.5	42.9	12.8	1014.9	326	1199	1271	1200	3813.0
2019-08-27T18:28:00	1012.3	28.9	42.2	12.8	1014.4	280	1200	1171	1200	3513.0
2019-08-27T18:48:00	1011.9	27.8	44.3	12.8	1014.1	248	1200	1136	1200	3408.0
2019-08-27T19:08:00	1011.7	27.2	46.5	12.7	1014.0	253	1200	1129	1200	3387.0
2019-08-27T19:28:00	1011.7	26.7	48.4	12.7	1014.1	236	1200	1100	1200	3300.0
2019-08-27T19:48:00	1011.7	26.2	50.2	12.7	1014.1	263	1200	1127	1200	3381.0
2019-08-27T20:08:00	1011.8	25.8	51.8	12.7	1014.1	255	1200	1155	1200	3465.0
2019-08-27T20:28:00	1011.7	25.4	53.3	12.7	1014.1	250	1200	1098	1200	3294.0
2019-08-27T20:48:00	1011.6	25.0	54.7	12.7	1014.0	218	1200	1133	1200	3399.0
2019-08-27T21:08:00	1011.5	24.7	56.2	12.7	1013.9	244	1200	1121	1200	3363.0
2019-08-27T21:28:00	1011.5	24.5	57.3	12.7	1014.0	283	1200	1145	1200	3435.0
2019-08-27T21:48:00	1011.4	24.2	58.4	12.7	1013.9	213	1200	1141	1200	3423.0
2019-08-27T22:08:00	1011.2	23.9	59.5	12.7	1013.7	252	1200	1094	1200	3282.0
2019-08-27T22:28:00	1011.2	23.7	60.5	12.7	1013.6	245	1200	1149	1200	3447.0
2019-08-27T22:48:00	1011.1	23.5	61.4	12.7	1013.4	210	1200	1123	1200	3369.0
2019-08-27T23:08:00	1010.9	23.2	62.2	12.7	1013.3	246	1200	1103	1200	3309.0
2019-08-27T23:28:00	1010.9	23.0	62.9	12.7	1013.3	256	1200	1135	1200	3405.0
2019-08-27T23:48:00	1010.9	22.8	63.6	12.7	1013.2	248	1200	1141	1200	3423.0
2019-08-28T00:08:00	1010.9	22.6	64.3	12.7	1013.3	260	1200	1195	1200	3585.0
2019-08-28T00:28:00	1010.9	22.5	65.0	12.6	1013.2	257	1200	1145	1200	3435.0
2019-08-28T00:48:00	1010.8	22.3	65.6	12.6	1013.2	246	1200	1139	1200	3417.0
2019-08-28T01:08:00	1010.8	22.2	66.3	12.7	1013.1	290	1200	1165	1199	3497.9
2019-08-28T01:28:00	1010.7	22.1	67.2	12.6	1013.1	228	1200	1084	1200	3252.0
2019-08-28T01:48:00	1010.6	22.1	67.8	12.6	1013.0	225	1200	1122	1200	3366.0
2019-08-28T02:08:00	1010.6	22.1	68.4	12.6	1013.0	264	1200	1134	1200	3402.0
2019-08-28T02:28:00	1010.6	22.0	68.6	12.6	1013.0	270	1200	1096	1200	3288.0
2019-08-28T02:48:00	1010.5	21.8	68.8	12.6	1013.0	237	1200	1151	1200	3453.0
2019-08-28T03:08:00	1010.6	21.7	69.4	12.6	1013.1	242	1200	1139	1200	3417.0
2019-08-28T03:28:00	1010.5	21.8	69.7	12.6	1013.0	233	1200	1153	1200	3459.0
2019-08-28T03:48:00	1010.4	21.9	70.2	12.6	1012.8	231	1200	1109	1200	3327.0
2019-08-28T04:08:00	1010.3	21.9	70.4	12.6	1012.6	259	1200	1126	1200	3378.0
2019-08-28T04:28:00	1010.4	22.0	70.8	12.6	1012.7	264	1200	1169	1200	3507.0
2019-08-28T04:48:00	1010.4	22.1	71.2	12.7	1012.7	248	1200	1166	1200	3498.0
2019-08-28T05:08:00	1010.5	22.2	71.7	12.7	1012.8	275	1200	1156	1200	3468.0
2019-08-28T05:28:00	1010.5	22.5	72.9	12.9	1012.8	227	1200	1159	1200	3477.0
2019-08-28T05:48:00	1010.5	23.0	74.1	13.1	1012.8	258	1200	1146	1200	3438.0
2019-08-28T06:08:00	1010.5	23.5	75.2	13.5	1013.0	286	1200	1130	1200	3390.0
2019-08-28T06:28:00	1010.5	24.3	76.1	13.9	1012.9	267	1200	1143	1200	3429.0
2019-08-28T06:48:00	1010.5	25.0	76.5	13.9	1012.9	244	1200	1144	1200	3432.0
2019-08-28T07:08:00	1010.6	25.7	76.7	13.9	1013.0	274	1200	1126	1200	3378.0
2019-08-28T07:28:00	1010.5	26.4	77.2	13.8	1012.9	253	1200	1163	1200	3489.0
2019-08-28T07:48:00	1010.5	27.2	77.2	13.8	1012.7	246	1200	1106	1200	3318.0
2019-08-28T08:08:00	1010.4	28.0	76.8	13.4	1012.5	261	1200	1108	1200	3324.0
2019-08-28T08:28:00	1010.5	28.8	76.4	13.4	1012.6	247	1200	1116	1200	3348.0
2019-08-28T08:48:00	1010.5	29.7	75.7	13.3	1012.6	218	1200	1164	1200	3492.0
2019-08-28T09:08:00	1010.6	30.6	74.9	13.3	1012.7	273	1200	1106	1200	3318.0
2019-08-28T09:28:00	1010.6	31.4	74.2	13.3	1012.6	266	1200	1148	1200	3444.0
2019-08-28T09:48:00	1010.4	32.2	73.5	13.3	1012.4	262	1200	1141	1200	3423.0
2019-08-28T10:08:00	1010.4	32.7	72.9	13.3	1012.4	267	1200	1111	1200	3333.0
2019-08-28T10:28:00	1010.2	33.5	72.5	13.2	1012.3	270	1200	1193	1200	3579.0
2019-08-28T10:48:00	1010.2	34.0	71.8	13.2	1012.1	255	1200	1190	1200	3570.0
2019-08-28T11:08:00	1010.1	34.4	71.5	13.2	1012.0	248	1200	1119	1200	3357.0
2019-08-28T11:28:00	1010.1	34.7	71.3	13.2	1011.8	242	1200	1153	1200	3459.0
2019-08-28T11:48:00	1010.0	35.0	71.4	13.2	1011.7	223	1200	1163	1200	3489.0
2019-08-28T12:08:00	1009.8	35.2	71.1	13.2	1011.6	273	1200	1164	1200	3492.0
2019-08-28T12:28:00	1009.8	35.3	71.2	13.1	1011.6	278	1200	1143	1200	3429.0
2019-08-28T12:48:00	1009.6	35.4	70.9	13.1	1011.5	292	1200	1138	1200	3414.0
2019-08-28T13:08:00	1009.5	35.5	70.6	13.1	1011.4	239	1200	1225	1200	3675.0
2019-08-28T13:28:00	1009.5	35.8	70.4	13.1	1011.3	255	1200	1184	1200	3552.0
2019-08-28T13:48:00	1009.4	35.3	68.6	13.1	1011.3	252	1200	1115	1200	3345.0
2019-08-28T14:08:00	1009.4	34.8	67.8	13.2	1011.1	284	1200	1171	1200	3513.0
2019-08-28T14:28:00	1009.3	34.4	67.5	13.2	1011.0	280	1200	1148	1200	3444.0
2019-08-28T14:48:00	1009.1	34.2	67.4	13.2	1010.9	266	1200	1140	1201	3417.2
2019-08-28T15:08:00	1009.1	34.1	67.2	13.2	1011.0	290	1200	1177	1200	3531.0
2019-08-28T15:28:00	1008.9	33.8	66.6	13.2	1010.8	230	1200	1211	1200	3633.0
2019-08-28T15:48:00	1008.8	33.7	66.8	13.2	1010.8	264	1200	1200	1200	3600.0
2019-08-28T16:08:00	1009.2	33.7	66.8	13.2	1011.2	282	1200	1129	1200	3387.0
2019-08-28T16:28:00	1009.3	33.7	66.6	13.2	1011.3	284	1200	1197	1200	3591.0
2019-08-28T16:48:00	1009.8	33.3	65.2	13.2	1012.0	256	1200	1153	1200	3459.0
2019-08-28T17:08:00	1009.6	32.6	63.4	13.2	1011.8	284	1200	1152	1200	3456.0
2019-08-28T17:28:00	1009.9	31.9	62.8	13.0	1011.9	311	1200	1244	1200	3732.0
2019-08-28T17:48:00	1009.8	31.2	62.0	12.8	1011.9	296	1200	1187	1200	3561.0
2019-08-28T18:08:00	1009.4	30.5	61.6	12.8	1011.5	281	1200	1177	1200	3531.0
2019-08-28T18:28:00	1009.3	29.8	61.6	12.8	1011.4	239	1200	1263	1200	3789.0
2019-08-28T18:48:00	1009.4	29.2	61.7	12.8	1011.5	244	1200	1255	1200	3765.0
2019-08-28T19:08:00	1009.5	28.7	60.8	12.8	1011.6	269	1200	1174	1200	3522.0
2019-08-28T19:28:00	1009.4	27.9	60.9	12.7	1011.5	251	1200	1244	1200	3732.0
2019-08-28T19:48:00	1009.3	27.3	61.3	12.7	1011.4	279	1200	1207	1200	3621.0
2019-08-28T20:08:00	1009.2	26.7	61.2	12.7	1011.4	231	1200	1211	1200	3633.0
2019-08-28T20:28:00	1009.3	26.1	61.1	12.7	1011.6	267	1200	1179	1200	3537.0
2019-08-28T20:48:00	1009.8	25.4	61.3	12.7	1012.3	285	1200	1171	1200	3513.0
2019-08-28T21:08:00	1010.0	24.9	61.7	12.7	1012.9	258	1200	1185	1199	3558.0
2019-08-28T21:28:00	1010.1	24.5	62.1	12.7	1013.1	238	1200	1176	1200	3528.0
2019-08-28T21:48:00	1010.5	24.1	62.5	12.7	1013.5	253	1200	1169	1200	3507.0
2019-08-28T22:08:00	1010.8	23.9	63.5	12.7	1013.7	262	1200	1167	1200	3501.0
2019-08-28T22:28:00	1010.8	23.7	64.0	12.7	1013.5	256	1200	1179	1200	3537.0
2019-08-28T22:48:00	1010.8	23.5	64.4	12.7	1013.5	243	1200	1187	1200	3561.0
2019-08-28T23:08:00	1010.6	23.3	64.8	12.7	1013.2	265	1200	1211	1200	3633.0
2019-08-28T23:28:00	1010.4	23.1	65.0	12.7	1013.0	268	1200	1210	1200	3630.0
2019-08-28T23:48:00	1010.3	23.0	65.4	12.7	1012.8	278	1200	1181	1200	3543.0
2019-08-29T00:08:00	1010.1	22.7	65.5	12.7	1012.6	271	1200	1158	1200	3474.0
2019-08-29T00:28:00	1010.0	22.5	65.6	12.6	1012.4	265	1200	1244	1200	3732.0
2019-08-29T00:48:00	1010.0	22.3	65.7	12.7	1012.4	290	1200	1203	1200	3609.0
2019-08-29T01:08:00	1009.8	22.1	66.1	12.6	1012.3	265	1200	1152	1200	3456.0
2019-08-29T01:28:00	1009.8	22.0	66.3	12.6	1012.2	234	1200	1156	1200	3468.0
2019-08-29T01:48:00	1009.7	21.9	66.6	12.6	1012.1	273	1200	1155	1200	3465.0
2019-08-29T02:08:00	1009.7	21.7	66.6	12.6	1012.1	266	1200	1161	1200	3483.0
2019-08-29T02:28:00	1009.8	21.5	66.5	12.6	1012.2	264	1200	1183	1200	3549.0
2019-08-29T02:48:00	1009.9	21.3	66.3	12.6	1012.4	263	1200	1209	1200	3627.0
2019-08-29T03:08:00	1009.9	21.0	66.2	12.6	1012.4	284	1200	1167	1200	3501.0
2019-08-29T03:28:00	1010.0	20.7	66.2	12.6	1012.6	263	1200	1153	1200	3459.0
2019-08-29T03:48:00	1010.1	20.4	66.2	12.6	1012.6	281	1200	1182	1200	3546.0
2019-08-29T04:08:00	1010.2	20.2	66.6	12.6	1012.6	267	1200	1154	1200	3462.0
2019-08-29T04:28:00	1010.4	20.0	66.8	12.6	1012.7	237	1200	1175	1200	3525.0
2019-08-29T04:48:00	1010.5	20.0	67.2	12.7	1012.9	300	1200	1231	1200	3693.0
2019-08-29T05:08:00	1010.6	19.9	67.8	12.8	1013.0	274	1200	1161	1200	3483.0
2019-08-29T05:28:00	1010.7	20.2	69.2	12.9	1013.1	263	1200	1179	1200	3537.0
2019-08-29T05:48:00	1010.9	20.7	71.1	13.4	1013.4	252	1200	1214	1200	3642.0
2019-08-29T06:08:00	1011.2	21.4	72.8	14.0	1013.7	266	1200	1180	1200	3540.0
2019-08-29T06:28:00	1011.5	22.2	73.8	14.0	1013.9	243	1200	1215	1200	3645.0
2019-08-29T06:48:00	1011.6	23.0	74.4	14.0	1013.9	260	1200	1220	1200	3660.0
2019-08-29T07:08:00	1011.7	23.8	74.4	13.9	1014.0	274	1200	1195	1200	3585.0
2019-08-29T07:28:00	1011.6	24.5	74.4	13.9	1014.0	247	1200	1223	1200	3669.0
2019-08-29T07:48:00	1011.7	25.2	74.4	13.9	1014.0	263	1200	1231	1200	3693.0
2019-08-29T08:08:00	1011.9	26.1	74.4	13.5	1014.2	284	1200	1196	1200	3588.0
2019-08-29T08:28:00	1012.4	26.9	73.8	13.4	1014.7	271	1200	1221	1200	3663.0
2019-08-29T08:48:00	1012.7	27.3	72.4	13.4	1015.0	243	1200	1191	1200	3573.0
2019-08-29T09:08:00	1012.8	27.8	72.2	13.4	1015.0	217	1200	1151	1200	3453.0
2019-08-29T09:28:00	1013.0	28.7	71.6	13.4	1014.8	256	1200	1096	1200	3288.0
2019-08-29T09:48:00	1013.0	29.4	70.6	13.3	1015.0	263	1200	1208	1200	3624.0
2019-08-29T10:08:00	1013.3	30.0	69.3	13.3	1015.2	224	1200	1150	1200	3450.0
2019-08-29T10:28:00	1013.3	30.5	68.4	13.3	1015.3	251	1200	1156	1200	3468.0
2019-08-29T10:48:00	1013.6	31.0	67.3	13.3	1015.5	227	1200	1147	1200	3441.0
2019-08-29T11:08:00	1013.7	31.5	66.0	13.3	1015.6	251	1200	1173	1200	3519.0
2019-08-29T11:28:00	1013.7	31.9	64.5	13.3	1015.6	263	1200	1177	1200	3531.0
2019-08-29T11:48:00	1013.7	32.0	63.1	13.3	1015.5	307	1200	1131	1200	3393.0
2019-08-29T12:08:00	1013.6	32.4	62.5	13.3	1015.5	227	1200	1141	1200	3423.0
2019-08-29T12:28:00	1013.5	33.0	61.7	13.2	1015.1	251	1200	1192	1200	3576.0
2019-08-29T12:48:00	1013.3	33.2	60.1	13.2	1015.0	275	1200	1193	1200	3579.0
2019-08-29T13:08:00	1013.4	33.4	59.1	13.2	1015.2	272	1200	1147	1200	3441.0
2019-08-29T13:28:00	1013.2	33.4	58.1	13.2	1015.1	275	1200	1149	1200	3447.0
2019-08-29T13:48:00	1013.1	33.6	57.4	13.2	1015.0	284	1200	1176	1200	3528.0
2019-08-29T14:08:00	1013.1	33.5	56.6	13.2	1015.0	278	1200	1160	1200	3480.0
2019-08-29T14:28:00	1013.3	33.6	56.1	13.2	1015.1	262	1200	1220	1200	3660.0
2019-08-29T14:48:00	1013.4	33.5	55.3	13.2	1015.2	253	1200	1157	1200	3471.0
2019-08-29T15:08:00	1013.4	33.3	54.8	13.2	1015.3	284	1200	1182	1200	3546.0
2019-08-29T15:28:00	1013.4	33.3	54.4	13.2	1015.3	246	1200	1153	1200	3459.0
2019-08-29T15:48:00	1013.4	33.1	54.2	13.2	1015.2	266	1200	1256	1200	3768.0
2019-08-29T16:08:00	1013.5	32.8	53.4	13.2	1015.4	275	1200	1197	1200	3591.0
2019-08-29T16:28:00	1013.7	32.4	53.1	13.2	1015.7	248	1200	1142	1200	3426.0
2019-08-29T16:48:00	1013.8	32.2	52.9	13.2	1015.7	233	1200	1195	1200	3585.0
2019-08-29T17:08:00	1014.0	31.5	52.2	12.9	1016.0	261	1200	1184	1200	3552.0
2019-08-29T17:28:00	1014.2	30.9	52.1	12.9	1016.1	241	1200	1163	1200	3489.0
2019-08-29T17:48:00	1014.2	30.3	52.1	12.8	1016.2	253	1200	1221	1200	3663.0
2019-08-29T18:08:00	1014.3	29.8	52.2	12.8	1016.3	258	1200	1175	1200	3525.0
2019-08-29T18:28:00	1014.6	29.3	52.3	12.8	1016.4	258	1200	1120	1200	3360.0
2019-08-29T18:48:00	1014.9	28.8	52.2	12.8	1017.0	270	1200	1154	1200	3462.0
2019-08-29T19:08:00	1014.9	28.4	52.3	12.8	1017.0	261	1200	1198	1200	3594.0
2019-08-29T19:28:00	1015.1	28.1	52.6	12.8	1017.4	270	1200	1174	1200	3522.0
2019-08-29T19:48:00	1015.2	27.7	52.7	12.8	1017.4	288	1200	1165	1200	3495.0
2019-08-29T20:08:00	1015.2	27.1	52.8	12.7	1017.4	239	1200	1181	1200	3543.0
2019-08-29T20:28:00	1015.2	26.6	53.0	12.7	1017.4	275	1200	1164	1200	3492.0
2019-08-29T20:48:00	1015.3	26.1	53.4	12.7	1017.5	257	1200	1199	1200	3597.0
2019-08-29T21:08:00	1015.4	25.7	54.0	12.7	1017.7	233	1200	1155	1200	3465.0
2019-08-29T21:28:00	1015.5	25.5	54.7	12.7	1017.8	265	1200	1162	1200	3486.0
2019-08-29T21:48:00	1015.7	25.3	55.2	12.7	1017.8	266	1200	1114	1200	3342.0
2019-08-29T22:08:00	1015.8	25.1	55.4	12.7	1017.9	238	1200	1165	1200	3495.0
2019-08-29T22:28:00	1016.0	24.8	55.7	12.7	1018.2	237	1200	1153	1200	3459.0
2019-08-29T22:48:00	1016.3	24.5	56.1	12.7	1018.4	255	1200	1175	1200	3525.0
2019-08-29T23:08:00	1016.3	24.3	56.6	12.7	1018.5	234	1200	1114	1200	3342.0
2019-08-29T23:28:00	1016.2	24.1	56.8	12.7	1018.5	262	1200	1137	1200	3411.0
2019-08-29T23:48:00	1016.3	23.8	56.9	12.7	1018.6	244	1200	1174	1200	3522.0
2019-08-30T00:08:00	1016.3	23.6	57.3	12.7	1018.6	266	1200	1185	1200	3555.0
2019-08-30T00:28:00	1016.3	23.5	57.8	12.7	1018.7	229	1200	1177	1200	3531.0
2019-08-30T00:48:00	1016.3	23.3	58.1	12.7	1018.7	253	1200	1197	1200	3591.0
2019-08-30T01:08:00	1016.4	23.1	58.1	12.6	1018.7	245	1200	1126	1200	3378.0
2019-08-30T01:28:00	1016.3	22.7	58.1	12.6	1018.6	270	1200	1161	1200	3483.0
2019-08-30T01:48:00	1016.5	22.4	58.2	12.6	1018.6	261	1200	1135	1200	3405.0
2019-08-30T02:08:00	1016.5	22.3	58.1	12.6	1018.8	242	1200	1139	1200	3417.0
2019-08-30T02:28:00	1016.6	22.0	58.4	12.6	1019.0	265	1200	1157	1200	3471.0
2019-08-30T02:48:00	1016.6	21.9	58.6	12.6	1018.9	244	1200	1150	1200	3450.0
2019-08-30T03:08:00	1016.7	21.7	59.0	12.6	1019.0	238	1200	1093	1200	3279.0
2019-08-30T03:28:00	1016.7	21.7	59.6	12.6	1019.0	252	1200	1099	1200	3297.0
2019-08-30T03:48:00	1016.8	21.6	59.9	12.6	1019.1	249	1200	1170	1200	3510.0
2019-08-30T04:08:00	1017.1	21.5	60.2	12.6	1019.3	273	1200	1123	1200	3369.0
2019-08-30T04:28:00	1017.2	21.4	60.5	12.6	1019.4	258	1200	1159	1200	3477.0
