# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	counts_crs1000	nsecs_crs1000	counts_labc	nsecs_labc	counts_bare	nsecs_bare	cph_filtered
2019-08-30T09:32:00	1020.4	29.9	37.5	13.7	268	1200	1092	1200	nan	nan	3276.0
2019-08-30T09:52:00	1020.4	30.2	34.8	13.7	244	1199	1151	1200	nan	nan	3453.0
2019-08-30T10:12:00	1020.2	30.7	32.7	13.7	280	1200	1116	1200	nan	nan	3348.0
2019-08-30T10:32:00	1020.2	30.8	31.3	13.7	265	1200	1105	1200	nan	nan	3315.0
2019-08-30T10:52:00	1020.0	31.1	30.7	13.7	254	1200	1116	1200	nan	nan	3348.0
2019-08-30T11:12:00	1020.0	32.1	29.3	13.6	241	1200	1144	1200	nan	nan	3432.0
2019-08-30T11:32:00	1019.8	33.4	28.1	13.6	253	1200	1165	1200	nan	nan	3495.0
2019-08-30T11:52:00	1019.7	34.4	26.9	13.2	254	1200	1154	1200	nan	nan	3462.0
2019-08-30T12:12:00	1019.7	35.5	26.0	13.1	242	1200	1185	1199	nan	nan	3558.0
2019-08-30T12:32:00	1019.6	36.9	24.8	13.1	260	1200	1162	1200	nan	nan	3486.0
2019-08-30T12:52:00	1019.3	38.0	24.5	13.1	262	1200	1089	1200	nan	nan	3267.0
2019-08-30T13:12:00	1019.2	38.3	24.3	13.1	246	1200	1244	1200	nan	nan	3732.0
2019-08-30T13:32:00	1019.1	38.4	23.9	13.1	287	1200	1156	1200	nan	nan	3468.0
2019-08-30T13:52:00	1019.0	38.2	23.7	13.1	243	1199	1255	1200	nan	nan	3765.0
2019-08-30T14:12:00	1018.7	37.4	23.3	13.1	238	1200	1161	1200	nan	nan	3483.0
2019-08-30T14:32:00	1018.6	37.0	23.3	13.1	263	1200	1175	1200	nan	nan	3525.0
2019-08-30T14:52:00	1018.4	36.8	23.0	13.1	237	1200	1229	1200	nan	nan	3687.0
2019-08-30T15:12:00	1018.3	37.3	22.8	13.1	272	1200	1227	1200	nan	nan	3681.0
2019-08-30T15:32:00	1018.1	37.6	22.4	13.1	265	1200	1216	1200	nan	nan	3648.0
2019-08-30T15:52:00	1018.1	37.8	22.1	13.1	276	1200	1190	1200	nan	nan	3570.0
2019-08-30T16:12:00	1018.0	37.5	22.1	13.1	290	1200	1159	1200	nan	nan	3477.0
2019-08-30T16:32:00	1017.9	37.1	21.9	13.1	269	1200	1193	1200	nan	nan	3579.0
2019-08-30T16:52:00	1018.0	36.3	22.1	13.1	307	1200	1189	1200	nan	nan	3567.0
2019-08-30T17:12:00	1018.0	35.6	22.0	13.1	268	1200	1218	1200	nan	nan	3654.0
2019-08-30T17:32:00	1018.0	34.9	21.8	13.0	265	1200	1193	1200	nan	nan	3579.0
2019-08-30T17:52:00	1018.1	33.8	21.9	13.0	265	1200	1196	1200	nan	nan	3588.0
2019-08-30T18:12:00	1018.2	32.6	21.8	12.9	265	1199	1248	1200	nan	nan	3744.0
2019-08-30T18:32:00	1018.2	31.4	21.8	12.9	251	1200	1175	1200	nan	nan	3525.0
2019-08-30T18:52:00	1018.2	30.3	21.7	12.9	268	1200	1157	1200	nan	nan	3471.0
2019-08-30T19:12:00	1018.2	29.7	21.7	12.9	265	1200	1157	1200	nan	nan	3471.0
2019-08-30T19:32:00	1018.2	29.2	21.7	12.9	239	1200	1178	1200	nan	nan	3534.0
2019-08-30T19:52:00	1018.2	28.7	21.8	12.9	260	1200	1234	1200	nan	nan	3702.0
2019-08-30T20:12:00	1018.1	28.2	21.8	12.9	242	1200	1233	1200	nan	nan	3699.0
2019-08-30T20:32:00	1018.1	27.7	21.7	12.9	265	1200	1207	1200	nan	nan	3621.0
2019-08-30T20:52:00	1018.1	27.2	21.7	12.9	251	1200	1190	1200	nan	nan	3570.0
2019-08-30T21:12:00	1018.0	26.6	21.7	12.9	259	1200	1187	1200	nan	nan	3561.0
2019-08-30T21:32:00	1018.0	26.1	21.7	12.9	284	1200	1199	1200	nan	nan	3597.0
2019-08-30T21:52:00	1018.0	25.6	21.8	12.9	261	1200	1155	1200	nan	nan	3465.0
2019-08-30T22:12:00	1017.9	25.3	22.3	12.8	246	1199	1230	1200	nan	nan	3690.0
2019-08-30T22:32:00	1017.8	25.1	22.7	12.8	253	1200	1189	1200	nan	nan	3567.0
2019-08-30T22:52:00	1017.6	25.0	23.4	12.8	279	1200	1213	1200	nan	nan	3639.0
2019-08-30T23:12:00	1017.4	24.8	22.8	12.8	271	1200	1183	1199	nan	nan	3552.0
2019-08-30T23:32:00	1017.2	24.5	22.9	12.8	218	1200	1202	1200	nan	nan	3606.0
2019-08-30T23:52:00	1017.1	24.0	22.6	12.8	264	1200	1128	1200	nan	nan	3384.0
2019-08-31T00:12:00	1016.9	23.7	22.5	12.8	251	1200	1199	1200	nan	nan	3597.0
2019-08-31T00:32:00	1016.9	23.4	22.5	12.8	258	1200	1217	1200	nan	nan	3651.0
2019-08-31T00:52:00	1016.9	23.0	22.4	12.8	259	1200	1181	1200	nan	nan	3543.0
2019-08-31T01:12:00	1016.8	22.6	22.4	12.8	280	1200	1160	1200	nan	nan	3480.0
2019-08-31T01:32:00	1016.7	22.3	22.4	12.8	239	1200	1163	1200	nan	nan	3489.0
2019-08-31T01:52:00	1016.6	22.0	22.4	12.8	242	1200	1228	1200	nan	nan	3684.0
2019-08-31T02:12:00	1016.5	21.7	22.3	12.8	253	1199	1271	1200	nan	nan	3813.0
2019-08-31T02:32:00	1016.3	21.4	22.3	12.7	282	1200	1242	1200	nan	nan	3726.0
2019-08-31T02:52:00	1016.2	21.1	22.3	12.7	284	1200	1210	1200	nan	nan	3630.0
2019-08-31T03:12:00	1016.0	20.8	22.2	12.7	248	1200	1254	1200	nan	nan	3762.0
2019-08-31T03:32:00	1016.0	20.5	22.3	12.7	268	1200	1318	1200	nan	nan	3954.0
2019-08-31T03:52:00	1016.0	20.2	22.3	12.7	291	1200	1247	1200	nan	nan	3741.0
2019-08-31T04:12:00	1016.1	20.1	22.5	12.7	282	1200	1206	1200	nan	nan	3618.0
2019-08-31T04:32:00	1016.0	19.9	22.4	12.7	271	1200	1256	1200	nan	nan	3768.0
2019-08-31T04:52:00	1016.0	19.7	22.3	12.7	269	1200	1280	1200	nan	nan	3840.0
2019-08-31T05:12:00	1016.0	19.6	22.3	12.8	237	1200	1237	1200	nan	nan	3711.0
2019-08-31T05:32:00	1016.0	19.7	22.3	12.8	286	1200	1232	1200	nan	nan	3696.0
2019-08-31T05:52:00	1015.9	20.0	23.0	13.0	242	1200	1311	1200	nan	nan	3933.0
2019-08-31T06:12:00	1015.8	20.4	23.3	13.1	264	1200	1207	1200	nan	nan	3621.0
2019-08-31T06:32:00	1015.7	21.0	23.8	13.3	251	1199	1234	1200	nan	nan	3702.0
2019-08-31T06:52:00	1015.7	21.8	25.1	13.4	279	1200	1218	1200	nan	nan	3654.0
2019-08-31T07:12:00	1015.5	22.6	25.7	13.5	283	1200	1205	1200	nan	nan	3615.0
2019-08-31T07:32:00	1015.4	23.6	26.5	13.5	283	1200	1281	1200	nan	nan	3843.0
2019-08-31T07:52:00	1015.3	24.6	27.9	13.6	281	1200	1276	1200	nan	nan	3828.0
2019-08-31T08:12:00	1015.2	25.7	27.5	13.6	280	1200	1210	1200	nan	nan	3630.0
2019-08-31T08:32:00	1015.1	26.8	27.0	13.7	246	1200	1240	1200	nan	nan	3720.0
2019-08-31T08:52:00	1015.0	27.8	27.5	13.8	287	1200	1213	1200	nan	nan	3639.0
2019-08-31T09:12:00	1014.9	28.9	26.6	13.8	284	1199	1179	1199	nan	nan	3539.9
2019-08-31T09:32:00	1014.8	30.1	25.9	13.7	288	1200	1231	1200	nan	nan	3693.0
2019-08-31T09:52:00	1014.6	31.3	25.3	13.7	273	1200	1223	1200	nan	nan	3669.0
2019-08-31T10:12:00	1014.3	32.5	25.0	13.7	274	1200	1242	1200	nan	nan	3726.0
2019-08-31T10:32:00	1014.1	33.3	24.7	13.2	273	1199	1351	1200	nan	nan	4053.0
2019-08-31T10:52:00	1013.8	34.3	24.4	13.2	278	1200	1228	1200	nan	nan	3684.0
2019-08-31T11:12:00	1013.5	35.2	24.0	13.2	276	1200	1243	1200	nan	nan	3729.0
2019-08-31T11:32:00	1013.3	36.1	23.7	13.1	260	1200	1259	1200	nan	nan	3777.0
2019-08-31T11:52:00	1013.2	36.6	23.5	13.1	276	1200	1205	1200	nan	nan	3615.0
2019-08-31T12:12:00	1013.0	37.0	23.3	13.1	291	1200	1234	1200	nan	nan	3702.0
2019-08-31T12:32:00	1012.6	37.9	22.8	13.0	295	1200	1265	1200	nan	nan	3795.0
2019-08-31T12:52:00	1012.3	39.0	22.4	13.0	257	1200	1262	1200	nan	nan	3786.0
2019-08-31T13:12:00	1012.0	40.0	22.0	13.0	304	1200	1299	1200	nan	nan	3897.0
2019-08-31T13:32:00	1011.7	40.9	21.5	13.0	288	1200	1338	1200	nan	nan	4014.0
2019-08-31T13:52:00	1011.3	41.6	21.0	13.0	276	1200	1288	1200	nan	nan	3864.0
2019-08-31T14:12:00	1011.1	42.0	20.7	13.0	292	1200	1371	1200	nan	nan	4113.0
2019-08-31T14:32:00	1010.8	42.0	20.5	12.9	270	1200	1274	1200	nan	nan	3822.0
2019-08-31T14:52:00	1010.5	41.8	20.6	12.9	294	1199	1222	1200	nan	nan	3666.0
2019-08-31T15:12:00	1010.1	41.6	20.6	12.9	300	1200	1260	1200	nan	nan	3780.0
2019-08-31T15:32:00	1009.9	41.6	20.5	12.9	280	1200	1268	1200	nan	nan	3804.0
2019-08-31T15:52:00	1009.6	41.5	20.4	12.9	275	1200	1277	1200	nan	nan	3831.0
2019-08-31T16:12:00	1009.5	41.2	20.3	13.0	312	1200	1359	1200	nan	nan	4077.0
2019-08-31T16:32:00	1009.3	40.6	20.3	13.0	292	1200	1366	1200	nan	nan	4098.0
2019-08-31T16:52:00	1009.1	40.1	20.3	13.0	301	1200	1251	1200	nan	nan	3753.0
2019-08-31T17:12:00	1009.2	39.4	20.3	13.0	293	1200	1314	1200	nan	nan	3942.0
2019-08-31T17:32:00	1009.1	38.5	20.4	12.9	279	1200	1398	1200	nan	nan	4194.0
2019-08-31T17:52:00	1009.0	37.0	20.5	12.9	327	1200	1306	1200	nan	nan	3918.0
2019-08-31T18:12:00	1008.9	35.6	20.4	12.9	277	1200	1296	1200	nan	nan	3888.0
2019-08-31T18:32:00	1008.9	34.2	20.5	12.9	314	1200	1318	1200	nan	nan	3954.0
2019-08-31T18:52:00	1008.8	33.2	20.5	12.9	294	1200	1364	1200	nan	nan	4092.0
2019-08-31T19:12:00	1008.7	32.3	20.5	12.9	278	1199	1353	1200	nan	nan	4059.0
2019-08-31T19:32:00	1008.7	31.5	20.6	12.8	294	1200	1325	1200	nan	nan	3975.0
2019-08-31T19:52:00	1008.6	31.0	20.7	12.8	320	1200	1342	1200	nan	nan	4026.0
2019-08-31T20:12:00	1008.4	30.6	20.9	12.8	286	1200	1282	1200	nan	nan	3846.0
2019-08-31T20:32:00	1008.1	30.2	21.0	12.8	275	1200	1275	1200	nan	nan	3825.0
2019-08-31T20:52:00	1008.0	29.7	21.0	12.8	274	1200	1331	1200	nan	nan	3993.0
2019-08-31T21:12:00	1007.8	29.3	21.1	12.8	310	1200	1349	1199	nan	nan	4050.4
2019-08-31T21:32:00	1007.8	28.8	21.1	12.8	281	1200	1315	1200	nan	nan	3945.0
2019-08-31T21:52:00	1007.6	28.4	21.1	12.8	290	1200	1396	1200	nan	nan	4188.0
2019-08-31T22:12:00	1007.5	28.0	21.1	12.8	304	1200	1342	1200	nan	nan	4026.0
2019-08-31T22:32:00	1007.2	27.5	21.2	12.8	306	1200	1289	1200	nan	nan	3867.0
2019-08-31T22:52:00	1007.0	27.2	21.3	12.8	331	1200	1346	1200	nan	nan	4038.0
2019-08-31T23:12:00	1006.9	26.8	21.3	12.7	314	1199	1368	1200	nan	nan	4104.0
2019-08-31T23:32:00	1006.8	26.4	21.2	12.7	319	1200	1351	1200	nan	nan	4053.0
2019-08-31T23:52:00	1006.6	26.0	21.3	12.7	305	1200	1300	1200	nan	nan	3900.0
2019-09-01T00:12:08	1006.4	25.6	21.2	12.7	265	1209	1408	1209	nan	nan	4192.6
2019-09-01T00:32:00	1006.3	25.3	21.2	12.7	311	1191	1354	1191	nan	nan	4092.7
2019-09-01T00:52:00	1006.2	25.0	21.3	12.7	297	1200	1274	1200	nan	nan	3822.0
2019-09-01T01:12:00	1006.1	24.6	21.5	12.7	273	1200	1396	1200	nan	nan	4188.0
2019-09-01T01:32:00	1006.0	24.3	21.4	12.7	260	1200	1367	1200	nan	nan	4101.0
2019-09-01T01:52:00	1005.8	23.9	21.3	12.7	295	1200	1365	1200	nan	nan	4095.0
2019-09-01T02:12:00	1005.8	23.7	21.4	12.7	316	1200	1323	1200	nan	nan	3969.0
2019-09-01T02:32:00	1005.6	23.4	21.4	12.7	272	1200	1370	1200	nan	nan	4110.0
2019-09-01T02:52:00	1005.4	23.1	21.6	12.7	284	1200	1340	1200	nan	nan	4020.0
2019-09-01T03:12:00	1005.4	22.9	21.6	12.7	294	1199	1370	1200	nan	nan	4110.0
2019-09-01T03:32:00	1005.4	22.7	21.8	12.7	298	1200	1300	1200	nan	nan	3900.0
2019-09-01T03:52:00	1005.3	22.7	22.0	12.7	299	1200	1342	1200	nan	nan	4026.0
2019-09-01T04:12:00	1005.2	22.5	21.9	12.6	291	1200	1358	1200	nan	nan	4074.0
2019-09-01T04:32:00	1005.2	22.3	21.9	12.7	286	1200	1399	1200	nan	nan	4197.0
2019-09-01T04:52:00	1005.1	22.1	21.8	12.7	296	1200	1353	1200	nan	nan	4059.0
2019-09-01T05:12:00	1005.1	22.0	21.8	12.7	300	1200	1359	1200	nan	nan	4077.0
2019-09-01T05:32:00	1005.3	22.0	22.5	12.8	302	1200	1357	1200	nan	nan	4071.0
2019-09-01T05:52:00	1005.5	22.1	22.5	12.9	308	1200	1401	1200	nan	nan	4203.0
2019-09-01T06:12:00	1005.4	22.4	22.6	13.1	289	1200	1315	1200	nan	nan	3945.0
2019-09-01T06:32:00	1005.3	22.9	23.6	13.2	274	1200	1361	1200	nan	nan	4083.0
2019-09-01T06:52:00	1005.4	23.5	24.3	13.4	285	1200	1398	1200	nan	nan	4194.0
2019-09-01T07:12:00	1005.9	24.2	25.8	13.5	295	1200	1362	1199	nan	nan	4089.4
2019-09-01T07:32:00	1006.0	25.1	27.0	13.6	323	1199	1355	1200	nan	nan	4065.0
2019-09-01T07:52:00	1006.1	26.1	27.8	13.9	291	1200	1306	1200	nan	nan	3918.0
2019-09-01T08:12:00	1006.3	27.1	28.9	13.7	284	1200	1288	1200	nan	nan	3864.0
2019-09-01T08:32:00	1006.5	27.7	29.5	13.8	290	1200	1265	1200	nan	nan	3795.0
2019-09-01T08:52:00	1006.6	28.6	30.1	13.8	268	1200	1350	1200	nan	nan	4050.0
2019-09-01T09:12:00	1006.7	29.3	29.9	13.8	272	1199	1365	1200	nan	nan	4095.0
2019-09-01T09:32:00	1006.8	30.1	29.5	13.7	303	1200	1337	1200	nan	nan	4011.0
2019-09-01T09:52:00	1006.9	31.1	29.2	13.7	322	1200	1378	1200	nan	nan	4134.0
2019-09-01T10:12:00	1007.0	31.8	28.9	13.7	269	1200	1373	1200	nan	nan	4119.0
2019-09-01T10:32:00	1007.0	32.5	28.9	13.2	287	1200	1359	1200	nan	nan	4077.0
2019-09-01T10:52:00	1007.1	33.1	29.4	13.2	278	1200	1320	1200	nan	nan	3960.0
2019-09-01T11:12:00	1007.3	33.4	29.1	13.2	311	1200	1330	1200	nan	nan	3990.0
2019-09-01T11:32:00	1007.5	32.9	28.8	13.2	301	1199	1351	1200	nan	nan	4053.0
2019-09-01T11:52:00	1007.5	32.4	28.4	13.2	326	1200	1281	1200	nan	nan	3843.0
2019-09-01T12:12:00	1007.6	32.4	28.9	13.2	269	1200	1393	1200	nan	nan	4179.0
2019-09-01T12:32:00	1007.5	32.7	28.9	13.2	302	1200	1296	1200	nan	nan	3888.0
2019-09-01T12:52:00	1007.8	33.2	29.1	13.2	290	1200	1316	1200	nan	nan	3948.0
2019-09-01T13:12:00	1008.0	33.3	29.2	13.2	316	1200	1309	1200	nan	nan	3927.0
2019-09-01T13:32:00	1008.1	33.3	29.2	13.2	288	1200	1364	1200	nan	nan	4092.0
2019-09-01T13:52:00	1008.4	32.4	29.0	13.2	329	1200	1326	1200	nan	nan	3978.0
2019-09-01T14:12:00	1008.5	31.8	29.4	13.2	265	1200	1334	1200	nan	nan	4002.0
2019-09-01T14:32:00	1008.6	31.3	29.0	13.2	308	1200	1304	1200	nan	nan	3912.0
2019-09-01T14:52:00	1008.7	30.5	29.3	13.2	298	1200	1402	1200	nan	nan	4206.0
2019-09-01T15:12:00	1008.8	30.0	28.9	13.3	319	1200	1367	1200	nan	nan	4101.0
2019-09-01T15:32:00	1008.9	29.8	28.9	13.3	280	1199	1294	1200	nan	nan	3882.0
2019-09-01T15:52:00	1009.2	29.4	28.6	13.3	302	1200	1331	1200	nan	nan	3993.0
2019-09-01T16:12:00	1009.1	29.1	28.2	13.3	314	1200	1317	1200	nan	nan	3951.0
2019-09-01T16:32:00	1009.3	28.6	28.1	13.3	300	1200	1358	1200	nan	nan	4074.0
2019-09-01T16:52:00	1009.6	28.1	28.2	13.3	316	1200	1317	1200	nan	nan	3951.0
2019-09-01T17:12:00	1010.0	27.7	29.2	13.2	328	1200	1308	1200	nan	nan	3924.0
2019-09-01T17:32:00	1010.4	27.2	29.9	13.1	309	1200	1322	1199	nan	nan	3969.3
2019-09-01T17:52:00	1010.7	26.5	30.2	13.0	318	1200	1375	1200	nan	nan	4125.0
2019-09-01T18:12:00	1010.8	26.0	30.1	13.0	329	1200	1319	1200	nan	nan	3957.0
2019-09-01T18:32:00	1011.2	25.5	30.0	12.9	285	1200	1407	1200	nan	nan	4221.0
2019-09-01T18:52:00	1011.6	25.1	30.6	12.9	306	1200	1303	1200	nan	nan	3909.0
2019-09-01T19:12:00	1012.1	24.7	30.9	12.9	302	1200	1291	1200	nan	nan	3873.0
2019-09-01T19:32:00	1012.5	24.3	30.7	12.9	294	1199	1305	1200	nan	nan	3915.0
2019-09-01T19:52:00	1012.7	23.9	30.7	12.9	310	1200	1293	1200	nan	nan	3879.0
2019-09-01T20:12:00	1012.8	23.5	31.5	12.9	277	1200	1349	1200	nan	nan	4047.0
2019-09-01T20:32:00	1013.1	23.1	32.2	12.9	280	1200	1369	1200	nan	nan	4107.0
2019-09-01T20:52:00	1013.2	22.7	31.8	12.9	316	1200	1352	1200	nan	nan	4056.0
2019-09-01T21:12:00	1013.5	22.4	31.5	12.9	318	1200	1333	1200	nan	nan	3999.0
2019-09-01T21:32:00	1013.6	22.1	31.5	12.9	312	1200	1316	1200	nan	nan	3948.0
2019-09-01T21:52:00	1013.7	21.7	31.2	12.9	290	1200	1361	1200	nan	nan	4083.0
2019-09-01T22:12:00	1013.8	21.3	31.1	12.9	305	1200	1363	1200	nan	nan	4089.0
2019-09-01T22:32:00	1013.9	20.9	31.3	12.8	281	1200	1394	1200	nan	nan	4182.0
2019-09-01T22:52:00	1014.1	20.5	31.5	12.8	269	1200	1323	1200	nan	nan	3969.0
2019-09-01T23:12:00	1014.4	20.3	31.7	12.8	308	1200	1319	1200	nan	nan	3957.0
2019-09-01T23:32:00	1014.5	20.0	31.1	12.8	300	1200	1284	1200	nan	nan	3852.0
2019-09-01T23:52:00	1014.6	19.6	31.2	12.8	266	1199	1287	1200	nan	nan	3861.0
2019-09-02T00:12:00	1014.6	19.2	30.8	12.8	287	1200	1296	1200	nan	nan	3888.0
2019-09-02T00:32:00	1014.8	18.8	31.2	12.8	306	1200	1291	1200	nan	nan	3873.0
2019-09-02T00:52:00	1014.9	18.5	31.9	12.8	299	1200	1279	1200	nan	nan	3837.0
2019-09-02T01:12:00	1015.1	18.2	31.8	12.8	273	1200	1243	1200	nan	nan	3729.0
2019-09-02T01:32:00	1015.4	18.0	32.0	12.8	292	1200	1344	1200	nan	nan	4032.0
2019-09-02T01:52:00	1015.4	17.7	31.0	12.8	282	1200	1234	1200	nan	nan	3702.0
2019-09-02T02:12:00	1015.5	17.4	31.3	12.8	270	1200	1317	1200	nan	nan	3951.0
2019-09-02T02:32:00	1015.6	17.3	31.8	12.8	276	1200	1244	1200	nan	nan	3732.0
2019-09-02T02:52:00	1015.7	17.0	31.9	12.8	334	1200	1317	1200	nan	nan	3951.0
2019-09-02T03:12:00	1015.8	16.7	32.7	12.8	274	1200	1325	1200	nan	nan	3975.0
2019-09-02T03:32:00	1016.0	16.5	34.3	12.8	279	1200	1358	1199	nan	nan	4077.4
2019-09-02T03:52:00	1016.2	16.2	35.3	12.7	289	1200	1261	1200	nan	nan	3783.0
2019-09-02T04:12:00	1016.3	15.9	35.8	12.7	277	1199	1310	1200	nan	nan	3930.0
2019-09-02T04:32:00	1016.5	15.7	35.7	12.7	265	1200	1228	1200	nan	nan	3684.0
2019-09-02T04:52:00	1016.7	15.4	35.7	12.8	303	1200	1333	1200	nan	nan	3999.0
2019-09-02T05:12:00	1017.0	15.3	36.0	12.8	266	1200	1237	1200	nan	nan	3711.0
2019-09-02T05:32:00	1017.2	15.2	35.6	12.9	267	1200	1276	1200	nan	nan	3828.0
2019-09-02T05:52:00	1017.4	15.3	35.8	13.0	275	1200	1288	1200	nan	nan	3864.0
2019-09-02T06:12:00	1017.4	15.5	37.3	13.1	310	1200	1311	1200	nan	nan	3933.0
2019-09-02T06:32:00	1017.5	15.8	38.5	13.2	295	1200	1285	1200	nan	nan	3855.0
2019-09-02T06:52:00	1017.9	16.2	39.0	13.5	288	1200	1300	1200	nan	nan	3900.0
2019-09-02T07:12:00	1018.1	16.7	39.7	13.6	273	1200	1322	1200	nan	nan	3966.0
2019-09-02T07:32:00	1018.1	17.2	40.0	13.6	264	1200	1279	1200	nan	nan	3837.0
2019-09-02T07:52:00	1018.2	17.8	40.2	13.6	316	1200	1266	1200	nan	nan	3798.0
2019-09-02T08:12:00	1018.3	18.4	39.7	13.5	323	1200	1312	1200	nan	nan	3936.0
2019-09-02T08:32:00	1018.5	19.0	38.8	13.6	305	1199	1335	1200	nan	nan	4005.0
2019-09-02T08:52:00	1018.5	19.7	37.4	13.7	301	1200	1289	1200	nan	nan	3867.0
2019-09-02T09:12:00	1018.7	20.5	36.4	14.0	276	1199	1261	1200	nan	nan	3783.0
2019-09-02T09:32:00	1018.6	21.3	35.5	14.0	271	1200	1284	1200	nan	nan	3852.0
2019-09-02T09:52:00	1018.6	22.2	34.5	13.9	292	1200	1268	1200	nan	nan	3804.0
2019-09-02T10:12:00	1018.6	23.1	33.4	13.9	294	1200	1281	1200	nan	nan	3843.0
2019-09-02T10:32:00	1018.7	23.4	32.7	13.9	295	1200	1251	1200	nan	nan	3753.0
2019-09-02T10:52:00	1018.7	23.1	32.5	13.5	280	1200	1262	1200	nan	nan	3786.0
2019-09-02T11:12:00	1018.8	23.4	32.2	13.5	250	1200	1280	1200	nan	nan	3840.0
2019-09-02T11:32:00	1018.7	23.6	31.9	13.5	285	1200	1251	1200	nan	nan	3753.0
2019-09-02T11:52:00	1018.7	24.0	31.2	13.5	242	1200	1342	1200	nan	nan	4026.0
2019-09-02T12:12:00	1018.6	24.1	31.4	13.5	297	1200	1290	1200	nan	nan	3870.0
2019-09-02T12:32:00	1018.5	25.1	30.7	13.4	269	1200	1289	1200	nan	nan	3867.0
2019-09-02T12:52:00	1018.5	25.7	30.0	13.4	310	1199	1287	1200	nan	nan	3861.0
2019-09-02T13:12:00	1018.4	25.5	29.7	13.4	279	1200	1272	1200	nan	nan	3816.0
2019-09-02T13:32:00	1018.4	25.7	29.3	13.4	271	1200	1316	1200	nan	nan	3948.0
2019-09-02T13:52:00	1018.5	25.3	29.3	13.4	299	1200	1259	1199	nan	nan	3780.2
2019-09-02T14:12:00	1018.4	25.4	29.3	13.4	280	1200	1400	1200	nan	nan	4200.0
2019-09-02T14:32:00	1018.5	26.1	28.8	13.4	290	1200	1359	1200	nan	nan	4077.0
2019-09-02T14:52:00	1018.6	26.4	28.3	13.4	290	1200	1330	1200	nan	nan	3990.0
2019-09-02T15:12:00	1018.6	26.6	28.0	13.4	286	1200	1407	1200	nan	nan	4221.0
2019-09-02T15:32:00	1018.7	27.1	27.5	13.4	287	1200	1319	1200	nan	nan	3957.0
2019-09-02T15:52:00	1018.8	27.3	27.1	13.4	309	1200	1281	1200	nan	nan	3843.0
2019-09-02T16:12:00	1018.9	26.4	26.9	13.4	329	1200	1244	1200	nan	nan	3732.0
2019-09-02T16:32:00	1018.9	25.4	27.3	13.4	278	1200	1317	1200	nan	nan	3951.0
2019-09-02T16:52:00	1018.9	25.1	27.4	13.4	249	1199	1297	1200	nan	nan	3891.0
2019-09-02T17:12:00	1019.0	24.8	27.2	13.2	273	1200	1336	1200	nan	nan	4008.0
2019-09-02T17:32:00	1019.1	24.1	27.3	13.1	297	1200	1292	1200	nan	nan	3876.0
2019-09-02T17:52:00	1019.2	23.0	27.3	13.0	294	1200	1277	1200	nan	nan	3831.0
2019-09-02T18:12:00	1019.4	21.8	27.3	13.0	301	1200	1235	1200	nan	nan	3705.0
2019-09-02T18:32:00	1019.7	20.6	27.4	13.0	273	1200	1242	1200	nan	nan	3726.0
2019-09-02T18:52:00	1019.8	19.6	27.4	13.0	294	1200	1282	1200	nan	nan	3846.0
2019-09-02T19:12:00	1020.1	18.7	27.4	12.9	278	1200	1257	1200	nan	nan	3771.0
2019-09-02T19:32:00	1020.4	17.9	27.4	12.9	291	1200	1300	1200	nan	nan	3900.0
2019-09-02T19:52:00	1020.6	17.2	27.4	12.9	282	1200	1322	1200	nan	nan	3966.0
2019-09-02T20:12:00	1020.7	16.5	27.4	12.9	284	1200	1286	1200	nan	nan	3858.0
2019-09-02T20:32:00	1020.8	15.9	27.3	12.9	241	1200	1313	1200	nan	nan	3939.0
2019-09-02T20:52:00	1021.0	15.3	27.3	12.9	304	1200	1348	1200	nan	nan	4044.0
2019-09-02T21:12:00	1021.2	14.8	27.3	12.9	281	1199	1305	1200	nan	nan	3915.0
2019-09-02T21:32:00	1021.1	14.3	27.2	12.9	254	1200	1298	1200	nan	nan	3894.0
2019-09-02T21:52:00	1021.3	13.8	27.3	12.9	268	1200	1328	1200	nan	nan	3984.0
2019-09-02T22:12:00	1021.3	13.4	27.2	12.9	294	1200	1251	1200	nan	nan	3753.0
2019-09-02T22:32:00	1021.3	13.1	27.3	12.9	270	1200	1288	1200	nan	nan	3864.0
2019-09-02T22:52:00	1021.4	12.7	27.2	12.9	307	1200	1257	1200	nan	nan	3771.0
2019-09-02T23:12:00	1021.4	12.5	27.2	12.8	291	1200	1258	1200	nan	nan	3774.0
2019-09-02T23:32:00	1021.4	12.2	27.2	12.8	292	1200	1185	1200	nan	nan	3555.0
2019-09-02T23:52:00	1021.3	11.9	27.2	12.8	306	1200	1308	1200	nan	nan	3924.0
2019-09-03T00:12:00	1021.2	11.7	27.2	12.8	305	1200	1348	1200	nan	nan	4044.0
2019-09-03T00:32:00	1021.2	11.4	27.1	12.8	286	1200	1244	1199	nan	nan	3735.1
2019-09-03T00:52:00	1021.2	11.2	27.1	12.8	239	1200	1260	1200	nan	nan	3780.0
2019-09-03T01:12:00	1021.1	11.0	27.1	12.8	267	1200	1269	1200	nan	nan	3807.0
2019-09-03T01:32:00	1021.1	10.9	27.0	12.8	312	1200	1255	1200	nan	nan	3765.0
2019-09-03T01:52:00	1021.1	10.7	27.0	12.8	272	1200	1289	1200	nan	nan	3867.0
2019-09-03T02:12:00	1021.1	10.5	26.9	12.8	283	1199	1323	1200	nan	nan	3969.0
