# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts1	nsecs1	cph_filtered
2019-09-19T10:38:56	1022.6	20.0	53.6	13.6	1022.6	280	1135	888.1
2019-09-19T10:58:56	1022.6	21.2	51.6	13.6	1022.6	285	1200	855.0
2019-09-19T11:18:56	1022.6	22.0	49.9	13.6	1022.6	258	1199	774.6
2019-09-19T11:38:56	1022.7	22.3	48.1	13.5	1022.7	281	1200	843.0
2019-09-19T11:58:56	1022.7	23.1	46.3	13.5	1022.7	273	1200	819.0
2019-09-19T12:18:56	1022.7	23.6	44.4	13.5	1022.7	294	1200	882.0
2019-09-19T12:38:56	1022.7	23.6	42.8	13.5	1022.7	273	1200	819.0
2019-09-19T12:58:56	1022.6	24.1	41.8	13.5	1022.6	313	1200	939.0
2019-09-19T13:18:56	1022.5	24.8	40.3	13.5	1022.5	268	1200	804.0
2019-09-19T13:38:56	1022.5	24.9	39.1	13.5	1022.5	296	1200	888.0
2019-09-19T13:58:56	1022.4	24.8	38.0	13.5	1022.4	290	1200	870.0
2019-09-19T14:18:56	1022.2	24.4	37.3	13.5	1022.2	275	1200	825.0
2019-09-19T14:38:56	1022.1	24.4	36.8	13.5	1022.1	266	1200	798.0
2019-09-19T14:58:56	1022.0	24.4	36.3	13.5	1022.0	254	1199	762.6
2019-09-19T15:18:56	1022.0	24.4	35.7	13.5	1022.0	270	1200	810.0
2019-09-19T15:38:56	1022.0	23.8	35.3	13.5	1022.0	302	1200	906.0
2019-09-19T15:58:56	1022.2	23.1	35.2	13.5	1022.2	286	1200	858.0
2019-09-19T16:18:56	1022.3	22.5	35.3	13.6	1022.3	300	1200	900.0
2019-09-19T16:38:56	1022.5	22.0	35.6	13.6	1022.5	295	1200	885.0
2019-09-19T16:58:56	1022.5	21.6	35.8	13.6	1022.5	309	1200	927.0
2019-09-19T17:18:56	1022.7	20.7	36.1	13.2	1022.7	274	1200	822.0
2019-09-19T17:38:56	1022.9	19.5	36.4	13.0	1022.9	298	1200	894.0
2019-09-19T17:58:56	1023.1	18.1	36.8	13.0	1023.1	306	1200	918.0
2019-09-19T18:18:56	1023.2	16.9	37.3	13.0	1023.2	264	1200	792.0
2019-09-19T18:38:56	1023.4	15.8	37.9	12.9	1023.4	324	1200	972.0
2019-09-19T18:58:56	1023.5	14.7	38.6	12.9	1023.5	262	1199	786.7
2019-09-19T19:18:56	1023.7	13.6	39.2	12.9	1023.7	277	1200	831.0
2019-09-19T19:38:56	1023.8	12.6	39.8	12.9	1023.8	264	1200	792.0
2019-09-19T19:58:56	1024.0	11.8	40.6	12.9	1024.0	297	1200	891.0
2019-09-19T20:18:56	1024.2	11.0	41.3	12.8	1024.2	267	1200	801.0
2019-09-19T20:38:56	1024.3	10.3	42.2	12.8	1024.3	276	1200	828.0
2019-09-19T20:58:56	1024.4	9.7	43.0	12.8	1024.4	321	1200	963.0
2019-09-19T21:18:56	1024.5	9.1	43.7	12.8	1024.5	296	1200	888.0
2019-09-19T21:38:56	1024.6	8.7	44.6	12.8	1024.6	280	1200	840.0
2019-09-19T21:58:56	1024.7	8.3	45.4	12.8	1024.7	298	1200	894.0
2019-09-19T22:18:56	1024.6	7.9	46.1	12.8	1024.6	283	1200	849.0
2019-09-19T22:38:56	1024.5	7.5	46.7	12.8	1024.5	272	1200	816.0
2019-09-19T22:58:56	1024.6	7.2	47.3	12.8	1024.6	281	1200	843.0
2019-09-19T23:18:56	1024.5	7.0	48.0	12.8	1024.5	269	1200	807.0
2019-09-19T23:38:56	1024.6	6.8	48.6	12.8	1024.6	291	1200	873.0
2019-09-19T23:58:56	1024.4	6.6	49.1	12.8	1024.4	302	1199	906.8
2019-09-20T00:18:56	1024.4	6.4	49.5	12.8	1024.4	277	1200	831.0
2019-09-20T00:38:56	1024.3	6.2	50.0	12.8	1024.3	261	1200	783.0
2019-09-20T00:58:56	1024.5	6.0	50.5	12.8	1024.5	315	1200	945.0
2019-09-20T01:18:56	1024.5	5.9	51.1	12.8	1024.5	274	1200	822.0
2019-09-20T01:38:56	1024.3	5.8	51.6	12.8	1024.3	320	1200	960.0
2019-09-20T01:58:56	1024.4	5.7	52.0	12.8	1024.4	289	1200	867.0
2019-09-20T02:18:56	1024.5	5.6	52.3	12.8	1024.5	274	1200	822.0
2019-09-20T02:38:56	1024.3	5.5	52.7	12.8	1024.3	263	1200	789.0
2019-09-20T02:58:56	1024.2	5.5	53.1	12.8	1024.2	267	1200	801.0
2019-09-20T03:18:56	1024.2	5.4	53.4	12.8	1024.2	265	1200	795.0
2019-09-20T03:38:56	1024.3	5.4	53.9	12.8	1024.3	258	1200	774.0
2019-09-20T03:58:56	1024.2	5.4	54.2	12.8	1024.2	273	1200	819.0
2019-09-20T04:18:56	1024.1	5.3	54.4	12.8	1024.1	277	1200	831.0
2019-09-20T04:38:56	1024.1	5.3	54.7	12.8	1024.1	253	1200	759.0
2019-09-20T04:58:56	1024.1	5.3	55.4	12.8	1024.1	276	1200	828.0
2019-09-20T05:18:56	1024.2	5.4	56.2	12.8	1024.2	246	1199	738.6
2019-09-20T05:38:56	1024.3	5.5	56.9	12.9	1024.3	270	1200	810.0
2019-09-20T05:58:56	1024.1	5.8	57.7	13.3	1024.1	295	1200	885.0
2019-09-20T06:18:56	1024.3	6.5	58.8	14.1	1024.3	287	1200	861.0
2019-09-20T06:38:56	1024.3	7.5	59.8	14.8	1024.3	279	1200	837.0
2019-09-20T06:58:56	1024.3	8.6	60.7	14.7	1024.3	284	1200	852.0
2019-09-20T07:18:56	1024.4	9.9	61.7	14.7	1024.4	286	1200	858.0
2019-09-20T07:38:56	1024.5	11.3	62.6	14.6	1024.5	288	1200	864.0
2019-09-20T07:58:56	1024.5	12.9	62.5	14.6	1024.5	285	1200	855.0
2019-09-20T08:18:56	1024.4	14.3	61.9	14.5	1024.4	269	1200	807.0
2019-09-20T08:38:56	1024.3	15.1	61.0	13.8	1024.3	317	1200	951.0
2019-09-20T08:58:56	1024.4	15.6	60.4	13.8	1024.4	271	1200	813.0
2019-09-20T09:18:56	1024.6	16.2	60.0	13.8	1024.6	260	1200	780.0
2019-09-20T09:38:56	1024.5	16.9	59.1	13.7	1024.5	258	1200	774.0
2019-09-20T09:58:56	1024.5	17.4	58.0	13.7	1024.5	315	1199	945.8
2019-09-20T10:18:56	1024.4	17.7	56.9	13.7	1024.4	261	1200	783.0
2019-09-20T10:38:56	1024.3	18.1	56.0	13.7	1024.3	285	1197	857.1
2019-09-20T10:58:56	1024.3	18.6	55.2	13.7	1024.3	266	1200	798.0
2019-09-20T11:18:56	1024.1	19.0	54.4	13.7	1024.1	274	1200	822.0
2019-09-20T11:38:56	1024.1	19.7	53.5	13.6	1024.1	300	1200	900.0
2019-09-20T11:58:56	1023.8	20.1	52.5	13.6	1023.8	288	1200	864.0
2019-09-20T12:18:56	1023.6	21.2	51.2	13.6	1023.6	278	1200	834.0
2019-09-20T12:38:56	1023.4	22.2	49.2	13.5	1023.4	264	1200	792.0
2019-09-20T12:58:56	1023.3	23.2	47.1	13.5	1023.3	301	1200	903.0
2019-09-20T13:18:56	1023.2	23.8	45.1	13.5	1023.2	289	1200	867.0
2019-09-20T13:38:56	1022.9	23.9	43.5	13.5	1022.9	302	1200	906.0
2019-09-20T13:58:56	1022.7	24.2	42.7	13.5	1022.7	266	1199	798.7
2019-09-20T14:18:56	1022.5	24.2	41.9	13.5	1022.5	276	1200	828.0
2019-09-20T14:38:56	1022.2	24.7	41.1	13.5	1022.2	308	1200	924.0
2019-09-20T14:58:56	1022.2	24.4	40.5	13.5	1022.2	272	1200	816.0
2019-09-20T15:18:56	1021.9	23.9	40.4	13.5	1021.9	292	1200	876.0
2019-09-20T15:38:56	1021.8	23.7	40.6	13.5	1021.8	278	1200	834.0
2019-09-20T15:58:56	1021.9	23.3	40.6	13.5	1021.9	286	1200	858.0
2019-09-20T16:18:56	1021.8	22.5	41.0	13.5	1021.8	270	1200	810.0
2019-09-20T16:38:56	1021.7	21.8	41.5	13.6	1021.7	292	1200	876.0
2019-09-20T16:58:56	1021.6	21.1	42.0	13.2	1021.6	276	1200	828.0
2019-09-20T17:18:56	1021.7	20.5	42.6	13.1	1021.7	267	1200	801.0
2019-09-20T17:38:56	1021.8	19.9	43.0	13.0	1021.8	290	1200	870.0
2019-09-20T17:58:56	1022.0	19.3	43.5	13.0	1022.0	266	1199	798.7
2019-09-20T18:18:56	1021.9	18.8	44.0	13.0	1021.9	255	1200	765.0
2019-09-20T18:38:56	1022.1	18.3	44.6	13.0	1022.1	276	1200	828.0
2019-09-20T18:58:56	1022.1	17.9	45.1	13.0	1022.1	297	1200	891.0
2019-09-20T19:18:56	1022.1	17.5	45.7	13.0	1022.1	262	1200	786.0
2019-09-20T19:38:56	1022.1	17.2	46.3	13.0	1022.1	283	1200	849.0
2019-09-20T19:58:56	1022.1	16.9	46.9	13.0	1022.1	298	1200	894.0
2019-09-20T20:18:56	1022.0	16.4	47.4	12.9	1022.0	290	1200	870.0
2019-09-20T20:38:56	1022.0	15.6	47.7	12.9	1022.0	333	1200	999.0
2019-09-20T20:58:56	1021.9	14.8	48.1	12.9	1021.9	275	1200	825.0
2019-09-20T21:18:56	1022.0	14.0	48.3	12.9	1022.0	287	1200	861.0
2019-09-20T21:38:56	1021.9	13.3	48.8	12.9	1021.9	278	1200	834.0
2019-09-20T21:58:56	1021.8	12.6	49.2	12.9	1021.8	292	1200	876.0
2019-09-20T22:18:56	1021.6	12.1	49.6	12.9	1021.6	288	1199	864.7
2019-09-20T22:38:56	1021.6	11.6	50.2	12.9	1021.6	294	1200	882.0
2019-09-20T22:58:56	1021.5	11.2	50.7	12.9	1021.5	288	1200	864.0
2019-09-20T23:18:56	1021.4	10.7	51.3	12.9	1021.4	286	1200	858.0
2019-09-20T23:38:56	1021.3	10.3	51.9	12.8	1021.3	288	1200	864.0
2019-09-20T23:58:56	1021.3	9.9	52.3	12.8	1021.3	315	1200	945.0
2019-09-21T00:18:56	1021.3	9.5	52.7	12.8	1021.3	296	1200	888.0
2019-09-21T00:38:56	1021.2	9.2	53.1	12.8	1021.2	294	1200	882.0
2019-09-21T00:58:56	1021.1	8.9	53.5	12.8	1021.1	305	1200	915.0
2019-09-21T01:18:56	1021.1	8.6	53.9	12.8	1021.1	308	1200	924.0
2019-09-21T01:38:56	1021.1	8.3	54.3	12.8	1021.1	307	1200	921.0
2019-09-21T01:58:56	1021.0	8.1	54.7	12.8	1021.0	283	1200	849.0
2019-09-21T02:18:56	1020.9	7.8	55.0	12.8	1020.9	271	1200	813.0
2019-09-21T02:38:56	1020.8	7.6	55.4	12.8	1020.8	310	1200	930.0
2019-09-21T02:58:56	1020.7	7.5	55.8	12.8	1020.7	275	1199	825.7
2019-09-21T03:18:56	1020.6	7.4	56.1	12.8	1020.6	310	1200	930.0
2019-09-21T03:38:56	1020.6	7.2	56.3	12.8	1020.6	301	1200	903.0
2019-09-21T03:58:56	1020.6	7.0	56.6	12.8	1020.6	282	1200	846.0
2019-09-21T04:18:56	1020.4	6.8	56.9	12.8	1020.4	320	1200	960.0
2019-09-21T04:38:56	1020.4	6.7	57.1	12.8	1020.4	326	1200	978.0
2019-09-21T04:58:56	1020.4	6.6	57.4	12.8	1020.4	311	1200	933.0
2019-09-21T05:18:56	1020.5	6.4	57.7	12.8	1020.5	280	1200	840.0
2019-09-21T05:38:56	1020.6	6.3	58.0	12.9	1020.6	289	1200	867.0
2019-09-21T05:58:56	1020.4	6.5	58.5	13.5	1020.4	302	1200	906.0
2019-09-21T06:18:56	1020.3	7.4	59.9	14.1	1020.3	284	1200	852.0
2019-09-21T06:38:56	1020.2	8.7	61.0	14.7	1020.2	254	1200	762.0
2019-09-21T06:58:56	1020.1	10.4	61.7	14.7	1020.1	263	1200	789.0
2019-09-21T07:18:56	1020.0	12.1	62.1	14.6	1020.0	278	1200	834.0
2019-09-21T07:38:56	1019.9	13.9	61.8	14.5	1019.9	265	1200	795.0
2019-09-21T07:58:56	1019.9	15.9	60.6	14.5	1019.9	287	1199	861.7
2019-09-21T08:18:56	1019.8	17.8	58.9	13.7	1019.8	285	1200	855.0
2019-09-21T08:38:56	1019.7	19.4	56.8	13.7	1019.7	308	1200	924.0
2019-09-21T08:58:56	1019.5	20.9	54.6	13.6	1019.5	288	1200	864.0
2019-09-21T09:18:56	1019.4	22.1	52.3	13.6	1019.4	328	1200	984.0
2019-09-21T09:38:56	1019.3	23.2	50.1	13.5	1019.3	284	1200	852.0
2019-09-21T09:58:56	1019.0	24.2	48.2	13.5	1019.0	309	1200	927.0
2019-09-21T10:18:56	1018.8	25.2	46.1	13.5	1018.8	315	1200	945.0
2019-09-21T10:38:56	1018.6	25.9	44.2	13.4	1018.6	281	1196	845.8
2019-09-21T10:58:56	1018.5	26.4	42.5	13.4	1018.5	291	1200	873.0
2019-09-21T11:18:56	1018.3	27.0	40.9	13.4	1018.3	294	1200	882.0
2019-09-21T11:38:56	1018.1	27.9	39.5	13.4	1018.1	312	1200	936.0
2019-09-21T11:58:56	1017.9	28.7	38.1	13.3	1017.9	301	1199	903.8
2019-09-21T12:18:56	1017.7	29.4	36.9	13.3	1017.7	271	1200	813.0
2019-09-21T12:38:56	1017.5	30.1	35.8	13.3	1017.5	306	1200	918.0
2019-09-21T12:58:56	1017.3	30.9	34.8	13.3	1017.3	317	1200	951.0
2019-09-21T13:18:56	1017.1	31.7	33.8	13.3	1017.1	287	1200	861.0
2019-09-21T13:38:56	1016.9	32.3	32.9	13.2	1016.9	309	1200	927.0
2019-09-21T13:58:56	1016.7	32.8	32.0	13.3	1016.7	304	1200	912.0
2019-09-21T14:18:56	1016.5	33.2	31.3	13.2	1016.5	305	1200	915.0
2019-09-21T14:38:56	1016.4	33.4	30.5	13.2	1016.4	291	1200	873.0
2019-09-21T14:58:56	1016.2	33.7	29.8	13.2	1016.2	343	1200	1029.0
2019-09-21T15:18:56	1016.0	33.6	29.5	13.2	1016.0	320	1200	960.0
2019-09-21T15:38:56	1015.8	33.4	29.1	13.2	1015.8	311	1199	933.8
2019-09-21T15:58:56	1015.7	33.3	28.9	13.2	1015.7	316	1200	948.0
2019-09-21T16:18:56	1015.5	33.1	28.8	13.2	1015.5	296	1200	888.0
2019-09-21T16:38:56	1015.4	32.5	28.9	13.3	1015.4	299	1200	897.0
2019-09-21T16:58:56	1015.3	30.7	29.2	13.2	1015.3	325	1200	975.0
2019-09-21T17:18:56	1015.3	28.7	30.0	13.1	1015.3	301	1200	903.0
2019-09-21T17:38:56	1015.3	26.6	30.7	13.0	1015.3	283	1200	849.0
2019-09-21T17:58:56	1015.2	24.4	31.5	13.0	1015.2	310	1200	930.0
2019-09-21T18:18:56	1015.2	22.6	32.5	13.0	1015.2	287	1200	861.0
2019-09-21T18:38:56	1015.3	20.9	33.4	13.0	1015.3	258	1200	774.0
2019-09-21T18:58:56	1015.2	19.5	34.4	13.0	1015.2	301	1200	903.0
2019-09-21T19:18:56	1015.2	18.2	35.3	13.0	1015.2	319	1200	957.0
2019-09-21T19:38:56	1015.2	17.1	36.5	12.9	1015.2	320	1199	960.8
2019-09-21T19:58:56	1015.1	16.1	37.7	12.9	1015.1	300	1200	900.0
2019-09-21T20:18:56	1015.0	15.2	38.7	12.9	1015.0	311	1200	933.0
2019-09-21T20:38:56	1014.8	14.5	39.6	12.9	1014.8	300	1200	900.0
2019-09-21T20:58:56	1014.9	13.7	40.5	12.9	1014.9	324	1200	972.0
2019-09-21T21:18:56	1014.8	13.1	41.4	12.9	1014.8	319	1200	957.0
2019-09-21T21:38:56	1014.7	12.6	42.7	12.9	1014.7	323	1200	969.0
2019-09-21T21:58:56	1014.7	12.2	43.5	12.9	1014.7	312	1200	936.0
2019-09-21T22:18:56	1014.6	11.7	44.1	12.9	1014.6	297	1200	891.0
2019-09-21T22:38:56	1014.5	11.2	44.7	12.8	1014.5	271	1200	813.0
2019-09-21T22:58:56	1014.4	10.9	45.4	12.8	1014.4	311	1200	933.0
2019-09-21T23:18:56	1014.2	10.8	46.9	12.8	1014.2	324	1200	972.0
2019-09-21T23:38:56	1014.0	10.6	48.2	12.8	1014.0	296	1200	888.0
2019-09-21T23:58:56	1014.0	10.3	48.6	12.8	1014.0	304	1199	912.8
2019-09-22T00:18:56	1013.9	9.9	48.9	12.8	1013.9	328	1200	984.0
2019-09-22T00:38:56	1013.7	9.7	49.4	12.8	1013.7	295	1200	885.0
2019-09-22T00:58:56	1013.8	9.5	49.9	12.8	1013.8	324	1200	972.0
2019-09-22T01:18:56	1013.6	9.5	51.0	12.8	1013.6	297	1200	891.0
2019-09-22T01:38:56	1013.4	9.2	51.3	12.8	1013.4	286	1200	858.0
2019-09-22T01:58:56	1013.2	9.0	51.5	12.8	1013.2	326	1200	978.0
2019-09-22T02:18:56	1013.0	8.7	51.9	12.8	1013.0	278	1200	834.0
2019-09-22T02:38:56	1013.0	8.5	52.3	12.7	1013.0	288	1200	864.0
2019-09-22T02:58:56	1012.8	8.4	53.0	12.7	1012.8	343	1200	1029.0
2019-09-22T03:18:56	1012.7	8.3	53.6	12.7	1012.7	339	1200	1017.0
2019-09-22T03:38:56	1012.8	8.1	54.1	12.7	1012.8	301	1200	903.0
2019-09-22T03:58:56	1012.7	8.0	54.8	12.7	1012.7	310	1200	930.0
2019-09-22T04:18:56	1012.6	7.8	55.1	12.7	1012.6	338	1200	1014.0
2019-09-22T04:38:56	1012.4	7.6	55.5	12.7	1012.4	323	1200	969.0
2019-09-22T04:58:56	1012.5	7.5	55.8	12.7	1012.5	303	1199	909.8
2019-09-22T05:18:56	1012.5	7.4	56.2	12.8	1012.5	311	1200	933.0
2019-09-22T05:38:56	1012.4	7.7	59.2	12.8	1012.4	318	1200	954.0
2019-09-22T05:58:56	1012.2	8.2	61.9	13.5	1012.2	317	1200	951.0
2019-09-22T06:18:56	1012.2	9.1	64.1	14.1	1012.2	327	1200	981.0
2019-09-22T06:38:56	1012.2	10.2	65.8	14.7	1012.2	305	1200	915.0
2019-09-22T06:58:56	1012.0	11.5	67.1	14.6	1012.0	326	1200	978.0
2019-09-22T07:18:56	1011.7	13.0	67.3	14.6	1011.7	314	1200	942.0
2019-09-22T07:38:56	1011.6	14.6	66.2	14.5	1011.6	313	1200	939.0
2019-09-22T07:58:56	1011.4	16.0	64.3	14.5	1011.4	312	1200	936.0
2019-09-22T08:18:56	1011.1	17.3	61.7	13.7	1011.1	326	1200	978.0
2019-09-22T08:38:56	1011.1	18.7	59.1	13.7	1011.1	324	1200	972.0
2019-09-22T08:58:56	1010.8	20.0	56.2	13.6	1010.8	318	1200	954.0
2019-09-22T09:18:56	1010.7	21.2	53.4	13.6	1010.7	302	1200	906.0
2019-09-22T09:38:56	1010.5	22.5	51.0	13.5	1010.5	325	1199	975.8
2019-09-22T09:58:56	1010.3	23.7	48.3	13.5	1010.3	299	1200	897.0
2019-09-22T10:18:56	1010.2	24.5	45.5	13.5	1010.2	330	1200	990.0
2019-09-22T10:38:56	1010.0	25.2	42.9	13.5	1010.0	349	1196	1050.5
2019-09-22T10:58:56	1009.8	25.9	41.2	13.4	1009.8	308	1200	924.0
2019-09-22T11:18:56	1009.5	26.6	39.4	13.4	1009.5	317	1200	951.0
2019-09-22T11:38:56	1009.3	27.4	38.2	13.4	1009.3	320	1200	960.0
2019-09-22T11:58:56	1009.0	28.2	36.8	13.4	1009.0	352	1200	1056.0
2019-09-22T12:18:56	1008.6	29.1	35.8	13.3	1008.6	336	1200	1008.0
2019-09-22T12:38:56	1008.3	30.0	34.1	13.3	1008.3	322	1200	966.0
2019-09-22T12:58:56	1008.1	30.8	32.4	13.3	1008.1	356	1200	1068.0
2019-09-22T13:18:56	1008.0	31.4	30.8	13.3	1008.0	344	1199	1032.9
2019-09-22T13:38:56	1007.7	32.0	29.5	13.2	1007.7	318	1200	954.0
2019-09-22T13:58:56	1007.6	32.3	28.5	13.2	1007.6	353	1200	1059.0
2019-09-22T14:18:56	1007.3	32.5	27.6	13.2	1007.3	345	1200	1035.0
2019-09-22T14:38:56	1007.2	32.6	27.0	13.2	1007.2	340	1200	1020.0
2019-09-22T14:58:56	1007.1	32.7	26.8	13.2	1007.1	304	1200	912.0
2019-09-22T15:18:56	1006.9	32.8	26.6	13.2	1006.9	345	1200	1035.0
2019-09-22T15:38:56	1006.9	32.8	26.5	13.2	1006.9	358	1200	1074.0
2019-09-22T15:58:56	1006.8	32.7	26.5	13.2	1006.8	325	1200	975.0
2019-09-22T16:18:56	1006.7	32.2	26.7	13.3	1006.7	353	1200	1059.0
2019-09-22T16:38:56	1006.7	31.6	26.8	13.3	1006.7	338	1200	1014.0
2019-09-22T16:58:56	1006.6	30.0	27.3	13.1	1006.6	331	1200	993.0
2019-09-22T17:18:56	1006.7	28.2	28.0	13.1	1006.7	343	1199	1029.9
2019-09-22T17:38:56	1006.8	26.4	28.7	13.0	1006.8	342	1200	1026.0
2019-09-22T17:58:56	1006.9	24.8	29.3	13.0	1006.9	351	1200	1053.0
2019-09-22T18:18:56	1007.0	23.3	30.2	13.0	1007.0	324	1200	972.0
2019-09-22T18:38:56	1007.2	22.1	31.2	13.0	1007.2	308	1200	924.0
2019-09-22T18:58:56	1007.2	21.0	32.2	13.0	1007.2	316	1200	948.0
2019-09-22T19:18:56	1007.3	19.9	33.1	13.0	1007.3	366	1200	1098.0
2019-09-22T19:38:56	1007.5	19.0	34.2	13.0	1007.5	339	1200	1017.0
2019-09-22T19:58:56	1007.6	18.4	35.8	12.9	1007.6	337	1200	1011.0
2019-09-22T20:18:56	1007.5	17.8	37.0	12.9	1007.5	309	1200	927.0
2019-09-22T20:38:56	1007.5	17.1	37.9	12.9	1007.5	352	1200	1056.0
2019-09-22T20:58:56	1007.5	16.4	38.7	12.9	1007.5	336	1200	1008.0
2019-09-22T21:18:56	1007.4	15.7	39.6	12.9	1007.4	331	1199	993.8
2019-09-22T21:38:56	1007.5	15.0	40.4	12.9	1007.5	333	1200	999.0
2019-09-22T21:58:56	1007.5	14.5	41.5	12.9	1007.5	313	1200	939.0
2019-09-22T22:18:56	1007.6	13.9	42.2	12.9	1007.6	319	1200	957.0
2019-09-22T22:38:56	1007.7	13.4	43.0	12.9	1007.7	336	1200	1008.0
2019-09-22T22:58:56	1007.7	12.8	43.7	12.9	1007.7	338	1200	1014.0
2019-09-22T23:18:56	1007.8	12.3	44.4	12.8	1007.8	317	1200	951.0
2019-09-22T23:38:56	1007.9	11.9	45.1	12.8	1007.9	338	1200	1014.0
2019-09-22T23:58:56	1008.0	11.6	45.8	12.8	1008.0	347	1200	1041.0
2019-09-23T00:18:56	1007.9	11.3	46.4	12.8	1007.9	293	1200	879.0
2019-09-23T00:38:56	1007.9	11.0	47.0	12.8	1007.9	328	1200	984.0
2019-09-23T00:58:56	1007.9	10.8	47.6	12.8	1007.9	336	1200	1008.0
2019-09-23T01:18:56	1007.8	10.5	48.1	12.8	1007.8	274	1200	822.0
2019-09-23T01:38:56	1007.9	10.1	48.6	12.8	1007.9	339	1199	1017.8
2019-09-23T01:58:56	1008.0	9.9	49.2	12.8	1008.0	362	1200	1086.0
2019-09-23T02:18:56	1008.1	9.6	49.6	12.8	1008.1	335	1200	1005.0
2019-09-23T02:38:56	1008.1	9.3	50.0	12.8	1008.1	324	1200	972.0
2019-09-23T02:58:56	1008.1	9.1	50.4	12.7	1008.1	328	1200	984.0
2019-09-23T03:18:56	1008.0	9.0	50.9	12.7	1008.0	325	1200	975.0
2019-09-23T03:38:56	1008.1	8.9	51.5	12.7	1008.1	339	1200	1017.0
2019-09-23T03:58:56	1008.2	8.8	52.2	12.7	1008.2	339	1200	1017.0
2019-09-23T04:18:56	1008.2	8.6	52.6	12.7	1008.2	341	1200	1023.0
2019-09-23T04:38:56	1008.4	8.5	53.0	12.7	1008.4	347	1200	1041.0
2019-09-23T04:58:56	1008.6	8.3	53.4	12.7	1008.6	337	1200	1011.0
2019-09-23T05:18:56	1008.8	8.1	53.8	12.7	1008.8	317	1200	951.0
2019-09-23T05:38:56	1008.9	7.9	54.2	12.8	1008.9	316	1200	948.0
2019-09-23T05:58:56	1008.9	8.1	55.2	13.3	1008.9	291	1200	873.0
2019-09-23T06:18:56	1008.9	8.9	58.1	14.1	1008.9	330	1200	990.0
2019-09-23T06:38:56	1008.8	10.2	61.0	14.7	1008.8	352	1199	1056.9
2019-09-23T06:58:56	1008.9	11.7	63.2	14.6	1008.9	317	1200	951.0
2019-09-23T07:18:56	1008.9	13.4	63.8	14.6	1008.9	309	1200	927.0
2019-09-23T07:38:56	1009.1	15.1	62.7	14.5	1009.1	357	1200	1071.0
2019-09-23T07:58:56	1009.1	16.7	61.1	14.5	1009.1	366	1200	1098.0
2019-09-23T08:18:56	1009.2	18.1	58.4	13.7	1009.2	325	1200	975.0
2019-09-23T08:38:56	1009.2	19.4	55.5	13.6	1009.2	311	1200	933.0
2019-09-23T08:58:56	1009.2	20.8	52.7	13.6	1009.2	351	1200	1053.0
2019-09-23T09:18:56	1009.2	21.9	50.0	13.6	1009.2	347	1200	1041.0
2019-09-23T09:38:56	1009.1	22.8	47.5	13.5	1009.1	332	1200	996.0
2019-09-23T09:58:56	1009.1	23.6	45.2	13.5	1009.1	316	1200	948.0
2019-09-23T10:18:56	1009.0	24.3	43.2	13.5	1009.0	319	1200	957.0
2019-09-23T10:38:56	1008.9	24.8	41.1	13.5	1008.9	360	1196	1083.6
2019-09-23T10:58:56	1008.8	25.3	39.5	13.4	1008.8	317	1200	951.0
2019-09-23T11:18:56	1008.8	26.1	38.4	13.4	1008.8	311	1200	933.0
2019-09-23T11:38:56	1008.7	27.0	36.9	13.4	1008.7	355	1200	1065.0
2019-09-23T11:58:56	1008.6	27.8	35.1	13.4	1008.6	311	1200	933.0
2019-09-23T12:18:56	1008.6	28.5	33.9	13.3	1008.6	351	1200	1053.0
2019-09-23T12:38:56	1008.4	29.3	32.8	13.3	1008.4	313	1200	939.0
2019-09-23T12:58:56	1008.6	29.7	31.6	13.3	1008.6	361	1200	1083.0
2019-09-23T13:18:56	1008.6	30.3	30.7	13.3	1008.6	348	1200	1044.0
2019-09-23T13:38:56	1008.5	30.7	29.7	13.3	1008.5	369	1200	1107.0
2019-09-23T13:58:56	1008.6	31.0	29.0	13.3	1008.6	306	1200	918.0
2019-09-23T14:18:56	1008.6	31.1	28.4	13.3	1008.6	324	1200	972.0
2019-09-23T14:38:56	1008.6	30.9	28.1	13.3	1008.6	330	1199	990.8
2019-09-23T14:58:56	1008.6	30.7	28.2	13.3	1008.6	304	1200	912.0
2019-09-23T15:18:56	1008.6	30.3	28.3	13.3	1008.6	322	1200	966.0
2019-09-23T15:38:56	1008.7	29.3	28.6	13.3	1008.7	317	1200	951.0
2019-09-23T15:58:56	1008.7	28.4	29.1	13.4	1008.7	318	1200	954.0
2019-09-23T16:18:56	1008.9	27.5	29.6	13.4	1008.9	349	1200	1047.0
2019-09-23T16:38:56	1009.0	26.6	30.2	13.4	1009.0	312	1200	936.0
2019-09-23T16:58:56	1009.1	25.5	30.7	13.2	1009.1	314	1200	942.0
2019-09-23T17:18:56	1009.2	24.2	31.2	13.1	1009.2	321	1200	963.0
2019-09-23T17:38:56	1009.3	22.9	32.0	13.0	1009.3	320	1200	960.0
2019-09-23T17:58:56	1009.6	21.9	32.8	13.0	1009.6	333	1200	999.0
2019-09-23T18:18:56	1009.6	21.2	33.5	13.0	1009.6	305	1199	915.8
2019-09-23T18:38:56	1009.8	20.5	34.2	13.0	1009.8	321	1200	963.0
2019-09-23T18:58:56	1009.9	19.7	35.0	13.0	1009.9	306	1200	918.0
2019-09-23T19:18:56	1010.0	18.8	35.8	13.0	1010.0	301	1200	903.0
