# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	temp_ext	relhum_ext	counts_crs1000	nsecs_crs1000	counts1	nsecs1	counts2	nsecs2	cph_filtered
2020-11-18T12:31:00	1018.3	15.0	63.5	13.757	nan	nan	nan	210	1199	nan	nan	nan	nan	6530.2
2020-11-18T12:51:00	1018.1	15.1	62.2	13.753	nan	nan	nan	242	1200	nan	nan	nan	nan	7519.0
2020-11-18T13:11:00	1017.9	15.1	54.9	13.104	nan	nan	nan	265	1200	nan	nan	nan	nan	8233.6
2020-11-18T13:31:00	1017.6	14.9	51.0	12.893	nan	nan	nan	229	1200	nan	nan	nan	nan	7115.1
2020-11-18T13:51:00	1017.4	14.8	48.7	12.802	nan	nan	nan	264	1200	nan	nan	nan	nan	8202.6
2020-11-18T14:11:00	1017.4	14.7	47.4	12.734	nan	nan	nan	251	1200	nan	nan	nan	nan	7798.7
2020-11-18T14:31:00	1017.2	14.6	46.3	12.68	nan	nan	nan	229	1200	nan	nan	nan	nan	7115.1
2020-11-18T14:51:00	1017.1	14.5	45.7	12.626	nan	nan	nan	263	1200	nan	nan	nan	nan	8171.5
2020-11-18T15:11:00	1016.8	14.5	45.2	12.604	nan	nan	nan	263	1200	nan	nan	nan	nan	8171.5
2020-11-18T15:31:00	1016.8	14.4	44.5	12.577	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-18T15:51:00	1016.5	14.3	44.4	12.555	nan	nan	nan	233	1200	nan	nan	nan	nan	7239.4
2020-11-18T16:11:00	1016.3	14.3	44.4	12.538	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-18T16:31:00	1016.1	14.1	44.0	12.526	nan	nan	nan	240	1200	nan	nan	nan	nan	7456.9
2020-11-18T16:51:00	1015.8	13.7	43.8	12.519	nan	nan	nan	271	1199	nan	nan	nan	nan	8427.1
2020-11-18T17:11:00	1015.6	13.3	43.7	12.515	nan	nan	nan	253	1200	nan	nan	nan	nan	7860.8
2020-11-18T17:31:00	1015.2	12.9	43.7	12.513	nan	nan	nan	254	1200	nan	nan	nan	nan	7891.9
2020-11-18T17:51:00	1015.0	12.6	43.7	12.512	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-18T18:11:00	1014.9	12.4	44.0	12.51	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-18T18:31:00	1014.6	12.1	44.2	12.509	nan	nan	nan	247	1200	nan	nan	nan	nan	7674.4
2020-11-18T18:51:00	1014.4	11.8	44.1	12.508	nan	nan	nan	258	1200	nan	nan	nan	nan	8016.2
2020-11-18T19:11:00	1014.2	11.5	43.8	12.507	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-18T19:31:00	1013.9	11.3	43.7	12.506	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-11-18T19:51:00	1013.5	11.1	44.3	12.505	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-18T20:11:00	1013.2	11.0	44.5	12.505	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-11-18T20:31:00	1013.0	10.9	44.5	12.504	nan	nan	nan	254	1200	nan	nan	nan	nan	7891.9
2020-11-18T20:51:00	1012.7	10.9	44.0	12.503	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-18T21:11:00	1012.4	10.9	44.0	12.503	nan	nan	nan	234	1200	nan	nan	nan	nan	7270.5
2020-11-18T21:31:00	1012.0	11.0	43.9	12.502	nan	nan	nan	223	1199	nan	nan	nan	nan	6934.5
2020-11-18T21:51:00	1011.8	11.0	43.8	12.502	nan	nan	nan	281	1200	nan	nan	nan	nan	8730.8
2020-11-18T22:11:00	1011.5	11.0	43.6	12.502	nan	nan	nan	269	1200	nan	nan	nan	nan	8357.9
2020-11-18T22:31:00	1011.2	11.0	43.9	12.502	nan	nan	nan	275	1200	nan	nan	nan	nan	8544.3
2020-11-18T22:51:00	1011.0	11.1	44.3	12.501	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-11-18T23:11:00	1010.8	11.0	43.4	12.501	nan	nan	nan	287	1200	nan	nan	nan	nan	8917.2
2020-11-18T23:31:00	1010.6	10.8	43.2	12.5	nan	nan	nan	251	1200	nan	nan	nan	nan	7798.7
2020-11-18T23:51:00	1010.3	10.8	43.2	12.5	nan	nan	nan	245	1200	nan	nan	nan	nan	7612.2
2020-11-19T00:11:00	1010.0	10.8	43.2	12.499	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-19T00:31:00	1009.8	10.7	43.5	12.499	nan	nan	nan	247	1200	nan	nan	nan	nan	7674.4
2020-11-19T00:51:00	1009.6	10.7	43.6	12.498	nan	nan	nan	277	1200	nan	nan	nan	nan	8606.5
2020-11-19T01:11:00	1009.4	10.7	43.3	12.498	nan	nan	nan	254	1200	nan	nan	nan	nan	7891.9
2020-11-19T01:31:00	1009.3	10.8	43.2	12.497	nan	nan	nan	272	1200	nan	nan	nan	nan	8451.1
2020-11-19T01:51:00	1008.9	10.9	43.4	12.497	nan	nan	nan	229	1200	nan	nan	nan	nan	7115.1
2020-11-19T02:11:00	1008.9	11.0	43.3	12.497	nan	nan	nan	263	1199	nan	nan	nan	nan	8178.3
2020-11-19T02:31:00	1008.7	11.1	43.1	12.497	nan	nan	nan	259	1200	nan	nan	nan	nan	8047.2
2020-11-19T02:51:00	1008.5	11.2	42.8	12.496	nan	nan	nan	246	1200	nan	nan	nan	nan	7643.3
2020-11-19T03:11:00	1008.2	11.3	43.0	12.496	nan	nan	nan	239	1200	nan	nan	nan	nan	7425.8
2020-11-19T03:31:00	1008.1	11.6	42.7	12.496	nan	nan	nan	276	1200	nan	nan	nan	nan	8575.4
2020-11-19T03:51:00	1008.0	11.8	42.3	12.497	nan	nan	nan	274	1200	nan	nan	nan	nan	8513.3
2020-11-19T04:11:00	1007.9	12.0	42.1	12.497	nan	nan	nan	265	1200	nan	nan	nan	nan	8233.6
2020-11-19T04:31:00	1007.8	12.1	41.9	12.497	nan	nan	nan	276	1200	nan	nan	nan	nan	8575.4
2020-11-19T04:51:00	1007.6	12.2	41.8	12.497	nan	nan	nan	236	1200	nan	nan	nan	nan	7332.6
2020-11-19T05:11:00	1007.6	12.3	41.7	12.497	nan	nan	nan	259	1200	nan	nan	nan	nan	8047.2
2020-11-19T05:31:00	1007.6	12.5	41.7	12.497	nan	nan	nan	269	1200	nan	nan	nan	nan	8357.9
2020-11-19T05:51:00	1007.6	12.6	41.6	12.497	nan	nan	nan	264	1200	nan	nan	nan	nan	8202.6
2020-11-19T06:11:00	1007.7	12.7	41.5	12.498	nan	nan	nan	257	1200	nan	nan	nan	nan	7985.1
2020-11-19T06:31:00	1007.5	12.7	41.5	12.498	nan	nan	nan	268	1200	nan	nan	nan	nan	8326.9
2020-11-19T06:51:00	1007.8	12.8	41.6	12.498	nan	nan	nan	268	1199	nan	nan	nan	nan	8333.8
2020-11-19T07:11:00	1008.0	13.0	41.7	12.497	nan	nan	nan	262	1200	nan	nan	nan	nan	8140.4
2020-11-19T07:31:00	1008.1	13.2	41.9	12.503	nan	nan	nan	282	1200	nan	nan	nan	nan	8761.8
2020-11-19T07:51:00	1008.2	13.4	42.5	12.516	nan	nan	nan	276	1200	nan	nan	nan	nan	8575.4
2020-11-19T08:11:00	1008.3	13.5	42.7	12.653	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-11-19T08:31:00	1008.6	13.7	42.6	12.599	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-19T08:51:00	1008.8	13.7	42.7	12.59	nan	nan	nan	248	1200	nan	nan	nan	nan	7705.5
2020-11-19T09:11:00	1009.1	13.6	43.9	12.584	nan	nan	nan	236	1200	nan	nan	nan	nan	7332.6
2020-11-19T09:31:00	1009.3	13.2	45.5	12.652	nan	nan	nan	266	1200	nan	nan	nan	nan	8264.7
2020-11-19T09:51:00	1009.3	13.2	44.7	12.714	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-19T10:11:00	1009.2	13.2	44.2	12.781	nan	nan	nan	285	1200	nan	nan	nan	nan	8855.1
2020-11-19T10:31:00	1009.4	13.3	43.9	12.954	nan	nan	nan	241	1200	nan	nan	nan	nan	7488.0
2020-11-19T10:51:00	1009.3	13.3	43.9	13.429	nan	nan	nan	242	1200	nan	nan	nan	nan	7519.0
2020-11-19T11:11:00	1009.2	13.7	44.0	14.517	nan	nan	nan	267	1199	nan	nan	nan	nan	8302.7
2020-11-19T11:31:00	1009.3	14.0	43.4	14.508	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-11-19T11:51:00	1009.3	14.1	42.9	13.545	nan	nan	nan	265	1200	nan	nan	nan	nan	8233.6
2020-11-19T12:11:00	1009.4	14.0	42.5	13.008	nan	nan	nan	248	1199	nan	nan	nan	nan	7711.9
2020-11-19T12:31:00	1009.7	13.7	42.4	12.925	nan	nan	nan	272	1200	nan	nan	nan	nan	8451.1
2020-11-19T12:51:00	1009.7	13.6	42.6	12.939	nan	nan	nan	255	1200	nan	nan	nan	nan	7922.9
2020-11-19T13:11:00	1009.7	13.6	42.5	12.949	nan	nan	nan	279	1200	nan	nan	nan	nan	8668.6
2020-11-19T13:31:00	1009.6	13.5	42.6	12.981	nan	nan	nan	266	1200	nan	nan	nan	nan	8264.7
2020-11-19T13:51:00	1009.7	13.6	42.7	12.94	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-11-19T14:11:00	1009.9	13.5	42.4	12.823	nan	nan	nan	276	1200	nan	nan	nan	nan	8575.4
2020-11-19T14:31:00	1010.0	13.4	42.6	12.793	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-19T14:51:00	1010.3	13.3	42.6	12.756	nan	nan	nan	248	1200	nan	nan	nan	nan	7705.5
2020-11-19T15:11:00	1010.7	13.0	43.8	12.73	nan	nan	nan	266	1200	nan	nan	nan	nan	8264.7
2020-11-19T15:31:00	1011.0	12.6	44.7	12.716	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-11-19T15:51:00	1011.3	12.6	45.4	12.702	nan	nan	nan	229	1199	nan	nan	nan	nan	7121.0
2020-11-19T16:11:00	1012.2	12.3	47.5	12.69	nan	nan	nan	236	1200	nan	nan	nan	nan	7332.6
2020-11-19T16:31:00	1013.1	11.9	49.0	12.678	nan	nan	nan	278	1200	nan	nan	nan	nan	8637.6
2020-11-19T16:51:00	1013.4	11.5	48.0	12.659	nan	nan	nan	271	1200	nan	nan	nan	nan	8420.1
2020-11-19T17:11:00	1014.0	11.2	47.3	12.656	nan	nan	nan	270	1200	nan	nan	nan	nan	8389.0
2020-11-19T17:31:00	1014.4	11.1	46.9	12.645	nan	nan	nan	250	1200	nan	nan	nan	nan	7767.6
2020-11-19T17:51:00	1014.7	10.9	46.6	12.634	nan	nan	nan	253	1200	nan	nan	nan	nan	7860.8
2020-11-19T18:11:00	1015.2	10.5	47.3	12.622	nan	nan	nan	250	1200	nan	nan	nan	nan	7767.6
2020-11-19T18:31:00	1015.4	10.2	47.5	12.61	nan	nan	nan	228	1200	nan	nan	nan	nan	7084.0
2020-11-19T18:51:00	1015.9	9.9	48.0	12.596	nan	nan	nan	233	1200	nan	nan	nan	nan	7239.4
2020-11-19T19:11:00	1016.4	9.7	48.1	12.583	nan	nan	nan	263	1200	nan	nan	nan	nan	8171.5
2020-11-19T19:31:00	1016.8	9.4	48.4	12.568	nan	nan	nan	257	1200	nan	nan	nan	nan	7985.1
2020-11-19T19:51:00	1017.1	9.1	47.9	12.553	nan	nan	nan	254	1200	nan	nan	nan	nan	7891.9
2020-11-19T20:11:00	1017.6	8.9	48.1	12.54	nan	nan	nan	200	1200	nan	nan	nan	nan	6214.1
2020-11-19T20:31:00	1017.9	8.7	48.2	12.527	nan	nan	nan	249	1199	nan	nan	nan	nan	7743.0
2020-11-19T20:51:00	1018.2	8.5	47.8	12.515	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-19T21:11:00	1018.5	8.2	47.4	12.504	nan	nan	nan	257	1200	nan	nan	nan	nan	7985.1
2020-11-19T21:31:00	1018.7	7.9	47.6	12.495	nan	nan	nan	217	1200	nan	nan	nan	nan	6742.3
2020-11-19T21:51:00	1019.1	7.7	48.0	12.487	nan	nan	nan	244	1200	nan	nan	nan	nan	7581.2
2020-11-19T22:11:00	1019.3	7.5	48.3	12.481	nan	nan	nan	253	1200	nan	nan	nan	nan	7860.8
2020-11-19T22:31:00	1019.6	7.3	48.3	12.476	nan	nan	nan	220	1200	nan	nan	nan	nan	6835.5
2020-11-19T22:51:00	1019.9	7.2	48.3	12.472	nan	nan	nan	244	1200	nan	nan	nan	nan	7581.2
2020-11-19T23:11:00	1020.3	7.0	48.4	12.469	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-11-19T23:31:00	1020.5	6.9	48.1	12.465	nan	nan	nan	235	1200	nan	nan	nan	nan	7301.5
2020-11-19T23:51:00	1020.6	6.7	48.2	12.463	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-11-20T00:11:00	1020.8	6.6	48.5	12.46	nan	nan	nan	244	1200	nan	nan	nan	nan	7581.2
2020-11-20T00:31:00	1020.9	6.5	48.4	12.459	nan	nan	nan	232	1200	nan	nan	nan	nan	7208.3
2020-11-20T00:51:00	1021.2	6.3	48.5	12.457	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-20T01:11:00	1021.3	6.2	48.7	12.455	nan	nan	nan	249	1200	nan	nan	nan	nan	7736.5
2020-11-20T01:31:00	1021.5	6.0	49.1	12.454	nan	nan	nan	247	1199	nan	nan	nan	nan	7680.8
2020-11-20T01:51:00	1021.5	6.0	49.9	12.452	nan	nan	nan	232	1200	nan	nan	nan	nan	7208.3
2020-11-20T02:11:00	1021.6	5.9	50.1	12.451	nan	nan	nan	273	1200	nan	nan	nan	nan	8482.2
2020-11-20T02:31:00	1021.6	5.8	50.5	12.449	nan	nan	nan	234	1200	nan	nan	nan	nan	7270.5
2020-11-20T02:51:00	1021.7	5.7	50.7	12.449	nan	nan	nan	264	1200	nan	nan	nan	nan	8202.6
2020-11-20T03:11:00	1021.9	5.6	50.5	12.447	nan	nan	nan	247	1200	nan	nan	nan	nan	7674.4
2020-11-20T03:31:00	1021.9	5.5	51.0	12.445	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-11-20T03:51:00	1021.9	5.5	50.9	12.444	nan	nan	nan	233	1200	nan	nan	nan	nan	7239.4
2020-11-20T04:11:00	1022.0	5.4	50.5	12.443	nan	nan	nan	226	1200	nan	nan	nan	nan	7021.9
2020-11-20T04:31:00	1022.2	5.4	50.4	12.442	nan	nan	nan	224	1200	nan	nan	nan	nan	6959.8
2020-11-20T04:51:00	1022.3	5.3	50.4	12.441	nan	nan	nan	216	1200	nan	nan	nan	nan	6711.2
2020-11-20T05:11:00	1022.5	5.1	50.2	12.44	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-20T05:31:00	1022.8	5.0	50.4	12.439	nan	nan	nan	262	1200	nan	nan	nan	nan	8140.4
2020-11-20T05:51:00	1022.9	4.9	49.9	12.438	nan	nan	nan	242	1200	nan	nan	nan	nan	7519.0
2020-11-20T06:11:00	1023.1	4.7	49.2	12.436	nan	nan	nan	229	1200	nan	nan	nan	nan	7115.1
2020-11-20T06:31:00	1023.4	4.6	48.5	12.443	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-20T06:51:00	1023.5	4.4	48.4	12.509	nan	nan	nan	233	1200	nan	nan	nan	nan	7239.4
2020-11-20T07:11:00	1023.9	4.4	48.4	13.165	nan	nan	nan	258	1199	nan	nan	nan	nan	8022.8
2020-11-20T07:31:00	1024.1	4.9	48.5	13.857	nan	nan	nan	235	1200	nan	nan	nan	nan	7301.5
2020-11-20T07:51:00	1024.4	5.3	48.9	13.51	nan	nan	nan	230	1200	nan	nan	nan	nan	7146.2
2020-11-20T08:11:00	1024.6	5.6	49.0	13.204	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-20T08:31:00	1024.6	5.7	49.0	13.551	nan	nan	nan	228	1200	nan	nan	nan	nan	7084.0
2020-11-20T08:51:00	1024.9	5.9	49.7	14.76	nan	nan	nan	219	1200	nan	nan	nan	nan	6804.4
2020-11-20T09:11:00	1024.9	6.7	50.3	14.701	nan	nan	nan	239	1200	nan	nan	nan	nan	7425.8
2020-11-20T09:31:00	1025.2	7.5	50.0	13.967	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-20T09:51:00	1025.4	7.5	49.4	14.708	nan	nan	nan	253	1200	nan	nan	nan	nan	7860.8
2020-11-20T10:11:00	1025.5	7.6	49.1	14.716	nan	nan	nan	249	1200	nan	nan	nan	nan	7736.5
2020-11-20T10:31:00	1025.8	7.7	49.7	14.686	nan	nan	nan	209	1200	nan	nan	nan	nan	6493.7
2020-11-20T10:51:00	1026.2	7.9	49.7	14.683	nan	nan	nan	235	1200	nan	nan	nan	nan	7301.5
2020-11-20T11:11:00	1026.1	8.3	49.5	14.688	nan	nan	nan	197	1200	nan	nan	nan	nan	6120.9
2020-11-20T11:31:00	1026.0	8.6	49.4	14.654	nan	nan	nan	234	1200	nan	nan	nan	nan	7270.5
2020-11-20T11:51:00	1026.0	9.1	48.6	13.958	nan	nan	nan	224	1200	nan	nan	nan	nan	6959.8
2020-11-20T12:11:00	1025.9	10.2	47.3	13.924	nan	nan	nan	213	1198	nan	nan	nan	nan	6629.0
2020-11-20T12:31:00	1025.8	10.6	46.5	13.923	nan	nan	nan	232	1200	nan	nan	nan	nan	7208.3
2020-11-20T12:51:00	1026.0	10.6	46.4	13.249	nan	nan	nan	215	1200	nan	nan	nan	nan	6680.1
2020-11-20T13:11:00	1026.1	9.9	46.9	13.945	nan	nan	nan	244	1200	nan	nan	nan	nan	7581.2
2020-11-20T13:31:00	1026.0	9.4	46.9	13.932	nan	nan	nan	244	1200	nan	nan	nan	nan	7581.2
2020-11-20T13:51:00	1026.2	9.6	46.9	13.95	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-20T14:11:00	1026.1	9.6	46.5	13.949	nan	nan	nan	219	1200	nan	nan	nan	nan	6804.4
2020-11-20T14:31:00	1026.3	9.2	45.9	13.161	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-20T14:51:00	1026.5	8.5	45.9	12.938	nan	nan	nan	261	1200	nan	nan	nan	nan	8109.4
2020-11-20T15:11:00	1026.9	7.9	46.3	12.832	nan	nan	nan	222	1200	nan	nan	nan	nan	6897.6
2020-11-20T15:31:00	1027.2	7.4	46.4	12.768	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-20T15:51:00	1027.5	6.9	46.3	12.741	nan	nan	nan	227	1200	nan	nan	nan	nan	7053.0
2020-11-20T16:11:00	1027.8	6.5	46.5	12.723	nan	nan	nan	222	1200	nan	nan	nan	nan	6897.6
2020-11-20T16:31:00	1028.3	6.2	47.3	12.711	nan	nan	nan	224	1200	nan	nan	nan	nan	6959.8
2020-11-20T16:51:00	1028.6	6.1	47.6	12.701	nan	nan	nan	240	1200	nan	nan	nan	nan	7456.9
2020-11-20T17:11:00	1028.8	5.8	47.4	12.692	nan	nan	nan	223	1199	nan	nan	nan	nan	6934.5
2020-11-20T17:31:00	1029.0	5.5	47.0	12.684	nan	nan	nan	235	1200	nan	nan	nan	nan	7301.5
2020-11-20T17:51:00	1029.1	5.2	46.5	12.677	nan	nan	nan	220	1200	nan	nan	nan	nan	6835.5
2020-11-20T18:11:00	1028.8	4.9	46.2	12.669	nan	nan	nan	221	1200	nan	nan	nan	nan	6866.6
2020-11-20T18:31:00	1028.9	4.5	45.8	12.663	nan	nan	nan	216	1200	nan	nan	nan	nan	6711.2
2020-11-20T18:51:00	1028.9	4.1	45.6	12.654	nan	nan	nan	200	1200	nan	nan	nan	nan	6214.1
2020-11-20T19:11:00	1028.8	3.9	45.5	12.648	nan	nan	nan	237	1200	nan	nan	nan	nan	7363.7
2020-11-20T19:31:00	1029.0	3.7	45.4	12.642	nan	nan	nan	246	1200	nan	nan	nan	nan	7643.3
2020-11-20T19:51:00	1029.0	3.6	45.8	12.636	nan	nan	nan	200	1200	nan	nan	nan	nan	6214.1
2020-11-20T20:11:00	1029.3	3.5	45.7	12.63	nan	nan	nan	241	1200	nan	nan	nan	nan	7488.0
2020-11-20T20:31:00	1029.5	3.3	45.3	12.624	nan	nan	nan	251	1200	nan	nan	nan	nan	7798.7
2020-11-20T20:51:00	1029.7	3.2	45.1	12.618	nan	nan	nan	195	1200	nan	nan	nan	nan	6058.7
2020-11-20T21:11:00	1029.8	3.0	44.9	12.612	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-20T21:31:00	1029.8	2.9	44.7	12.607	nan	nan	nan	193	1200	nan	nan	nan	nan	5996.6
2020-11-20T21:51:00	1029.9	2.7	44.5	12.601	nan	nan	nan	221	1200	nan	nan	nan	nan	6866.6
2020-11-20T22:11:00	1029.9	2.5	44.4	12.595	nan	nan	nan	218	1200	nan	nan	nan	nan	6773.3
2020-11-20T22:31:00	1029.9	2.4	44.3	12.589	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-20T22:51:00	1029.8	2.3	44.2	12.584	nan	nan	nan	204	1200	nan	nan	nan	nan	6338.4
2020-11-20T23:11:00	1030.0	2.2	44.1	12.578	nan	nan	nan	228	1199	nan	nan	nan	nan	7090.0
2020-11-20T23:31:00	1030.4	2.1	44.0	12.573	nan	nan	nan	226	1200	nan	nan	nan	nan	7021.9
2020-11-20T23:51:00	1030.4	2.0	43.9	12.567	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-21T00:11:00	1030.2	1.9	43.8	12.56	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-11-21T00:31:00	1029.9	1.8	43.7	12.555	nan	nan	nan	227	1200	nan	nan	nan	nan	7053.0
2020-11-21T00:51:00	1029.8	1.7	43.8	12.544	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-21T01:11:00	1029.8	1.7	43.8	12.541	nan	nan	nan	190	1200	nan	nan	nan	nan	5903.4
2020-11-21T01:31:00	1029.7	1.7	43.9	12.535	nan	nan	nan	232	1200	nan	nan	nan	nan	7208.3
2020-11-21T01:51:00	1030.0	1.8	43.9	12.529	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-21T02:11:00	1029.8	1.8	43.7	12.522	nan	nan	nan	234	1200	nan	nan	nan	nan	7270.5
2020-11-21T02:31:00	1029.8	2.0	43.8	12.515	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-21T02:51:00	1029.4	2.2	44.9	12.509	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-21T03:11:00	1029.1	2.2	44.9	12.503	nan	nan	nan	251	1200	nan	nan	nan	nan	7798.7
2020-11-21T03:31:00	1028.9	2.0	44.5	12.495	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-11-21T03:51:00	1028.7	1.9	44.4	12.488	nan	nan	nan	225	1200	nan	nan	nan	nan	6990.8
2020-11-21T04:11:00	1028.6	1.9	44.8	12.481	nan	nan	nan	213	1200	nan	nan	nan	nan	6618.0
2020-11-21T04:31:00	1028.4	1.9	45.0	12.474	nan	nan	nan	223	1200	nan	nan	nan	nan	6928.7
2020-11-21T04:51:00	1028.4	2.0	46.2	12.467	nan	nan	nan	218	1200	nan	nan	nan	nan	6773.3
2020-11-21T05:11:00	1028.4	2.1	47.6	12.461	nan	nan	nan	241	1200	nan	nan	nan	nan	7488.0
2020-11-21T05:31:00	1028.5	2.2	47.9	12.456	nan	nan	nan	229	1199	nan	nan	nan	nan	7121.0
2020-11-21T05:51:00	1028.4	2.2	47.0	12.45	nan	nan	nan	245	1200	nan	nan	nan	nan	7612.2
2020-11-21T06:11:00	1028.5	2.3	46.2	12.445	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-21T06:31:00	1028.3	2.4	46.0	12.479	nan	nan	nan	221	1200	nan	nan	nan	nan	6866.6
2020-11-21T06:51:00	1028.3	2.4	46.9	12.518	nan	nan	nan	229	1200	nan	nan	nan	nan	7115.1
2020-11-21T07:11:00	1028.1	2.5	47.2	12.7	nan	nan	nan	239	1200	nan	nan	nan	nan	7425.8
2020-11-21T07:31:00	1028.0	2.6	47.4	13.098	nan	nan	nan	245	1200	nan	nan	nan	nan	7612.2
2020-11-21T07:51:00	1027.6	3.0	48.3	14.751	nan	nan	nan	197	1200	nan	nan	nan	nan	6120.9
2020-11-21T08:11:00	1027.2	3.5	49.3	13.817	nan	nan	nan	252	1200	nan	nan	nan	nan	7829.7
2020-11-21T08:31:00	1026.9	3.9	49.0	13.767	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-21T08:51:00	1026.6	4.4	48.1	14.758	nan	nan	nan	219	1200	nan	nan	nan	nan	6804.4
2020-11-21T09:11:00	1026.4	5.1	47.2	14.749	nan	nan	nan	247	1200	nan	nan	nan	nan	7674.4
2020-11-21T09:31:00	1026.4	5.9	46.3	14.761	nan	nan	nan	208	1200	nan	nan	nan	nan	6462.6
2020-11-21T09:51:00	1026.1	6.5	45.2	14.472	nan	nan	nan	258	1200	nan	nan	nan	nan	8016.2
2020-11-21T10:11:00	1025.9	6.6	44.8	14.743	nan	nan	nan	238	1200	nan	nan	nan	nan	7394.7
2020-11-21T10:31:00	1025.5	6.8	44.9	14.742	nan	nan	nan	231	1200	nan	nan	nan	nan	7177.3
2020-11-21T10:51:00	1025.2	7.0	44.5	14.74	nan	nan	nan	208	1200	nan	nan	nan	nan	6462.6
2020-11-21T11:11:00	1024.9	7.3	44.3	14.015	nan	nan	nan	205	1199	nan	nan	nan	nan	6374.7
2020-11-21T11:31:00	1024.7	7.5	44.3	13.992	nan	nan	nan	227	1200	nan	nan	nan	nan	7053.0
2020-11-21T11:51:00	1024.7	7.6	44.4	13.363	nan	nan	nan	232	1200	nan	nan	nan	nan	7208.3
2020-11-21T12:11:00	1024.3	7.7	44.4	14.007	nan	nan	nan	231	1199	nan	nan	nan	nan	7183.2
2020-11-21T12:31:00	1024.0	7.9	44.3	13.99	nan	nan	nan	258	1200	nan	nan	nan	nan	8016.2
2020-11-21T12:51:00	1023.6	8.0	44.6	13.974	nan	nan	nan	228	1200	nan	nan	nan	nan	7084.0
2020-11-21T13:11:00	1023.1	8.2	45.0	13.959	nan	nan	nan	226	1200	nan	nan	nan	nan	7021.9
2020-11-21T13:31:00	1023.0	8.2	45.2	12.971	nan	nan	nan	234	1200	nan	nan	nan	nan	7270.5
2020-11-21T13:51:00	1022.7	8.2	45.2	12.894	nan	nan	nan	266	1200	nan	nan	nan	nan	8264.7
2020-11-21T14:11:00	1022.7	8.2	45.2	12.847	nan	nan	nan	248	1200	nan	nan	nan	nan	7705.5
2020-11-21T14:31:00	1022.4	8.3	45.1	12.804	nan	nan	nan	243	1200	nan	nan	nan	nan	7550.1
2020-11-21T14:51:00	1022.5	8.3	44.9	12.763	nan	nan	nan	269	1200	nan	nan	nan	nan	8357.9
2020-11-21T15:11:00	1022.6	8.4	45.0	12.736	nan	nan	nan	256	1200	nan	nan	nan	nan	7954.0
2020-11-21T15:31:00	1022.4	8.4	44.9	12.724	nan	nan	nan	222	1200	nan	nan	nan	nan	6897.6
2020-11-21T15:51:00	1022.0	8.4	44.9	12.715	nan	nan	nan	245	1200	nan	nan	nan	nan	7612.2
