# See crns_meta.json and crns_attributes.txt for further details.
datetime	press1	temp1	relhum1	volt	press4	counts_labc	nsecs_labc	cph_filtered
2020-07-21T13:32:00	1016.3	26.3	50.8	13.5	1018.3	1255	1200	3765.0
2020-07-21T13:52:00	1016.2	26.0	50.6	13.5	1018.2	1230	1200	3690.0
2020-07-21T14:12:00	1016.0	26.0	51.6	13.5	1018.0	1259	1200	3777.0
2020-07-21T14:32:00	1016.0	26.1	51.3	13.5	1018.0	1272	1200	3816.0
2020-07-21T14:52:00	1015.9	26.0	51.6	13.5	1017.9	1229	1200	3687.0
2020-07-21T15:12:00	1015.8	25.7	52.0	13.5	1017.8	1262	1200	3786.0
2020-07-21T15:32:00	1015.7	25.5	51.7	13.5	1017.6	1312	1200	3936.0
2020-07-21T15:52:00	1015.6	25.4	52.4	13.5	1017.5	1332	1200	3996.0
2020-07-21T16:12:00	1015.5	25.3	52.1	13.5	1017.5	1284	1200	3852.0
2020-07-21T16:32:00	1015.2	24.9	52.2	13.5	1017.2	1282	1200	3846.0
2020-07-21T16:52:00	1015.2	24.9	52.6	13.5	1017.1	1257	1200	3771.0
2020-07-21T17:12:00	1015.2	24.5	52.3	13.6	1017.1	1275	1200	3825.0
2020-07-21T17:32:00	1015.3	24.2	52.9	13.6	1017.2	1289	1200	3867.0
2020-07-21T17:52:00	1015.4	24.1	53.0	13.6	1017.3	1190	1200	3570.0
2020-07-21T18:12:00	1015.5	23.8	52.8	13.6	1017.5	1296	1200	3888.0
2020-07-21T18:32:00	1015.5	23.5	52.8	13.6	1017.6	1272	1200	3816.0
2020-07-21T18:52:00	1015.7	22.9	53.0	13.0	1017.8	1267	1200	3801.0
2020-07-21T19:12:00	1015.9	22.2	53.2	12.9	1017.8	1235	1200	3705.0
2020-07-21T19:32:00	1016.1	21.5	53.6	12.9	1018.1	1356	1200	4068.0
2020-07-21T19:52:00	1016.3	20.7	54.0	12.9	1018.3	1258	1200	3774.0
2020-07-21T20:12:00	1016.4	19.9	54.3	12.8	1018.6	1309	1200	3927.0
2020-07-21T20:32:00	1016.5	19.2	54.6	12.8	1018.6	1319	1200	3957.0
2020-07-21T20:52:00	1016.6	18.4	54.9	12.8	1018.7	1323	1200	3969.0
2020-07-21T21:12:00	1016.6	17.7	55.2	12.8	1018.7	1272	1200	3816.0
2020-07-21T21:32:00	1016.8	17.1	55.5	12.8	1019.1	1227	1200	3681.0
2020-07-21T21:52:00	1016.8	16.5	55.7	12.8	1019.2	1236	1200	3708.0
2020-07-21T22:12:00	1017.0	16.1	55.9	12.8	1019.3	1281	1200	3843.0
2020-07-21T22:32:00	1016.9	15.7	56.0	12.7	1019.3	1298	1200	3894.0
2020-07-21T22:52:00	1017.0	15.4	56.1	12.7	1019.3	1197	1200	3591.0
2020-07-21T23:12:00	1017.2	15.2	56.0	12.7	1019.4	1187	1200	3561.0
2020-07-21T23:32:00	1017.3	14.8	55.7	12.7	1019.5	1321	1200	3963.0
2020-07-21T23:52:00	1017.3	14.5	55.7	12.7	1019.6	1302	1200	3906.0
2020-07-22T00:12:00	1017.2	14.2	55.6	12.7	1019.6	1265	1200	3795.0
2020-07-22T00:32:00	1017.2	14.0	55.6	12.7	1019.5	1274	1200	3822.0
2020-07-22T00:52:00	1017.2	13.8	55.6	12.7	1019.5	1255	1200	3765.0
2020-07-22T01:12:00	1017.2	13.6	55.5	12.7	1019.4	1268	1200	3804.0
2020-07-22T01:32:00	1017.2	13.4	55.4	12.6	1019.4	1211	1200	3633.0
2020-07-22T01:52:00	1017.2	13.1	55.4	12.6	1019.5	1298	1200	3894.0
2020-07-22T02:12:00	1017.2	12.9	55.4	12.6	1019.3	1237	1200	3711.0
2020-07-22T02:32:00	1017.1	12.7	55.3	12.6	1019.2	1230	1200	3690.0
2020-07-22T02:52:00	1017.2	12.4	55.3	12.6	1019.3	1289	1200	3867.0
2020-07-22T03:12:00	1017.3	12.2	55.2	12.6	1019.5	1251	1200	3753.0
2020-07-22T03:32:00	1017.3	11.9	55.3	12.7	1019.5	1191	1200	3573.0
2020-07-22T03:52:00	1017.4	11.7	55.4	12.7	1019.6	1207	1200	3621.0
2020-07-22T04:12:00	1017.4	11.6	55.4	12.8	1019.6	1279	1200	3837.0
2020-07-22T04:32:00	1017.6	11.7	55.5	12.9	1019.7	1231	1200	3693.0
2020-07-22T04:52:00	1017.6	11.8	55.7	13.0	1019.8	1218	1200	3654.0
2020-07-22T05:12:00	1017.6	12.1	55.7	13.2	1019.8	1288	1200	3864.0
2020-07-22T05:32:00	1017.6	12.5	55.7	13.4	1019.7	1292	1200	3876.0
2020-07-22T05:52:00	1017.7	13.5	56.8	13.5	1019.9	1189	1200	3567.0
2020-07-22T06:12:00	1017.7	14.7	56.4	13.6	1020.1	1280	1200	3840.0
2020-07-22T06:32:00	1017.7	15.9	55.0	13.6	1020.1	1264	1200	3792.0
2020-07-22T06:52:00	1017.7	17.0	53.7	13.7	1020.0	1289	1200	3867.0
2020-07-22T07:12:00	1017.8	17.9	52.7	14.2	1019.8	1221	1200	3663.0
2020-07-22T07:32:00	1017.8	18.8	51.8	14.1	1019.8	1210	1200	3630.0
2020-07-22T07:52:00	1017.8	19.5	51.1	14.1	1019.8	1194	1200	3582.0
2020-07-22T08:12:00	1017.7	20.1	50.6	14.1	1019.9	1235	1200	3705.0
2020-07-22T08:32:00	1017.8	20.7	50.6	14.1	1019.8	1244	1200	3732.0
2020-07-22T08:52:00	1017.7	21.2	50.0	14.1	1019.6	1236	1200	3708.0
2020-07-22T09:12:00	1017.6	21.3	50.3	13.7	1019.6	1206	1200	3618.0
2020-07-22T09:32:00	1017.6	21.8	50.5	13.6	1019.5	1254	1200	3762.0
2020-07-22T09:52:00	1017.4	22.1	50.4	13.6	1019.4	1238	1200	3714.0
2020-07-22T10:12:00	1017.3	22.2	50.4	13.6	1019.4	1199	1200	3597.0
2020-07-22T10:32:00	1017.2	22.8	50.6	13.6	1019.1	1292	1200	3876.0
2020-07-22T10:52:00	1017.2	22.8	50.4	13.6	1019.1	1185	1200	3555.0
2020-07-22T11:12:00	1017.0	23.0	50.7	13.6	1019.0	1204	1200	3612.0
2020-07-22T11:32:00	1016.8	23.5	51.1	13.6	1018.9	1120	1200	3360.0
2020-07-22T11:52:00	1016.7	23.9	50.7	13.6	1018.7	1240	1200	3720.0
2020-07-22T12:12:00	1016.6	23.9	50.7	13.6	1018.7	1221	1200	3663.0
2020-07-22T12:32:00	1016.5	24.0	51.0	13.6	1018.6	1188	1200	3564.0
2020-07-22T12:52:00	1016.4	24.4	51.2	13.5	1018.4	1317	1200	3951.0
2020-07-22T13:12:00	1016.3	24.7	51.0	13.5	1018.1	1218	1200	3654.0
2020-07-22T13:32:00	1016.0	24.7	51.1	13.5	1017.9	1131	1200	3393.0
2020-07-22T13:52:00	1015.9	24.9	51.2	13.5	1017.8	1196	1200	3588.0
2020-07-22T14:12:00	1015.8	24.8	51.2	13.5	1017.6	1247	1200	3741.0
2020-07-22T14:32:00	1015.6	24.6	51.5	13.6	1017.5	1245	1200	3735.0
2020-07-22T14:52:00	1015.4	24.7	51.8	13.5	1017.2	1245	1200	3735.0
2020-07-22T15:12:00	1015.1	24.8	51.8	13.5	1017.0	1240	1200	3720.0
2020-07-22T15:32:00	1014.9	24.7	51.9	13.5	1016.9	1277	1200	3831.0
2020-07-22T15:52:00	1014.7	24.7	51.9	13.5	1016.6	1226	1200	3678.0
2020-07-22T16:12:00	1014.5	24.4	51.6	13.6	1016.4	1243	1200	3729.0
2020-07-22T16:32:00	1014.4	24.1	52.1	13.6	1016.3	1231	1200	3693.0
2020-07-22T16:52:00	1014.1	24.0	52.3	13.6	1016.0	1227	1200	3681.0
2020-07-22T17:12:00	1014.0	23.7	52.3	13.6	1015.9	1265	1200	3795.0
2020-07-22T17:32:00	1013.8	23.5	52.6	13.6	1015.7	1282	1200	3846.0
2020-07-22T17:52:00	1013.8	23.5	52.7	13.6	1015.7	1274	1200	3822.0
2020-07-22T18:12:00	1013.7	23.2	52.6	13.6	1015.8	1290	1200	3870.0
2020-07-22T18:32:00	1013.8	22.8	52.6	13.2	1015.9	1245	1200	3735.0
2020-07-22T18:52:00	1013.8	22.2	52.8	12.9	1015.9	1250	1200	3750.0
2020-07-22T19:12:00	1013.8	21.6	53.1	12.9	1015.8	1197	1200	3591.0
2020-07-22T19:32:00	1013.9	21.0	53.6	12.9	1016.1	1231	1200	3693.0
2020-07-22T19:52:00	1013.9	20.5	53.8	12.9	1016.0	1219	1200	3657.0
2020-07-22T20:12:00	1013.8	20.0	54.1	12.8	1015.8	1277	1200	3831.0
2020-07-22T20:32:00	1013.7	19.5	54.4	12.8	1015.8	1212	1200	3636.0
2020-07-22T20:52:00	1013.8	19.2	54.6	12.8	1015.7	1220	1200	3660.0
2020-07-22T21:12:00	1013.8	18.9	54.7	12.8	1015.9	1222	1200	3666.0
2020-07-22T21:32:00	1013.9	18.7	54.8	12.8	1016.1	1207	1200	3621.0
2020-07-22T21:52:00	1013.9	18.5	54.8	12.8	1016.0	1258	1200	3774.0
2020-07-22T22:12:00	1013.9	18.3	54.9	12.8	1016.0	1259	1200	3777.0
2020-07-22T22:32:00	1013.8	18.2	54.9	12.8	1016.0	1253	1200	3759.0
2020-07-22T22:52:00	1013.9	18.1	54.8	12.7	1016.0	1288	1200	3864.0
2020-07-22T23:12:00	1014.0	18.0	54.7	12.7	1016.0	1197	1200	3591.0
2020-07-22T23:32:00	1014.0	17.9	54.6	12.7	1016.0	1264	1200	3792.0
2020-07-22T23:52:00	1014.2	17.7	54.5	12.7	1016.3	1279	1200	3837.0
2020-07-23T00:12:00	1014.1	17.4	54.4	12.7	1016.2	1297	1200	3891.0
2020-07-23T00:32:00	1014.1	17.1	54.5	12.7	1016.2	1261	1200	3783.0
2020-07-23T00:52:00	1013.8	16.8	54.7	12.7	1015.8	1162	1200	3486.0
2020-07-23T01:12:00	1013.6	16.6	54.8	12.7	1015.7	1210	1200	3630.0
2020-07-23T01:32:00	1013.6	16.4	54.9	12.7	1015.6	1235	1200	3705.0
2020-07-23T01:52:00	1013.5	16.3	55.0	12.7	1015.5	1206	1200	3618.0
2020-07-23T02:12:00	1013.5	16.1	55.0	12.7	1015.5	1212	1200	3636.0
2020-07-23T02:32:00	1013.5	16.0	55.1	12.7	1015.6	1255	1200	3765.0
2020-07-23T02:52:00	1013.4	15.9	55.1	12.6	1015.4	1233	1200	3699.0
2020-07-23T03:12:00	1013.4	15.8	55.1	12.6	1015.5	1343	1200	4029.0
2020-07-23T03:32:00	1013.1	15.7	55.2	12.6	1015.3	1189	1200	3567.0
2020-07-23T03:52:00	1013.0	15.6	55.2	12.7	1015.2	1175	1200	3525.0
2020-07-23T04:12:00	1013.1	15.6	55.3	12.7	1015.4	1290	1200	3870.0
2020-07-23T04:32:00	1013.1	15.7	55.4	12.8	1015.3	1192	1200	3576.0
2020-07-23T04:52:00	1013.0	15.7	55.4	12.8	1015.1	1195	1200	3585.0
2020-07-23T05:12:00	1013.0	15.8	55.3	12.9	1014.9	1260	1200	3780.0
2020-07-23T05:32:00	1013.0	16.0	55.3	13.2	1015.0	1266	1200	3798.0
2020-07-23T05:52:00	1013.0	16.1	55.2	13.5	1015.0	1241	1200	3723.0
2020-07-23T06:12:00	1013.0	16.4	54.8	13.7	1015.0	1213	1200	3639.0
2020-07-23T06:32:00	1012.9	16.8	54.6	14.2	1015.0	1205	1200	3615.0
2020-07-23T06:52:00	1012.9	17.2	55.1	14.2	1014.9	1256	1200	3768.0
2020-07-23T07:12:00	1012.8	17.7	54.8	14.2	1014.9	1263	1200	3789.0
2020-07-23T07:32:00	1012.9	18.4	55.3	14.1	1015.1	1189	1200	3567.0
2020-07-23T07:52:00	1013.0	19.1	54.3	14.1	1014.9	1211	1200	3633.0
2020-07-23T08:12:00	1012.8	19.7	54.2	14.1	1014.8	1219	1200	3657.0
2020-07-23T08:32:00	1012.9	20.4	53.5	13.7	1015.0	1203	1200	3609.0
2020-07-23T08:52:00	1012.8	21.3	53.2	13.6	1014.9	1192	1200	3576.0
2020-07-23T09:12:00	1012.8	21.9	52.0	13.6	1014.9	1207	1200	3621.0
2020-07-23T09:32:00	1012.7	22.2	51.9	13.6	1014.7	1256	1200	3768.0
2020-07-23T09:52:00	1012.6	23.0	51.7	13.6	1014.5	1261	1200	3783.0
2020-07-23T10:12:00	1012.5	23.5	50.9	13.6	1014.3	1286	1200	3858.0
2020-07-23T10:32:00	1012.4	24.3	50.8	13.5	1014.4	1249	1200	3747.0
2020-07-23T10:52:00	1012.3	24.2	50.1	13.6	1014.3	1184	1200	3552.0
2020-07-23T11:12:00	1012.1	24.3	51.1	13.5	1014.1	1261	1200	3783.0
2020-07-23T11:32:00	1012.0	25.2	50.9	13.5	1014.0	1270	1200	3810.0
2020-07-23T11:52:00	1011.9	25.8	50.6	13.5	1013.9	1263	1200	3789.0
2020-07-23T12:12:00	1011.9	26.1	50.6	13.5	1013.8	1311	1200	3933.0
2020-07-23T12:32:00	1011.6	26.3	50.5	13.5	1013.6	1231	1200	3693.0
2020-07-23T12:52:00	1011.3	26.3	50.7	13.5	1013.3	1251	1200	3753.0
2020-07-23T13:12:00	1011.3	26.5	51.0	13.5	1013.2	1283	1200	3849.0
2020-07-23T13:32:00	1011.2	26.6	51.2	13.5	1013.1	1291	1200	3873.0
2020-07-23T13:52:00	1011.0	26.8	51.2	13.5	1012.9	1231	1200	3693.0
2020-07-23T14:12:00	1010.8	26.9	51.4	13.5	1012.7	1264	1200	3792.0
2020-07-23T14:32:00	1010.6	27.0	51.5	13.5	1012.5	1277	1200	3831.0
2020-07-23T14:52:00	1010.5	26.9	51.4	13.5	1012.4	1270	1200	3810.0
2020-07-23T15:12:00	1010.3	26.7	51.8	13.5	1012.2	1302	1200	3906.0
2020-07-23T15:32:00	1010.1	26.7	52.1	13.5	1012.0	1270	1200	3810.0
2020-07-23T15:52:00	1010.1	26.7	52.0	13.5	1012.0	1228	1200	3684.0
2020-07-23T16:12:00	1010.0	26.4	51.9	13.5	1011.9	1257	1200	3771.0
2020-07-23T16:32:00	1009.9	26.2	52.1	13.5	1011.8	1244	1200	3732.0
2020-07-23T16:52:00	1009.8	26.1	52.2	13.5	1011.7	1309	1200	3927.0
2020-07-23T17:12:00	1009.7	25.9	52.3	13.5	1011.7	1330	1200	3990.0
2020-07-23T17:32:00	1009.5	25.7	52.4	13.5	1011.6	1347	1200	4041.0
2020-07-23T17:52:00	1009.3	25.6	52.5	13.5	1011.3	1292	1200	3876.0
2020-07-23T18:12:00	1009.0	25.5	52.4	13.5	1011.1	1280	1200	3840.0
2020-07-23T18:32:00	1008.9	25.2	52.3	13.5	1010.9	1273	1200	3819.0
2020-07-23T18:52:00	1008.9	24.8	52.2	13.0	1010.9	1314	1200	3942.0
2020-07-23T19:12:00	1009.0	23.9	52.4	12.9	1011.0	1233	1200	3699.0
2020-07-23T19:32:00	1008.9	22.9	53.0	12.9	1011.0	1258	1200	3774.0
2020-07-23T19:52:00	1008.8	21.9	53.7	12.9	1010.8	1258	1200	3774.0
2020-07-23T20:12:00	1008.7	21.1	54.3	12.9	1010.9	1341	1200	4023.0
2020-07-23T20:32:00	1008.7	20.3	54.8	12.8	1010.9	1304	1200	3912.0
2020-07-23T20:52:00	1008.6	19.6	55.1	12.8	1010.7	1346	1200	4038.0
2020-07-23T21:12:00	1008.5	19.0	55.3	12.8	1010.5	1309	1200	3927.0
2020-07-23T21:32:00	1008.4	18.4	55.6	12.8	1010.6	1351	1200	4053.0
2020-07-23T21:52:00	1008.3	17.9	55.8	12.8	1010.4	1314	1200	3942.0
2020-07-23T22:12:00	1008.2	17.5	55.9	12.8	1010.3	1303	1200	3909.0
2020-07-23T22:32:00	1008.1	17.0	55.8	12.8	1010.1	1326	1200	3978.0
2020-07-23T22:52:00	1008.0	16.7	55.8	12.7	1010.1	1357	1200	4071.0
2020-07-23T23:12:00	1007.9	16.3	55.9	12.7	1010.1	1334	1200	4002.0
2020-07-23T23:32:00	1007.7	16.0	55.8	12.7	1009.9	1337	1200	4011.0
2020-07-23T23:52:00	1007.6	15.6	55.8	12.7	1009.7	1297	1200	3891.0
2020-07-24T00:12:00	1007.5	15.4	55.9	12.7	1009.6	1300	1200	3900.0
2020-07-24T00:32:00	1007.2	15.3	55.9	12.7	1009.2	1255	1200	3765.0
2020-07-24T00:52:00	1007.0	15.1	55.8	12.7	1009.1	1333	1200	3999.0
2020-07-24T01:12:00	1006.8	15.0	55.6	12.7	1008.9	1280	1200	3840.0
2020-07-24T01:32:00	1006.6	14.9	55.5	12.7	1008.7	1273	1200	3819.0
2020-07-24T01:52:00	1006.5	14.8	55.4	12.7	1008.5	1263	1200	3789.0
2020-07-24T02:12:00	1006.4	14.7	55.3	12.7	1008.4	1346	1200	4038.0
2020-07-24T02:32:00	1006.3	14.5	55.3	12.6	1008.2	1292	1200	3876.0
2020-07-24T02:52:00	1006.2	14.5	55.2	12.6	1008.1	1323	1200	3969.0
2020-07-24T03:12:00	1006.1	14.4	55.1	12.6	1008.0	1261	1200	3783.0
2020-07-24T03:32:00	1006.0	14.4	55.0	12.7	1008.0	1348	1200	4044.0
2020-07-24T03:52:00	1006.0	14.3	54.9	12.7	1008.0	1303	1200	3909.0
2020-07-24T04:12:00	1005.9	14.3	54.9	12.8	1007.8	1347	1200	4041.0
2020-07-24T04:32:00	1005.8	14.3	54.9	12.9	1007.8	1301	1200	3903.0
2020-07-24T04:52:00	1005.7	14.5	55.0	13.2	1007.6	1334	1200	4002.0
2020-07-24T05:12:00	1005.5	14.8	55.1	13.4	1007.6	1364	1200	4092.0
2020-07-24T05:32:00	1005.4	15.7	56.0	13.8	1007.4	1314	1200	3942.0
2020-07-24T05:52:00	1005.5	16.9	55.3	13.7	1007.5	1279	1200	3837.0
2020-07-24T06:12:00	1005.3	17.9	54.0	14.1	1007.3	1338	1200	4014.0
2020-07-24T06:32:00	1005.2	18.7	53.1	14.1	1007.4	1309	1200	3927.0
2020-07-24T06:52:00	1005.2	20.0	52.7	14.1	1007.2	1280	1200	3840.0
2020-07-24T07:12:00	1005.2	20.9	51.4	14.1	1007.1	1277	1200	3831.0
2020-07-24T07:32:00	1005.0	21.8	50.8	14.0	1007.1	1357	1200	4071.0
2020-07-24T07:52:00	1004.9	22.5	50.6	14.0	1006.9	1316	1200	3948.0
2020-07-24T08:12:00	1004.8	23.6	50.5	13.6	1006.9	1328	1200	3984.0
2020-07-24T08:32:00	1004.8	24.6	49.6	13.5	1006.7	1392	1200	4176.0
2020-07-24T08:52:00	1004.7	25.4	49.4	13.5	1006.4	1335	1200	4005.0
2020-07-24T09:12:00	1004.5	26.5	49.3	13.5	1006.3	1382	1200	4146.0
2020-07-24T09:32:00	1004.4	27.2	48.4	13.5	1006.2	1316	1200	3948.0
2020-07-24T09:52:00	1004.3	27.6	48.6	13.4	1006.1	1357	1200	4071.0
2020-07-24T10:12:00	1004.4	27.7	48.8	13.4	1006.1	1336	1200	4008.0
2020-07-24T10:32:00	1004.2	27.9	49.3	13.4	1006.0	1382	1200	4146.0
2020-07-24T10:52:00	1004.2	28.6	49.5	13.4	1006.0	1313	1200	3939.0
2020-07-24T11:12:00	1004.1	29.1	49.4	13.4	1005.8	1345	1200	4035.0
2020-07-24T11:32:00	1004.0	29.4	49.5	13.4	1005.7	1224	1200	3672.0
2020-07-24T11:52:00	1003.9	29.4	49.4	13.4	1005.6	1355	1200	4065.0
2020-07-24T12:12:00	1003.8	29.0	50.1	13.4	1005.5	1334	1200	4002.0
2020-07-24T12:32:00	1003.7	29.3	50.7	13.4	1005.3	1377	1200	4131.0
2020-07-24T12:52:00	1003.7	29.5	50.7	13.4	1005.5	1351	1200	4053.0
2020-07-24T13:12:00	1003.6	29.5	50.9	13.4	1005.5	1349	1200	4047.0
2020-07-24T13:32:00	1003.4	29.5	51.1	13.4	1005.2	1307	1200	3921.0
2020-07-24T13:52:00	1003.3	29.7	51.3	13.4	1005.1	1334	1200	4002.0
2020-07-24T14:12:00	1003.4	29.9	51.3	13.4	1005.2	1372	1200	4116.0
2020-07-24T14:32:00	1003.3	30.1	51.2	13.4	1005.2	1329	1200	3987.0
2020-07-24T14:52:00	1003.5	30.0	51.0	13.4	1005.4	1343	1200	4029.0
2020-07-24T15:12:00	1003.6	29.8	51.1	13.4	1005.4	1250	1200	3750.0
2020-07-24T15:32:00	1003.8	29.4	51.3	13.4	1005.5	1348	1200	4044.0
2020-07-24T15:52:00	1003.9	29.0	51.7	13.4	1005.6	1339	1200	4017.0
2020-07-24T16:12:00	1004.0	28.5	52.3	13.4	1005.9	1375	1200	4125.0
2020-07-24T16:32:00	1004.1	28.1	52.6	13.5	1006.0	1412	1200	4236.0
2020-07-24T16:52:00	1004.1	27.7	53.2	13.5	1006.0	1309	1200	3927.0
2020-07-24T17:12:00	1004.2	27.4	53.4	13.5	1006.1	1381	1200	4143.0
2020-07-24T17:32:00	1004.3	27.2	53.5	13.5	1006.2	1388	1200	4164.0
2020-07-24T17:52:00	1004.4	27.0	53.7	13.5	1006.2	1281	1200	3843.0
2020-07-24T18:12:00	1004.6	26.9	53.4	13.5	1006.4	1323	1200	3969.0
2020-07-24T18:32:00	1004.7	26.5	53.3	13.5	1006.5	1340	1200	4020.0
2020-07-24T18:52:00	1004.8	26.0	53.4	12.9	1006.7	1326	1200	3978.0
2020-07-24T19:12:00	1005.0	25.3	53.5	12.9	1006.8	1364	1200	4092.0
2020-07-24T19:32:00	1005.3	24.5	53.9	12.9	1007.3	1313	1200	3939.0
2020-07-24T19:52:00	1005.4	23.8	54.4	12.9	1007.5	1339	1200	4017.0
2020-07-24T20:12:00	1005.6	23.2	54.7	12.8	1007.6	1308	1200	3924.0
2020-07-24T20:32:00	1005.7	22.6	54.9	12.8	1007.8	1335	1200	4005.0
2020-07-24T20:52:00	1005.8	21.9	55.1	12.8	1008.0	1329	1200	3987.0
2020-07-24T21:12:00	1005.7	21.5	55.5	12.8	1007.9	1307	1200	3921.0
2020-07-24T21:32:00	1005.8	21.0	55.6	12.8	1007.9	1300	1200	3900.0
2020-07-24T21:52:00	1006.0	20.5	55.7	12.8	1008.0	1274	1200	3822.0
2020-07-24T22:12:00	1006.0	20.2	55.7	12.8	1008.0	1343	1200	4029.0
2020-07-24T22:32:00	1006.1	19.8	55.7	12.7	1008.2	1391	1200	4173.0
2020-07-24T22:52:00	1006.1	19.3	55.7	12.7	1008.2	1301	1200	3903.0
2020-07-24T23:12:00	1006.0	19.0	55.8	12.7	1008.2	1277	1200	3831.0
2020-07-24T23:32:00	1006.0	18.6	55.9	12.7	1008.1	1343	1200	4029.0
2020-07-24T23:52:00	1006.0	18.2	55.9	12.7	1008.1	1294	1200	3882.0
2020-07-25T00:12:00	1006.1	17.9	55.9	12.7	1008.2	1349	1200	4047.0
2020-07-25T00:32:00	1006.1	17.6	56.0	12.7	1008.3	1376	1200	4128.0
2020-07-25T00:52:00	1006.2	17.4	56.0	12.7	1008.4	1277	1200	3831.0
2020-07-25T01:12:00	1006.2	17.2	55.9	12.7	1008.4	1283	1200	3849.0
2020-07-25T01:32:00	1006.5	17.0	55.8	12.7	1008.6	1242	1200	3726.0
2020-07-25T01:52:00	1006.7	16.8	55.8	12.7	1008.8	1381	1200	4143.0
2020-07-25T02:12:00	1006.8	16.6	55.8	12.7	1008.8	1316	1200	3948.0
2020-07-25T02:32:00	1006.7	16.5	55.8	12.6	1008.7	1281	1200	3843.0
2020-07-25T02:52:00	1006.7	16.5	55.9	12.6	1008.6	1300	1200	3900.0
2020-07-25T03:12:00	1006.8	16.6	55.8	12.6	1008.8	1298	1200	3894.0
2020-07-25T03:32:00	1006.9	16.7	55.6	12.6	1008.9	1346	1200	4038.0
2020-07-25T03:52:00	1006.9	16.7	55.5	12.7	1008.9	1293	1200	3879.0
2020-07-25T04:12:00	1007.0	16.8	55.4	12.7	1009.0	1286	1200	3858.0
2020-07-25T04:32:00	1007.2	16.9	55.3	12.8	1009.2	1267	1200	3801.0
2020-07-25T04:52:00	1007.3	17.1	55.3	12.9	1009.4	1314	1200	3942.0
2020-07-25T05:12:00	1007.4	17.3	55.1	13.1	1009.5	1293	1200	3879.0
2020-07-25T05:32:00	1007.4	17.5	54.6	13.5	1009.4	1372	1200	4116.0
2020-07-25T05:52:00	1007.6	17.9	55.1	13.6	1009.7	1254	1200	3762.0
2020-07-25T06:12:00	1007.7	18.5	54.9	13.7	1009.8	1334	1200	4002.0
2020-07-25T06:32:00	1007.8	18.9	54.7	14.1	1009.8	1328	1200	3984.0
2020-07-25T06:52:00	1007.9	19.4	54.3	14.1	1010.0	1221	1200	3663.0
2020-07-25T07:12:00	1008.0	20.0	53.9	14.1	1010.2	1250	1200	3750.0
2020-07-25T07:32:00	1008.0	20.4	53.5	14.1	1010.1	1281	1200	3843.0
2020-07-25T07:52:00	1008.0	20.9	53.5	14.1	1010.0	1312	1200	3936.0
2020-07-25T08:12:00	1008.0	21.5	53.1	14.0	1010.0	1345	1200	4035.0
2020-07-25T08:32:00	1008.1	22.1	52.6	14.0	1010.0	1352	1200	4056.0
2020-07-25T08:52:00	1008.0	22.3	52.2	13.6	1010.1	1312	1200	3936.0
2020-07-25T09:12:00	1008.0	22.8	52.2	13.6	1010.1	1305	1200	3915.0
2020-07-25T09:32:00	1008.2	23.2	52.2	13.6	1010.1	1254	1200	3762.0
2020-07-25T09:52:00	1008.1	23.9	52.2	13.6	1010.1	1301	1200	3903.0
2020-07-25T10:12:00	1008.1	24.3	51.5	13.5	1010.0	1275	1200	3825.0
2020-07-25T10:32:00	1008.0	25.2	51.8	13.5	1010.0	1306	1200	3918.0
2020-07-25T10:52:00	1008.1	25.5	50.9	13.5	1010.0	1297	1200	3891.0
2020-07-25T11:12:00	1007.9	25.2	50.8	13.5	1009.9	1241	1200	3723.0
2020-07-25T11:32:00	1007.8	25.3	51.7	13.5	1009.8	1328	1200	3984.0
2020-07-25T11:52:00	1007.7	26.0	51.9	13.5	1009.6	1301	1200	3903.0
2020-07-25T12:12:00	1007.6	26.5	51.5	13.5	1009.2	1307	1200	3921.0
2020-07-25T12:32:00	1007.6	27.1	51.3	13.5	1009.4	1356	1200	4068.0
2020-07-25T12:52:00	1007.6	27.2	51.1	13.5	1009.4	1294	1200	3882.0
2020-07-25T13:12:00	1007.5	27.4	51.5	13.5	1009.2	1292	1200	3876.0
2020-07-25T13:32:00	1007.4	28.0	51.5	13.4	1009.2	1356	1200	4068.0
2020-07-25T13:52:00	1007.2	28.5	51.3	13.4	1009.0	1298	1200	3894.0
2020-07-25T14:12:00	1007.1	28.8	51.2	13.4	1008.9	1368	1200	4104.0
2020-07-25T14:32:00	1007.0	29.0	51.1	13.4	1008.8	1281	1200	3843.0
2020-07-25T14:52:00	1006.9	29.1	51.4	13.4	1008.6	1267	1200	3801.0
2020-07-25T15:12:00	1006.7	29.0	51.3	13.4	1008.4	1313	1200	3939.0
2020-07-25T15:32:00	1006.6	28.8	51.6	13.4	1008.4	1287	1200	3861.0
2020-07-25T15:52:00	1006.5	28.7	52.1	13.4	1008.2	1321	1200	3963.0
2020-07-25T16:12:00	1006.3	28.9	52.3	13.4	1008.0	1342	1200	4026.0
2020-07-25T16:32:00	1006.1	28.9	52.0	13.4	1007.9	1236	1200	3708.0
2020-07-25T16:52:00	1006.1	28.8	52.2	13.4	1007.8	1297	1200	3891.0
2020-07-25T17:12:00	1005.9	28.8	52.2	13.4	1007.8	1340	1200	4020.0
2020-07-25T17:32:00	1005.9	28.8	52.1	13.4	1007.7	1340	1200	4020.0
2020-07-25T17:52:00	1005.9	28.6	52.2	13.4	1007.7	1288	1200	3864.0
